2lt7A01,0,0,6,0,0,4,13,3,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,1u4aA00,2,2,14,0,1,8,25,3,0,0,0,0,0,16,15,0,0,0,0,0,0,0,0,0,0,0
2lt7A01,0,0,6,0,0,4,13,3,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,1wm2A00,0,2,6,0,0,4,26,3,0,0,0,2,0,21,12,0,0,0,0,0,0,1,0,0,1,1
1a6yA00,0,0,11,0,0,3,10,4,0,0,4,0,5,9,23,0,0,0,0,0,0,0,0,0,1,1,4pw8A01,2,5,24,0,4,0,5,18,0,0,0,2,1,8,148,0,0,0,0,0,0,0,0,3,0,1
3eq5A00,0,1,11,0,3,3,11,4,0,0,0,0,0,16,31,0,0,0,0,0,0,0,0,0,3,5,1d4uA00,0,2,13,0,3,8,22,1,0,0,0,0,0,13,27,0,0,0,0,0,0,1,0,1,1,6
2gzhB00,0,0,7,0,2,0,2,7,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,2gzhB00,0,0,7,0,2,0,2,7,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0
2gzhB00,0,0,7,0,2,0,2,7,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,2br9A00,8,4,6,0,17,0,10,4,0,0,1,0,10,7,172,0,0,0,0,0,0,0,0,0,0,5
2gzhB00,0,0,7,0,2,0,2,7,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,2oilA00,3,9,15,0,5,18,51,12,0,0,0,2,0,23,50,0,0,0,0,0,0,0,0,0,0,1
2gzhB00,0,0,7,0,2,0,2,7,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,2f9lA00,3,3,13,0,6,22,61,8,0,0,0,2,2,26,47,0,0,0,0,0,0,0,0,0,0,4
2gzhB00,0,0,7,0,2,0,2,7,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,4hbdA00,6,9,19,1,15,7,32,10,0,0,0,2,2,19,122,0,0,0,0,0,0,0,1,0,0,1
2w4lA00,3,6,33,2,11,11,34,11,0,1,5,1,9,23,37,0,0,0,0,0,0,0,0,1,0,2,2w4lA00,3,6,33,2,11,11,34,11,0,1,5,1,9,23,37,0,0,0,0,0,0,0,0,1,0,2
2w4lA00,3,6,33,2,11,11,34,11,0,1,5,1,9,23,37,0,0,0,0,0,0,0,0,1,0,2,1n99A01,2,2,10,1,5,5,24,2,0,0,0,2,0,23,13,0,0,0,0,0,0,0,0,0,1,1
1mq0A00,0,2,14,2,16,12,36,7,0,4,3,0,6,25,33,0,0,0,0,0,3,1,1,0,0,1,1mq0A00,0,2,14,2,16,12,36,7,0,4,3,0,6,25,33,0,0,0,0,0,3,1,1,0,0,1
2krbA00,2,7,12,0,3,11,21,3,0,0,0,0,0,8,21,0,0,0,0,0,0,0,0,0,0,0,2xjyA01,1,2,10,0,0,3,20,4,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0
2krbA00,2,7,12,0,3,11,21,3,0,0,0,0,0,8,21,0,0,0,0,0,0,0,0,0,0,0,1h4rA01,1,0,6,0,0,3,21,5,0,0,1,1,0,21,13,0,0,0,0,0,0,0,0,0,2,0
3fpzA01,0,0,7,0,0,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3fpzA01,0,0,7,0,0,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
3fpzA01,0,0,7,0,0,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1bk5A00,22,21,23,0,46,2,9,31,0,0,1,4,13,16,268,0,0,0,0,0,0,0,1,0,0,3
2l4cA00,4,5,15,0,1,10,29,7,0,1,3,0,2,15,35,0,0,0,0,0,0,0,0,0,0,2,1j8cA00,1,2,27,0,0,4,22,4,0,0,1,2,1,15,11,0,0,0,0,0,0,0,0,0,4,3
1n6hA00,3,8,12,0,3,23,59,13,0,0,0,3,3,22,44,0,0,0,0,0,0,0,0,0,1,1,2ej8A00,2,3,10,1,2,13,50,5,0,0,0,1,2,30,34,0,0,0,0,0,0,0,0,0,1,0
3dz8A00,2,3,7,0,7,19,63,7,0,0,0,1,1,32,60,0,0,0,0,0,0,0,0,0,0,0,1fwqA00,0,3,13,0,6,11,44,7,0,0,1,1,0,40,6,0,0,0,0,0,0,0,0,0,3,0
3zheA01,6,1,22,0,16,1,7,20,0,2,2,2,6,0,107,0,0,0,0,0,1,0,0,0,0,2,3zheB01,2,2,17,0,18,0,10,12,0,1,3,2,14,7,129,0,0,0,0,0,0,0,0,0,0,3
4m6tA00,3,14,30,0,7,12,41,5,0,1,0,1,2,36,29,0,0,0,0,0,0,0,0,1,1,2,4m6tA00,3,14,30,0,7,12,41,5,0,1,0,1,2,36,29,0,0,0,0,0,0,0,0,1,1,2
1c5mD01,3,6,19,0,3,11,42,9,0,0,0,2,0,34,10,0,0,0,0,0,0,0,0,0,1,0,1j8cA00,1,2,27,0,0,4,22,4,0,0,1,2,1,15,11,0,0,0,0,0,0,0,0,0,4,3
3t30A00,1,2,13,0,0,7,37,2,0,0,0,2,1,41,2,0,0,0,0,0,0,0,0,0,0,0,2llhA00,0,1,22,0,2,0,2,1,0,0,0,1,0,1,30,0,0,0,0,0,0,0,0,0,0,1
3lxnA01,1,1,9,0,0,7,37,5,0,0,0,0,0,25,15,0,0,0,0,0,0,0,0,0,0,1,1ycsB01,11,4,8,1,9,5,19,7,0,0,0,2,2,8,54,0,0,0,0,0,0,0,0,0,0,3
3lxnA01,1,1,9,0,0,7,37,5,0,0,0,0,0,25,15,0,0,0,0,0,0,0,0,0,0,1,1j5kA00,3,2,7,0,0,5,19,2,0,0,0,1,0,11,24,0,0,0,0,0,0,0,0,0,2,2
3lxnA01,1,1,9,0,0,7,37,5,0,0,0,0,0,25,15,0,0,0,0,0,0,0,0,0,0,1,1wyhA00,2,0,13,0,0,5,13,0,0,0,1,0,0,14,13,0,0,0,0,0,0,0,0,0,0,1
1borA00,2,2,5,0,4,1,22,4,0,0,2,3,1,12,2,0,0,0,0,0,3,0,0,0,0,1,1borA00,2,2,5,0,4,1,22,4,0,0,2,3,1,12,2,0,0,0,0,0,3,0,0,0,0,1
2w84A00,2,0,9,0,3,0,2,0,0,0,0,4,0,2,28,0,0,0,0,0,0,0,0,0,0,1,2dgxA00,1,3,4,0,5,7,28,2,0,0,0,2,0,16,23,0,0,0,0,0,0,0,0,1,1,0
1yowA00,4,5,23,0,5,0,2,9,0,0,0,0,0,12,148,0,0,0,0,0,0,0,0,0,0,1,3c9qA00,5,12,30,0,3,11,41,19,0,0,0,0,2,34,35,0,0,0,0,0,0,0,0,0,1,2
1yowA00,4,5,23,0,5,0,2,9,0,0,0,0,0,12,148,0,0,0,0,0,0,0,0,0,0,1,1buhB00,0,1,14,0,2,5,17,4,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,1,1
1u35C00,0,1,20,0,6,1,12,5,0,0,0,0,0,1,52,0,0,0,0,0,0,0,1,0,0,1,1ca4A00,2,6,16,2,7,13,51,6,0,0,2,5,5,37,29,0,0,1,0,0,2,1,0,3,2,1
1dujA00,2,8,25,0,5,19,52,8,0,0,0,0,0,32,51,0,0,0,0,0,0,0,0,0,1,2,1gagA01,0,3,10,0,1,8,39,8,0,0,0,1,1,22,14,0,0,0,0,0,0,0,0,0,0,0
1zs6A00,4,4,14,2,8,9,33,8,0,0,5,3,3,21,51,0,0,0,0,0,0,0,0,1,1,1,2vyiA00,6,0,5,0,20,2,0,6,0,0,0,0,10,3,87,0,0,0,0,0,0,0,0,0,0,3
1zs6A00,4,4,14,2,8,9,33,8,0,0,5,3,3,21,51,0,0,0,0,0,0,0,0,1,1,1,2jy5A00,2,1,3,0,1,0,2,3,0,0,0,1,1,1,24,0,0,0,0,1,0,0,0,0,0,3
1zs6A00,4,4,14,2,8,9,33,8,0,0,5,3,3,21,51,0,0,0,0,0,0,0,0,1,1,1,1j8cA00,1,2,27,0,0,4,22,4,0,0,1,2,1,15,11,0,0,0,0,0,0,0,0,0,4,3
1tffA01,3,3,8,0,3,7,25,6,0,0,0,0,0,16,13,0,0,0,0,0,0,0,0,0,1,0,4r7vA00,1,0,18,0,1,17,68,5,0,0,0,2,0,61,0,0,0,0,0,0,0,0,0,0,0,0
1tffA01,3,3,8,0,3,7,25,6,0,0,0,0,0,16,13,0,0,0,0,0,0,0,0,0,1,0,3aj4A00,0,2,9,1,4,4,36,4,0,1,0,3,1,41,18,0,0,0,0,0,0,0,0,0,1,1
1tffA01,3,3,8,0,3,7,25,6,0,0,0,0,0,16,13,0,0,0,0,0,0,0,0,0,1,0,2dl1A00,0,0,10,0,9,0,0,5,0,0,3,0,6,1,65,0,0,0,0,0,0,0,0,0,0,1
1tffA01,3,3,8,0,3,7,25,6,0,0,0,0,0,16,13,0,0,0,0,0,0,0,0,0,1,0,1ycsB01,11,4,8,1,9,5,19,7,0,0,0,2,2,8,54,0,0,0,0,0,0,0,0,0,0,3
1tffA01,3,3,8,0,3,7,25,6,0,0,0,0,0,16,13,0,0,0,0,0,0,0,0,0,1,0,1lb4A00,6,6,20,0,5,8,55,8,0,0,2,1,1,44,12,0,0,0,0,0,0,0,0,4,0,2
2vyiA00,6,0,5,0,20,2,0,6,0,0,0,0,10,3,87,0,0,0,0,0,0,0,0,0,0,3,2vyiA00,6,0,5,0,20,2,0,6,0,0,0,0,10,3,87,0,0,0,0,0,0,0,0,0,0,3
2vyiA00,6,0,5,0,20,2,0,6,0,0,0,0,10,3,87,0,0,0,0,0,0,0,0,0,0,3,1a7cA01,4,11,26,1,6,5,34,12,0,0,1,2,3,21,60,0,0,0,0,0,0,1,0,0,0,2
2vyiA00,6,0,5,0,20,2,0,6,0,0,0,0,10,3,87,0,0,0,0,0,0,0,0,0,0,3,2lnsA00,0,6,21,0,4,6,21,21,0,0,0,0,0,7,37,0,0,0,0,0,0,0,0,0,1,1
