@relation 7noSC_sum_tra_sz2_it2

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute Class {P,N}

@data

4,13,22,0,0,30,102,6,0,0,2,6,2,77,20,0,0,0,0,0,2,0,0,0,0,2,P
13,15,26,0,12,104,268,28,0,0,6,21,6,75,65,0,0,0,0,0,0,0,1,3,1,0,P
38,56,100,4,84,76,328,88,0,0,22,24,18,206,372,0,0,0,0,0,12,8,0,16,14,28,P
14,18,37,2,14,32,109,23,0,0,2,9,3,74,24,0,0,0,0,1,0,0,0,0,4,1,P
3,7,21,0,14,14,75,17,0,0,0,0,0,70,46,0,0,0,0,0,0,0,0,0,8,2,P
5,15,46,0,10,11,58,12,0,0,4,2,4,56,47,0,0,0,0,0,0,0,0,0,2,1,P
21,42,69,0,29,12,56,47,0,0,5,2,6,34,469,0,0,0,0,0,0,1,0,4,8,9,P
16,39,110,0,23,78,223,34,0,0,8,6,3,135,38,0,0,0,0,0,1,1,2,0,2,2,P
0,0,0,0,0,17,62,0,0,0,2,4,0,54,20,0,0,0,0,0,0,0,0,2,2,0,P
27,38,58,7,48,61,178,46,0,2,6,6,8,59,227,0,0,0,0,0,0,2,0,1,2,12,P
14,27,115,2,18,51,164,88,0,0,4,14,4,70,180,0,0,0,0,0,0,0,0,0,1,12,P
9,10,17,0,8,45,104,25,0,0,4,0,4,13,94,0,0,0,0,0,0,0,0,0,2,4,P
24,43,99,4,56,68,212,19,0,2,24,22,22,92,252,0,0,0,0,0,0,0,0,6,2,12,P
1,28,37,1,7,63,193,23,0,0,2,9,3,146,30,0,0,0,0,0,7,0,0,1,2,0,P
11,23,129,1,13,41,168,58,0,0,1,6,2,93,30,0,0,0,0,0,0,0,0,0,1,1,P
0,11,12,0,5,7,53,8,0,0,0,0,0,33,48,0,0,0,0,0,0,0,0,0,2,0,P
33,55,107,3,60,34,136,38,0,3,21,23,25,78,499,0,0,0,0,0,0,0,2,2,2,7,P
12,35,68,2,25,53,213,41,0,0,9,6,9,160,186,0,0,0,0,0,0,2,0,0,7,6,P
33,36,62,2,64,79,197,36,0,6,16,14,16,61,282,0,0,0,0,2,0,4,0,2,2,13,P
8,7,22,0,9,1,12,19,0,0,0,1,4,8,131,0,0,0,0,0,0,1,0,0,0,7,P
15,20,62,2,26,36,126,23,0,0,5,9,8,62,76,0,0,0,0,0,0,3,0,6,4,12,P
6,4,23,0,3,8,52,10,0,0,0,0,0,48,45,0,0,0,0,0,4,0,0,0,3,2,P
24,8,14,2,12,0,24,16,0,0,0,2,0,8,210,0,0,0,0,0,0,0,0,0,6,2,P
14,25,70,0,21,107,285,40,0,0,13,5,14,174,94,0,0,0,0,0,5,5,1,5,6,18,P
16,2,43,0,19,3,10,12,0,0,1,0,10,8,322,0,0,0,0,0,0,0,0,0,0,10,P
7,8,39,0,11,11,51,14,0,0,0,2,3,35,100,0,0,0,0,0,1,0,0,2,2,4,P
2,10,27,0,1,15,101,5,0,0,0,3,2,89,4,0,0,0,0,0,1,0,0,2,2,0,P
0,2,40,0,3,25,70,13,0,0,0,2,0,41,30,0,0,0,0,0,0,0,0,1,2,2,P
9,4,26,0,13,1,10,4,0,0,3,2,16,11,226,0,0,0,0,0,0,0,0,0,2,6,P
10,12,43,1,36,8,39,23,0,0,15,7,37,36,266,0,0,0,0,0,2,2,1,0,5,6,P
7,14,46,1,39,6,40,23,0,0,16,8,39,34,236,0,0,0,0,0,2,2,1,0,5,7,P
16,25,44,0,11,5,31,21,0,0,0,0,1,18,269,0,0,0,0,0,0,0,0,0,0,2,P
2,2,17,0,9,20,101,12,0,0,3,2,2,66,2,0,0,0,0,0,0,0,0,0,2,0,P
1,7,24,0,2,27,110,16,0,0,2,4,0,62,4,0,0,0,0,0,0,0,0,2,4,0,P
44,88,111,6,85,16,121,63,0,0,9,16,16,66,683,0,0,0,0,0,0,0,0,0,4,14,P
18,10,30,0,17,0,21,4,0,0,0,0,3,5,205,0,0,0,0,0,0,0,0,0,0,5,P
3,9,56,0,14,6,29,14,0,1,0,4,0,21,171,0,0,0,0,0,0,0,0,0,0,2,P
2,10,25,0,7,23,94,4,0,0,8,2,2,72,15,0,0,0,0,0,3,0,2,1,2,0,P
20,27,74,4,49,68,170,41,0,2,9,9,17,38,217,0,0,0,0,0,0,3,0,1,0,17,P
4,6,50,0,8,13,91,21,0,0,5,0,3,69,13,0,0,0,0,0,0,0,0,0,0,0,P
7,11,36,1,12,39,139,13,0,0,5,18,6,90,149,0,0,0,0,0,0,0,0,0,0,4,P
12,8,27,1,13,5,29,15,0,0,3,7,4,13,92,0,0,0,0,0,0,1,0,5,2,2,P
12,19,30,0,23,32,124,17,0,0,8,1,7,77,129,0,0,0,0,0,0,1,0,3,1,1,P
0,0,9,0,0,0,2,4,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,P
0,0,7,0,2,0,1,14,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,P
22,14,68,2,24,6,42,22,0,4,2,10,10,34,374,0,0,0,0,0,0,0,0,0,2,10,P
0,14,38,2,18,22,74,12,0,0,2,6,6,66,4,0,0,0,0,0,0,0,0,0,0,0,P
18,58,100,10,58,76,330,58,0,4,20,18,20,170,334,0,0,0,0,2,0,2,0,6,4,28,P
