@relation 7noSC_con_tra_sz2_it2

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

0,3,14,0,6,13,65,7,0,0,1,7,1,64,5,0,0,0,0,0,0,0,0,0,1,0,0,3,14,0,7,16,71,8,0,0,2,5,0,61,3,0,0,0,0,0,0,1,0,1,0,0,P
20,25,42,2,31,56,141,21,0,0,3,2,5,43,148,0,0,0,0,0,0,1,0,3,2,9,21,19,56,2,43,54,148,16,0,0,9,4,7,58,163,0,0,0,0,0,0,1,0,2,1,8,P
0,8,15,0,1,11,23,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,8,22,1,0,0,0,0,0,17,8,0,0,0,0,0,0,0,0,0,0,0,P
26,36,47,2,41,32,127,28,0,2,10,4,14,80,143,0,0,0,0,0,6,1,0,2,3,13,26,36,47,2,41,32,127,28,0,2,10,4,14,80,143,0,0,0,0,0,6,1,0,2,3,13,P
5,15,21,0,7,20,63,8,0,0,0,2,2,41,64,0,0,0,0,0,0,0,0,1,0,2,4,13,10,0,10,21,67,8,0,0,0,0,1,30,61,0,0,0,0,0,0,0,0,2,0,1,P
0,3,14,0,4,8,24,3,0,1,4,6,3,3,38,0,0,0,2,0,0,0,1,0,0,1,0,3,14,0,4,7,22,3,0,1,3,6,4,4,39,0,0,0,2,0,0,0,0,0,0,1,P
0,2,10,0,0,0,1,8,0,0,0,0,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,1,4,0,0,0,0,3,1,71,0,0,0,0,0,0,0,0,0,0,0,P
9,10,31,0,15,31,83,18,0,0,4,3,7,16,109,0,0,0,0,0,0,0,0,0,1,3,5,11,27,0,18,31,80,18,0,0,5,2,6,18,111,0,0,0,0,0,0,0,0,0,0,2,P
2,5,31,0,2,8,41,8,0,0,0,0,0,36,5,0,0,0,0,0,0,0,0,0,2,0,7,16,28,0,18,21,82,18,0,0,2,6,2,49,17,0,0,0,0,0,0,0,0,0,2,0,P
