@relation 8yesSC_sum_tra_sz1_it1

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute Class {P,N}

@data

2,2,7,22,34,0,11,17,14,63,64,19,21,21,15,0,38,93,45,34,86,13,5,13,70,39,P
12,4,0,79,41,0,5,2,51,171,89,21,64,5,10,8,106,162,168,83,152,20,19,26,55,53,P
0,0,0,8,10,0,1,2,15,34,18,2,12,4,0,0,11,12,19,7,32,1,1,7,17,19,P
8,3,14,29,21,2,11,1,15,59,60,25,28,15,5,4,13,81,42,41,97,16,6,19,55,36,P
2,2,0,15,6,0,0,0,27,92,17,4,30,2,0,4,19,32,61,31,39,4,2,2,0,22,P
1,0,0,18,14,0,9,5,12,45,52,17,12,11,1,1,11,41,27,21,34,31,5,11,31,12,P
7,0,0,21,26,0,3,2,16,74,30,8,24,2,3,4,33,38,68,37,41,18,9,10,0,57,P
0,0,4,16,17,1,2,0,19,47,24,8,20,3,3,6,29,59,26,19,37,5,4,9,27,18,P
0,0,1,6,6,0,2,1,0,5,0,0,5,4,2,0,8,9,4,0,0,2,0,3,27,12,P
4,0,4,8,4,0,4,10,17,16,16,8,8,7,2,17,46,28,20,20,48,5,3,11,11,16,P
13,0,0,58,32,1,18,7,24,96,50,19,51,9,5,6,59,123,68,64,161,18,12,33,84,42,P
3,5,7,19,18,1,8,0,4,15,23,8,8,10,0,0,2,21,5,7,37,3,0,5,46,6,P
13,2,0,53,37,2,20,8,55,146,67,24,35,5,11,11,84,109,141,79,147,26,14,36,33,27,P
3,2,10,1,4,0,5,12,2,6,15,1,2,1,0,1,6,9,4,7,24,3,0,2,14,4,P
1,0,0,11,5,0,3,1,5,13,20,2,4,0,0,0,11,15,11,10,32,4,0,3,20,6,P
1,0,12,22,3,0,5,0,21,23,20,3,4,7,2,0,28,35,15,15,85,6,3,4,35,4,P
4,0,0,18,23,3,8,0,23,106,25,9,22,2,3,0,53,60,98,38,69,17,3,12,17,22,P
2,2,2,10,14,2,6,6,12,31,40,8,24,2,3,13,46,90,51,23,115,11,5,2,26,23,P
0,1,0,4,3,0,4,2,2,12,20,5,4,2,4,0,1,25,12,10,96,13,1,14,44,4,P
0,0,0,11,3,0,2,0,0,4,12,2,2,1,0,0,0,9,4,14,34,0,1,6,18,4,P
4,1,0,21,9,0,2,0,23,35,15,5,19,6,4,6,13,65,27,32,47,9,0,5,26,22,P
0,1,0,26,17,0,0,0,15,88,23,4,34,0,0,3,23,32,61,45,55,10,7,6,0,18,P
14,0,0,70,46,2,28,4,110,239,128,40,62,13,18,13,135,216,166,103,239,48,26,27,54,52,P
4,2,12,18,21,0,7,6,4,26,14,4,18,4,2,0,0,8,14,14,17,8,6,6,14,26,P
1,0,1,3,10,0,3,2,0,8,2,1,8,1,0,0,0,2,2,2,1,0,0,0,0,12,P
6,0,0,20,27,0,2,5,13,62,50,15,29,11,3,6,58,89,65,41,79,13,2,10,13,11,P
2,0,0,8,14,0,2,0,21,74,51,9,23,4,1,4,53,91,58,37,105,9,7,12,26,20,P
8,2,6,7,19,0,12,12,2,32,14,4,23,2,8,0,2,18,15,13,26,7,3,6,13,18,P
0,2,0,28,10,2,6,4,28,40,42,16,14,8,8,6,22,80,28,24,116,6,2,14,74,18,P
13,0,0,97,82,2,18,0,44,201,93,31,59,16,8,8,113,172,132,105,182,27,16,29,55,42,P
2,0,0,9,15,0,2,0,28,76,22,5,28,3,7,1,50,44,76,19,49,7,6,3,3,52,P
14,5,0,55,55,1,9,0,40,152,62,20,54,11,7,14,82,93,171,102,119,49,13,33,20,31,P
4,1,0,22,29,0,0,4,19,55,26,9,13,5,2,4,24,47,31,37,60,12,8,11,13,18,P
0,0,0,4,5,0,3,1,3,15,27,0,6,7,0,2,11,15,8,9,40,1,0,4,23,4,P
0,0,10,22,17,0,0,3,34,59,30,15,22,8,2,3,41,29,47,32,73,18,13,13,13,65,P
8,4,6,10,20,0,7,18,3,35,20,15,12,6,6,0,3,22,28,20,27,11,4,5,9,19,P
0,0,0,12,20,0,0,0,21,66,14,2,19,1,2,0,21,22,61,22,26,28,3,4,0,43,P
7,2,10,22,23,0,11,9,18,45,43,22,23,10,6,3,22,69,27,31,89,17,2,20,47,30,P
3,0,0,20,30,3,10,5,15,51,69,11,19,15,2,1,19,51,24,22,88,14,2,30,78,7,P
3,0,1,6,7,0,0,10,0,9,5,9,5,0,1,0,2,13,10,16,11,12,7,4,0,9,P
12,0,0,112,87,6,9,0,111,330,192,84,131,18,4,19,211,369,264,264,395,73,40,81,103,59,P
2,2,4,12,14,2,8,8,25,59,42,11,24,12,4,3,47,71,56,30,63,19,4,11,22,28,P
4,1,0,23,27,0,4,0,31,104,66,22,30,9,2,6,92,143,118,59,150,33,10,28,39,27,P
4,1,7,27,7,0,6,3,17,40,27,10,15,0,1,10,43,33,36,13,57,4,2,7,26,13,P
4,0,1,14,17,0,1,4,2,27,16,14,14,2,0,0,5,2,17,11,12,7,6,4,2,17,P
2,0,0,4,5,0,2,3,8,23,21,8,11,10,0,0,10,31,13,13,77,1,0,14,40,0,P
2,0,5,0,1,0,5,3,1,0,3,0,0,2,2,0,0,2,1,4,12,1,2,2,8,7,P
6,0,4,2,5,0,6,2,13,27,26,9,15,11,6,3,21,25,4,11,39,2,0,8,41,16,P
12,0,0,19,20,0,1,1,52,94,50,19,34,9,4,7,69,103,52,55,107,27,10,11,25,39,P
11,0,0,48,47,2,17,1,37,112,72,24,46,9,4,6,61,81,78,71,127,39,15,31,40,32,P
3,1,0,4,2,2,3,4,17,18,26,19,7,7,6,2,10,50,17,18,61,5,2,8,22,16,P
11,5,4,23,14,2,12,2,10,27,15,7,19,5,6,0,21,22,21,21,54,5,3,5,12,30,P
1,1,0,24,29,1,4,0,53,85,55,2,26,2,1,13,67,83,72,40,84,20,8,13,20,25,P
9,0,0,16,38,2,11,0,10,51,34,6,26,7,5,0,14,39,19,17,78,17,3,15,39,32,P
12,6,2,70,46,4,32,22,48,106,122,48,44,26,14,0,44,132,56,60,160,34,4,46,148,28,P
4,1,0,19,22,2,3,0,28,99,66,13,34,6,6,13,66,157,69,40,189,7,4,16,40,25,P
0,0,0,8,11,2,8,3,7,19,23,3,6,3,1,0,5,23,12,10,44,0,1,9,27,17,P
3,0,0,24,18,0,3,1,27,56,48,7,17,12,4,5,33,76,28,24,128,15,4,13,64,11,P
2,0,3,44,15,0,6,2,6,41,29,5,30,2,1,0,1,22,30,27,34,15,6,3,15,39,P
8,0,0,21,25,2,3,0,11,42,15,5,17,1,5,3,26,26,38,14,24,15,10,4,0,26,P
5,1,2,11,18,1,7,20,0,24,31,19,14,15,11,1,3,13,9,17,34,14,0,20,31,41,P
3,0,0,27,32,0,4,3,56,103,71,18,26,7,9,3,57,96,89,54,106,16,2,17,23,41,P
3,2,0,55,33,0,7,0,37,87,54,8,27,8,9,4,46,100,58,48,119,18,5,24,40,40,P
5,3,0,54,40,0,10,9,28,81,45,31,40,6,8,4,58,93,68,56,91,19,6,25,41,44,P
