@relation 8yesSC_con_tra_sz3_it2

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

2,0,0,31,15,1,6,2,24,54,16,4,9,9,3,1,24,43,24,23,49,7,2,16,24,10,1,0,0,27,18,0,5,1,30,53,19,5,9,7,4,1,22,41,25,22,53,5,2,17,26,9,P
1,0,0,3,7,0,3,0,8,8,10,2,8,2,1,3,12,29,18,17,20,2,2,9,16,10,4,0,0,1,0,0,3,0,13,20,9,3,12,5,0,8,13,34,11,5,16,2,2,4,12,8,P
1,0,1,0,5,0,1,2,6,16,2,0,6,0,0,1,8,3,11,1,2,1,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,1,2,P
1,0,0,26,6,0,1,0,16,31,28,9,5,4,1,13,38,65,16,22,63,7,0,16,22,0,1,0,0,26,6,0,1,0,16,31,28,9,5,4,1,13,38,65,16,22,63,7,0,16,22,0,P
7,0,0,32,44,0,4,2,22,106,37,14,48,8,4,3,41,61,99,74,69,25,13,5,3,52,0,0,2,0,0,0,2,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11,P
2,2,0,23,11,0,2,0,16,32,17,2,8,1,2,0,21,60,21,9,104,5,0,10,37,3,2,1,0,21,11,0,3,0,17,33,20,2,7,0,2,0,21,61,22,13,106,4,0,10,37,2,P
1,1,0,16,27,2,5,1,24,85,46,8,28,5,2,3,60,78,60,49,84,18,7,13,11,28,1,2,0,16,29,3,7,1,27,96,43,12,19,10,2,3,49,64,54,39,84,13,7,12,15,23,P
0,1,0,5,5,0,1,1,8,15,11,4,0,1,1,1,1,15,6,11,17,4,1,7,14,3,2,2,0,2,3,0,0,1,7,14,15,3,2,3,0,4,7,17,8,7,20,5,0,3,16,3,P
4,1,4,5,7,1,6,3,0,15,9,5,5,3,2,0,2,9,10,9,16,3,2,3,7,12,3,2,3,6,11,0,4,3,1,11,11,5,9,3,2,0,3,9,10,11,15,5,1,6,5,16,P
