@relation 7noSC_sum_tra_sz3_it2

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute Class {P,N}

@data

3,20,39,0,16,40,180,25,0,0,3,7,6,127,38,0,0,0,0,0,0,0,0,0,5,0,P
13,5,28,0,13,4,11,26,0,0,0,3,7,10,187,0,0,0,0,0,0,0,0,0,0,6,P
1,3,15,0,6,29,93,7,0,0,5,3,3,65,3,0,0,0,0,0,0,0,0,1,0,0,P
9,7,22,0,18,33,112,8,0,0,11,4,8,29,139,0,0,0,0,0,1,1,0,4,0,3,P
7,25,36,5,46,54,124,18,0,1,5,13,21,36,192,0,0,0,0,0,0,1,0,5,2,11,P
15,51,110,0,15,81,240,35,0,1,6,10,6,146,39,0,0,0,0,0,0,2,2,0,3,2,P
8,21,31,1,14,31,99,25,0,0,5,9,2,51,94,0,0,0,0,0,0,0,0,0,0,1,P
6,26,31,2,23,56,195,13,0,0,12,13,27,82,73,0,0,0,0,0,0,1,1,0,1,0,P
1,20,29,1,7,32,115,10,0,0,7,2,5,67,8,0,0,0,0,0,0,0,0,0,0,0,P
10,13,47,0,19,51,122,31,0,2,8,14,10,32,170,0,0,0,0,0,0,4,0,4,0,3,P
2,15,16,0,0,32,106,12,0,0,0,0,0,88,11,0,0,0,0,0,0,0,0,0,0,0,P
3,8,13,0,8,12,65,20,0,0,0,2,0,35,103,0,0,0,0,0,0,0,0,0,0,2,P
23,9,33,0,13,2,5,3,0,0,0,0,16,6,233,0,0,0,0,0,0,0,0,0,0,2,P
5,16,52,0,6,28,75,19,0,0,0,2,2,17,65,0,0,0,0,0,0,0,0,0,2,2,P
17,15,86,0,17,33,127,35,0,1,1,7,12,72,183,0,0,0,0,0,1,0,0,2,1,5,P
5,13,36,2,21,10,32,24,0,0,0,2,3,21,272,0,0,0,0,0,0,0,0,0,1,2,P
