@relation 7noSC_con_tra_sz1_it2

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

1,4,6,0,2,24,66,5,0,0,3,1,1,24,41,0,0,0,0,0,0,0,0,0,1,3,1,5,16,0,6,19,57,9,0,0,2,1,1,30,41,0,0,0,0,0,0,0,0,0,1,3,P
4,3,14,0,2,2,11,13,0,0,0,1,0,11,61,0,0,0,0,0,0,0,0,0,0,3,4,3,14,0,2,2,11,13,0,0,0,1,0,11,61,0,0,0,0,0,0,0,0,0,0,3,P
28,35,45,0,29,56,141,23,0,0,8,3,5,62,163,0,0,0,0,0,1,1,1,1,3,5,28,28,46,0,29,59,150,22,0,0,7,3,4,57,164,0,0,0,0,0,1,0,1,1,3,4,P
8,22,51,0,9,40,101,21,0,0,2,4,2,62,105,0,0,0,0,0,0,0,0,0,4,2,6,28,43,2,25,47,119,19,0,0,2,5,3,75,102,0,0,0,0,0,0,1,0,0,3,3,P
8,3,23,0,8,2,7,4,0,0,0,4,11,5,171,0,0,0,0,0,0,0,0,1,1,14,0,1,10,0,2,0,0,2,0,0,0,0,0,1,36,0,0,0,0,0,0,0,0,0,0,0,P
3,13,40,0,10,53,153,24,0,0,4,7,2,66,114,0,0,0,0,0,0,0,0,2,1,6,5,14,42,0,9,43,154,23,0,0,5,3,1,69,120,0,0,0,0,0,1,0,0,2,3,6,P
7,6,21,0,12,21,72,10,0,0,0,0,2,23,110,0,0,0,0,0,0,0,0,0,0,1,7,6,18,0,12,23,73,10,0,0,0,0,2,19,108,0,0,0,0,0,0,0,0,0,0,2,P
3,6,41,0,4,18,93,10,0,0,1,0,1,75,55,0,0,0,0,0,0,0,0,0,3,5,3,6,41,0,4,18,93,10,0,0,1,0,1,75,55,0,0,0,0,0,0,0,0,0,3,5,P
8,18,51,1,14,32,90,25,0,2,2,3,3,38,131,0,0,0,0,0,0,3,0,0,0,8,9,11,53,1,15,31,92,22,0,2,2,3,2,39,131,0,0,0,0,0,0,3,0,1,0,8,P
10,20,31,1,12,32,104,10,0,0,4,5,6,40,94,0,0,0,0,0,0,0,0,0,1,6,10,20,29,1,13,32,104,10,0,0,4,5,6,40,94,0,0,0,0,0,0,0,0,0,2,6,P
5,6,25,0,11,21,76,11,0,0,0,2,4,39,52,0,0,0,0,0,0,0,0,0,2,4,3,7,23,0,11,18,74,10,0,0,0,1,3,48,52,0,0,0,0,0,0,0,0,1,1,4,P
7,8,14,1,8,10,57,8,0,0,4,0,5,41,69,0,0,0,0,0,0,1,0,2,1,1,9,16,14,0,5,21,70,7,0,0,2,0,5,32,64,0,0,0,0,0,1,0,0,1,1,0,P
2,2,7,0,2,16,44,2,0,0,1,0,2,12,31,0,0,0,0,0,0,0,0,0,1,2,2,2,7,0,2,17,44,2,0,0,1,0,2,13,32,0,0,0,0,0,0,0,0,0,2,1,P
3,9,13,0,14,22,60,14,0,0,3,3,1,19,52,0,0,0,0,1,0,1,0,1,1,4,3,11,12,0,13,21,56,13,0,0,3,3,2,17,52,0,0,0,0,1,0,1,0,1,1,4,P
16,28,30,2,25,36,104,30,0,2,22,11,8,37,112,0,0,0,0,0,1,1,0,4,2,5,13,26,31,2,25,36,104,31,0,1,22,10,8,34,113,0,0,0,1,0,1,1,0,3,2,5,P
1,4,2,0,0,16,57,3,0,0,0,2,0,50,4,0,0,0,0,0,0,0,0,0,1,0,1,5,2,0,0,16,58,3,0,0,0,2,0,48,4,0,0,0,0,0,0,0,0,0,1,0,P
8,1,22,0,9,2,12,4,0,0,2,0,12,6,126,0,0,0,0,0,0,0,0,0,0,3,10,2,20,0,12,2,12,4,0,0,2,1,12,6,126,0,0,0,0,0,0,0,0,0,0,4,P
2,1,7,0,2,1,7,8,0,1,0,1,0,4,48,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,1,1,7,7,0,1,0,3,1,5,51,0,0,0,0,0,0,0,0,0,0,1,P
0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,8,22,29,0,9,20,85,20,0,0,1,4,1,62,17,0,0,0,0,0,0,0,0,0,2,1,P
3,12,32,1,9,19,88,17,0,0,7,6,6,64,66,0,0,0,0,0,2,0,0,0,1,2,3,15,34,0,10,16,85,18,0,0,8,6,7,65,65,0,0,0,0,0,2,0,0,0,1,2,P
11,1,21,0,4,0,4,0,0,0,2,0,5,7,119,0,0,0,0,0,1,0,1,1,0,2,13,1,21,0,4,0,5,0,0,0,2,1,5,8,119,0,0,0,0,0,0,0,1,0,0,2,P
