@relation 8yesSC_con_tra_sz3_it1

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

0,0,0,4,8,0,1,0,12,22,22,9,8,1,0,5,24,42,25,17,42,7,2,7,14,1,0,0,0,8,6,0,1,0,9,17,21,5,12,4,0,3,27,40,23,16,45,6,2,8,9,6,P
1,0,0,11,11,0,4,2,12,24,8,5,24,2,3,1,12,16,13,13,14,10,1,4,11,9,0,0,0,18,20,0,3,3,9,21,12,3,18,0,0,0,12,7,10,12,14,6,1,3,8,17,P
6,0,0,9,12,0,6,4,7,22,28,9,11,4,7,0,24,47,27,25,65,11,6,11,28,14,1,1,0,9,7,3,2,4,2,9,18,8,7,2,2,1,2,33,6,5,39,9,3,8,28,4,P
2,0,0,23,22,0,3,2,15,82,33,8,24,3,9,1,23,36,60,29,46,17,8,4,1,42,2,0,0,34,25,0,1,2,13,75,36,8,24,1,6,1,22,35,61,32,53,17,8,5,1,47,P
4,0,0,25,21,2,7,1,23,67,31,14,19,9,4,7,41,64,31,27,60,23,5,13,17,27,5,1,0,25,23,1,9,2,23,68,35,13,19,11,4,8,43,66,31,25,53,22,5,14,19,25,P
7,0,0,57,49,3,7,0,62,173,99,37,62,11,2,8,117,195,137,146,204,35,15,42,47,31,6,0,0,60,52,3,6,0,51,172,103,34,60,12,2,8,122,181,148,146,194,40,14,53,46,30,P
1,0,0,18,17,0,0,0,13,36,16,4,15,3,2,2,22,30,16,11,35,7,2,4,9,24,3,0,0,10,15,0,3,2,12,32,14,3,15,3,3,1,25,26,8,16,29,6,1,6,11,26,P
2,1,1,19,17,1,9,4,15,47,31,10,13,5,1,5,36,36,42,30,63,11,5,14,29,22,2,1,0,21,15,1,11,3,22,44,35,9,15,6,3,6,30,33,38,24,62,14,7,14,24,19,P
2,1,0,31,15,0,0,0,26,83,41,10,39,6,6,6,54,85,60,48,63,12,3,11,18,27,2,0,0,26,18,0,4,2,35,85,42,11,47,5,9,5,67,85,64,46,77,10,3,13,23,24,P
