@relation 8yesSC_con_tra_sz1_it2

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

3,0,0,19,12,1,7,2,9,12,19,12,12,4,1,1,19,21,15,13,31,4,4,7,5,8,3,1,1,11,3,0,5,0,13,22,16,11,6,5,1,0,10,31,17,11,36,4,2,7,22,8,P
14,4,2,22,23,0,6,9,8,53,41,12,19,6,19,0,26,44,26,28,75,17,2,30,31,14,22,3,3,26,23,0,2,18,17,70,38,8,25,2,10,6,40,70,33,27,64,7,3,19,23,11,P
2,2,0,12,25,0,5,0,23,47,21,5,14,0,2,3,26,42,30,15,42,5,6,5,15,14,2,0,0,13,19,0,3,1,21,45,17,3,11,4,2,4,36,34,37,19,48,5,7,7,12,19,P
1,0,1,8,8,0,1,4,6,11,9,2,5,2,1,0,4,16,10,8,25,10,2,8,19,8,1,0,0,4,6,0,1,0,5,14,12,2,6,2,2,1,2,19,14,6,23,8,1,4,11,8,P
1,0,0,5,6,0,1,1,5,18,10,6,9,2,1,0,7,12,9,12,21,11,2,0,15,3,1,0,0,7,4,0,1,0,3,20,12,7,6,2,1,1,6,13,10,12,22,11,2,0,14,4,P
1,0,0,5,4,0,1,1,3,14,10,0,8,4,0,1,7,14,9,11,31,8,1,5,13,10,1,0,0,6,5,1,1,1,1,15,8,0,9,3,0,1,5,11,7,8,32,6,2,7,9,12,P
16,3,1,18,25,2,7,7,8,25,15,20,8,4,5,0,6,14,15,27,26,12,2,11,6,19,16,3,1,18,25,2,7,7,8,25,15,20,8,4,5,0,6,14,15,27,26,12,2,11,6,19,P
1,0,1,8,3,0,0,0,0,4,5,4,1,1,2,0,5,8,7,8,12,5,0,10,9,4,2,0,3,8,4,0,0,1,0,5,2,4,1,0,1,0,4,7,7,9,14,5,0,12,12,6,P
6,0,1,21,16,1,11,4,17,85,42,15,30,14,1,1,29,63,50,24,79,12,4,12,31,14,5,0,0,30,17,2,9,5,8,72,43,18,32,15,1,1,29,58,41,24,83,14,3,10,30,16,P
2,0,4,3,3,0,2,3,5,6,5,3,3,4,0,0,1,21,10,2,44,2,0,4,21,11,4,0,1,5,3,0,1,1,1,8,12,4,5,5,0,0,4,26,8,4,37,2,0,7,23,16,P
3,1,0,23,32,0,3,1,25,79,47,5,32,8,1,4,66,72,90,36,82,18,11,8,45,61,3,1,0,23,32,0,3,1,25,79,47,5,32,8,1,4,66,72,90,36,82,18,11,8,45,61,P
2,0,0,6,10,0,5,0,11,33,16,3,14,7,0,4,34,54,36,13,63,3,2,6,10,12,0,0,1,9,10,1,3,2,10,36,26,6,7,4,0,3,28,55,32,15,66,6,2,12,21,18,P
0,0,2,0,0,0,1,1,0,1,1,6,3,0,1,0,2,5,8,7,7,5,3,0,0,13,0,0,0,0,1,0,0,1,0,5,1,4,2,0,1,0,1,5,5,7,7,6,2,0,0,21,P
0,2,1,3,16,0,1,0,9,31,15,8,19,1,0,0,10,30,17,19,22,6,1,6,3,15,2,1,0,5,16,0,1,0,11,36,16,11,22,2,1,0,13,29,21,19,26,2,1,5,2,19,P
2,0,0,15,18,1,2,0,9,27,15,3,9,2,10,1,24,22,31,24,44,10,4,10,13,28,0,0,0,18,18,0,4,0,9,29,16,1,12,2,10,1,26,22,32,30,43,11,4,12,16,29,P
2,1,0,9,6,0,0,4,4,19,4,3,6,0,1,0,2,14,11,12,13,2,0,0,5,3,3,0,2,3,5,0,0,6,7,10,7,3,7,0,3,0,11,17,7,7,18,8,0,3,7,4,P
4,3,1,26,16,1,5,1,17,65,52,17,30,4,3,5,16,53,25,35,76,9,1,27,45,15,5,2,1,31,18,1,9,1,14,68,55,20,32,4,4,4,17,45,25,27,61,5,1,23,34,15,P
3,0,4,5,8,0,11,8,1,22,27,10,13,9,5,0,6,19,23,16,59,6,6,12,13,17,1,0,4,2,4,0,3,16,0,4,4,1,3,2,3,1,1,15,1,7,13,2,0,6,10,3,P
0,0,7,17,10,0,5,0,17,35,43,10,8,9,2,2,14,47,24,40,91,3,1,7,43,5,4,2,3,1,9,0,5,9,1,13,8,4,8,4,3,0,2,6,17,13,9,6,1,3,6,20,P
