@relation 7noSC_con_tra_sz2_it3

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

11,10,26,0,14,24,83,19,0,0,2,6,3,42,82,0,0,0,0,0,0,1,0,1,1,3,10,9,25,0,11,25,86,21,0,0,2,3,1,41,81,0,0,0,0,0,0,2,0,2,1,3,P
2,7,8,0,2,15,66,5,0,0,2,4,2,43,5,0,0,0,0,0,0,0,0,0,0,0,3,8,10,0,6,10,56,6,0,0,1,4,3,45,3,0,0,0,0,0,0,0,0,0,0,0,P
8,17,22,0,12,20,82,29,0,0,1,4,6,47,96,0,0,0,0,0,1,1,1,0,3,4,14,19,20,0,15,16,74,29,0,0,3,4,7,46,103,0,0,0,0,0,1,0,0,0,2,2,P
8,11,14,1,7,10,55,9,0,0,3,0,5,41,67,0,0,0,0,0,0,2,0,2,1,2,5,11,20,1,14,18,73,7,0,0,7,2,4,43,60,0,0,0,0,0,1,0,1,2,0,2,P
4,15,25,0,2,25,89,9,0,0,4,6,4,60,18,0,0,0,0,0,0,0,0,0,1,0,3,15,21,0,2,27,104,9,0,0,1,5,2,54,17,0,0,0,0,0,0,0,0,0,0,0,P
1,0,4,0,0,0,2,9,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,0,2,1,38,0,0,0,0,0,0,0,0,0,0,1,P
1,6,13,0,2,3,11,6,0,0,0,0,0,6,51,0,0,0,0,0,0,0,0,0,0,1,1,5,12,0,1,3,15,3,0,0,0,0,0,7,41,0,0,0,0,0,0,0,0,0,0,0,P
2,13,19,0,5,27,120,12,0,0,3,5,4,91,15,0,0,0,0,0,0,0,0,0,1,3,4,14,20,0,7,30,120,11,0,0,3,2,3,89,16,0,0,0,0,0,0,0,0,0,1,2,P
7,11,23,7,28,6,11,10,0,0,4,1,17,6,143,0,0,0,0,0,0,0,0,0,0,4,8,11,22,7,28,6,10,13,0,0,4,1,17,6,142,0,0,0,0,0,0,0,0,0,0,2,P
