@relation 8yesSC_con_tra_sz1_it1

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

1,0,0,28,19,0,5,10,16,41,22,6,13,5,4,0,11,39,17,20,71,8,3,7,37,11,2,0,0,24,18,0,5,10,18,39,24,6,13,4,3,0,12,38,17,21,74,8,2,7,34,12,P
0,0,3,18,11,0,3,0,3,13,11,1,5,2,3,1,2,21,9,7,31,6,1,5,13,5,0,0,2,14,12,0,3,0,4,12,12,1,7,2,0,1,3,16,7,7,30,7,1,6,13,6,P
6,1,0,9,4,0,2,0,5,8,13,4,5,5,0,3,9,16,7,11,27,10,3,8,23,3,0,0,0,16,5,0,3,0,2,7,13,3,4,6,0,3,13,15,10,8,30,11,3,7,18,3,P
0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,12,0,0,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,18,P
19,2,0,37,71,3,13,4,14,93,36,19,61,4,28,0,23,33,70,33,56,23,16,7,2,81,19,2,0,37,71,3,13,4,14,93,36,19,61,4,28,0,23,33,70,33,56,23,16,7,2,81,P
3,0,0,17,7,0,1,0,2,6,17,4,4,1,0,1,3,13,12,18,46,3,0,7,21,1,4,0,0,13,5,0,2,0,3,13,17,6,4,0,0,0,3,25,5,14,40,3,1,5,21,1,P
4,1,0,29,54,0,4,1,33,112,28,3,53,4,5,2,41,45,89,26,52,15,16,8,4,77,6,1,0,37,55,0,3,3,16,133,34,4,38,3,3,6,73,50,110,26,62,15,14,5,2,60,P
2,0,0,16,14,0,4,2,12,38,25,5,9,0,2,1,14,23,27,18,46,9,0,9,23,21,2,1,0,16,15,0,4,3,12,36,23,3,8,1,1,0,9,20,25,18,51,9,0,8,21,23,P
0,1,0,29,26,0,2,1,26,73,37,8,31,7,3,8,40,50,66,26,79,16,5,14,11,33,1,2,0,26,26,0,2,1,29,65,39,7,30,7,5,5,37,56,70,28,75,9,4,9,14,33,P
0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,P
3,0,3,0,2,0,0,1,6,4,6,3,0,0,1,0,5,1,2,0,7,2,0,0,12,4,1,0,3,1,2,0,2,1,4,6,3,4,1,0,1,0,3,2,2,2,9,3,0,0,13,3,P
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,2,0,3,12,0,3,1,0,0,0,4,0,0,0,2,1,1,2,0,2,0,16,P
0,1,0,12,6,2,8,0,20,45,24,1,10,2,0,6,38,47,41,18,47,9,3,5,11,6,0,0,0,10,4,1,7,0,16,40,19,4,6,2,0,7,33,44,39,14,48,4,3,2,7,7,P
2,0,0,25,16,2,7,1,13,46,33,10,24,7,4,3,33,39,28,23,54,8,1,9,17,16,2,0,0,23,14,2,7,2,13,45,38,9,21,9,4,3,26,41,25,23,61,8,4,9,16,23,P
1,0,1,13,11,0,6,0,8,41,22,5,16,4,3,1,24,45,33,23,41,10,6,4,10,10,2,0,1,17,10,0,6,0,7,36,27,3,15,4,2,3,23,37,36,21,37,11,4,2,5,10,P
3,2,5,2,9,0,4,7,1,15,10,4,12,3,2,0,2,8,13,10,11,4,1,2,7,23,0,0,6,17,7,0,7,0,12,31,43,11,11,7,1,2,16,43,29,28,85,5,1,7,34,6,P
