@relation 7noSC_sum_tra_sz1_it3

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute Class {P,N}

@data

20,30,50,0,31,44,122,46,0,0,0,9,5,53,145,0,0,0,0,0,2,0,0,0,4,2,P
5,6,47,0,7,8,28,14,0,0,0,0,0,21,170,0,0,0,0,0,0,0,0,0,0,0,P
11,6,31,0,12,22,111,33,0,0,4,10,6,124,152,0,0,0,0,0,0,2,0,2,0,2,P
20,43,52,2,58,66,201,41,0,4,18,13,13,101,316,0,0,0,0,0,0,6,2,6,4,14,P
3,19,48,2,40,56,134,22,0,0,2,16,10,19,190,0,0,0,0,0,0,2,0,2,0,10,P
10,12,27,3,15,11,80,10,0,0,5,2,13,57,86,0,0,0,0,0,6,0,0,0,2,0,P
7,4,22,0,1,18,106,9,0,0,2,3,1,95,5,0,0,0,0,0,4,0,0,8,5,1,P
41,72,128,2,62,38,222,66,0,0,0,2,19,153,414,0,0,0,0,0,0,0,2,0,6,20,P
2,5,33,1,4,10,16,13,0,0,1,2,2,23,20,0,0,0,0,0,0,0,0,3,3,1,P
20,33,106,1,23,49,164,29,0,0,7,4,10,83,419,0,0,0,0,0,0,1,1,4,2,11,P
14,8,19,2,25,6,12,40,0,1,4,6,7,8,240,0,0,0,0,1,2,2,0,1,3,13,P
7,8,18,0,6,42,95,19,0,0,3,0,4,13,96,0,0,0,0,0,0,0,0,0,0,3,P
24,38,82,0,50,70,180,50,0,2,2,4,12,38,230,0,0,0,0,0,0,0,0,0,2,14,P
6,26,66,2,18,41,178,35,0,0,15,11,13,133,132,0,0,0,0,0,4,0,0,0,2,4,P
6,8,32,0,4,16,42,14,0,0,0,4,2,22,58,0,0,0,0,0,0,0,0,0,4,2,P
1,0,15,2,4,11,44,12,0,0,0,8,3,29,44,0,0,0,0,0,0,0,0,0,0,0,P
53,76,144,2,91,95,334,117,0,1,5,14,12,151,629,0,0,0,0,0,0,0,2,1,4,44,P
4,7,16,0,3,18,101,5,0,0,1,3,0,95,46,0,0,0,0,0,0,0,0,0,3,2,P
20,31,66,1,51,81,256,34,0,2,22,10,26,129,229,0,0,0,0,0,7,2,0,7,3,9,P
30,26,47,2,34,8,48,35,0,0,5,10,10,19,373,0,0,0,0,0,0,1,0,0,0,5,P
45,63,118,5,85,111,353,57,0,0,16,21,26,196,578,0,0,0,0,2,0,2,1,6,4,19,P
2,4,17,0,3,6,32,6,0,0,0,0,0,28,52,0,0,0,0,0,0,0,0,0,0,0,P
16,27,54,2,31,63,156,36,0,2,3,4,15,11,178,0,0,0,0,0,0,2,1,0,0,11,P
10,12,20,0,14,8,50,9,0,3,4,10,4,42,88,0,0,0,0,0,0,0,0,0,4,6,P
24,45,96,2,43,77,228,35,0,0,14,8,11,92,322,0,0,0,0,0,0,0,0,0,4,10,P
4,18,48,4,33,58,129,29,0,2,11,19,14,30,178,0,0,0,0,0,2,2,0,1,1,12,P
0,0,14,0,5,0,8,1,0,0,1,0,2,1,125,0,0,0,0,0,0,0,0,0,0,3,P
18,22,28,0,19,22,120,13,0,0,6,1,8,79,132,0,0,0,0,0,1,2,0,3,2,2,P
17,24,26,1,15,34,141,37,0,0,14,10,11,63,158,0,0,0,0,0,2,0,0,4,1,2,P
14,25,35,0,19,28,123,15,0,0,6,1,3,76,129,0,0,0,0,0,0,0,0,3,1,1,P
0,2,38,0,6,16,44,14,0,0,0,0,0,12,69,0,0,0,0,0,0,0,0,0,1,1,P
0,5,16,4,10,19,89,8,0,2,0,4,2,72,34,0,0,0,0,0,0,0,0,0,1,2,P
4,29,52,0,25,64,204,17,0,0,10,14,17,147,10,0,0,0,0,0,5,6,1,2,6,4,P
6,9,19,0,14,28,91,12,0,0,3,8,3,59,71,0,0,0,0,0,0,2,0,0,5,10,P
30,38,52,0,59,62,218,37,0,0,13,15,16,105,217,0,0,0,0,0,0,2,0,2,8,12,P
3,8,45,0,12,11,94,21,0,0,4,0,2,72,12,0,0,0,0,0,0,0,0,0,0,0,P
9,13,93,3,28,36,206,46,0,0,12,12,6,177,14,0,0,0,0,0,2,0,0,2,6,0,P
26,40,73,2,39,60,203,28,0,0,5,10,3,148,173,0,0,0,0,0,0,0,0,3,6,6,P
15,20,40,0,8,0,7,20,0,0,2,7,4,12,260,0,0,0,0,0,0,1,0,0,0,8,P
2,4,36,0,6,14,52,14,0,0,4,4,2,59,7,0,0,0,0,0,4,0,0,0,1,1,P
22,29,38,4,44,68,219,22,0,1,4,12,4,61,131,0,0,0,0,0,0,2,0,0,2,9,P
18,23,22,3,53,2,2,48,0,0,0,2,14,14,251,0,0,0,0,0,0,0,0,0,0,0,P
14,25,63,0,35,26,105,29,0,0,3,4,10,78,190,0,0,0,0,0,0,1,0,4,10,6,P
12,13,35,0,21,22,59,16,0,0,0,8,3,23,155,0,0,0,0,0,0,0,0,0,0,12,P
5,8,28,0,17,26,97,28,0,0,4,3,2,80,1,0,0,0,0,0,0,0,0,6,2,0,P
6,20,57,0,26,48,184,22,0,0,5,9,8,152,138,0,0,0,0,0,6,0,0,0,6,6,P
0,0,4,0,0,0,2,10,0,0,0,4,4,0,68,0,0,0,0,0,0,0,0,0,0,0,P
4,5,29,0,3,10,28,8,0,0,0,5,1,21,66,0,0,0,0,0,0,0,0,0,1,2,P
28,53,117,1,37,79,248,51,0,0,7,18,13,136,228,0,0,0,0,0,0,1,0,1,7,10,P
39,45,52,2,62,82,230,28,0,5,22,11,27,123,460,0,0,0,0,0,3,10,2,5,8,21,P
17,32,105,2,57,16,91,54,0,0,6,6,6,37,545,0,0,0,0,0,2,0,0,4,4,17,P
32,37,96,4,46,40,129,40,0,0,20,4,10,91,195,0,0,0,0,0,4,0,2,4,6,2,P
4,13,33,0,8,49,155,7,0,0,13,13,6,118,39,0,0,0,0,0,1,0,0,4,5,3,P
30,41,91,4,40,40,127,41,0,0,24,6,12,88,193,0,0,0,0,0,4,2,4,4,6,4,P
2,9,16,0,0,0,14,14,0,0,1,1,0,12,124,0,0,0,0,0,0,0,0,0,0,0,P
17,3,44,0,4,2,14,6,0,0,0,0,2,8,208,0,0,0,0,0,0,0,0,0,0,2,P
9,20,28,0,8,37,103,10,0,0,2,5,0,130,24,0,0,0,0,0,0,0,0,0,6,0,P
1,0,35,0,3,0,9,3,0,0,2,1,0,9,78,0,0,0,0,0,0,0,0,0,0,2,P
8,18,34,0,8,78,266,18,0,0,2,4,2,154,16,0,0,0,0,0,0,0,0,2,0,6,P
16,27,77,4,45,47,204,38,0,0,10,10,13,123,387,0,0,0,0,0,0,0,0,3,11,7,P
8,38,64,0,16,72,224,20,0,0,2,10,2,142,88,0,0,0,0,0,0,2,0,4,8,4,P
4,20,84,0,11,46,174,18,0,0,5,4,6,119,191,0,0,0,0,0,0,0,1,0,2,11,P
6,7,20,0,12,21,94,4,0,0,3,5,0,84,11,0,0,0,0,0,0,0,0,2,0,0,P
0,0,15,0,2,0,8,2,0,0,1,0,0,4,69,0,0,0,0,0,0,0,0,0,0,1,P
6,11,25,2,14,31,79,20,0,0,1,2,3,12,165,0,0,0,0,0,1,0,0,0,0,4,P
1,0,28,0,2,11,84,6,0,0,0,8,0,110,51,0,0,0,0,0,0,0,0,0,0,5,P
6,17,28,0,5,43,114,10,0,0,2,6,0,62,4,0,0,0,0,0,0,0,0,0,1,0,P
25,16,64,1,27,49,160,37,0,0,1,5,8,64,203,0,0,0,0,0,0,1,0,5,2,9,P
0,0,12,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,P
28,35,39,8,83,65,207,38,0,5,19,10,20,107,283,0,0,0,0,0,2,0,2,4,3,15,P
6,36,40,0,16,50,238,22,0,0,4,10,8,160,16,0,0,0,0,0,0,0,0,4,2,2,P
41,57,71,8,56,66,204,41,0,3,12,4,27,107,429,0,0,0,0,0,1,9,0,7,5,12,P
25,29,44,1,35,46,171,26,0,6,24,10,21,57,165,0,0,0,0,2,4,0,0,3,5,15,P
14,12,30,1,11,0,16,16,0,0,0,2,5,22,124,0,0,0,0,0,0,0,0,0,0,2,P
28,18,96,4,62,14,28,108,0,0,4,6,12,20,698,0,0,0,0,0,0,0,0,0,0,18,P
24,40,84,0,44,126,370,44,0,0,16,28,14,172,82,0,0,0,0,0,2,0,0,6,2,4,P
26,34,44,2,13,16,64,37,0,0,2,4,4,39,137,0,0,0,0,0,0,0,0,0,4,4,P
18,25,73,0,42,28,138,29,0,0,7,7,11,115,170,0,0,0,0,0,2,2,1,2,3,8,P
25,30,78,2,33,32,116,37,0,0,4,6,13,54,342,0,0,0,0,0,3,3,1,3,4,16,P
5,15,15,0,11,53,179,11,0,0,4,8,0,128,12,0,0,0,0,0,0,0,0,0,2,2,P
8,6,36,0,6,162,394,14,0,0,10,30,4,86,34,0,0,0,0,0,2,0,0,20,2,2,P
7,8,31,2,21,17,61,19,0,2,6,6,4,37,96,0,0,0,0,0,4,0,0,0,0,4,P
2,4,25,0,2,3,26,7,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,1,0,P
31,31,50,0,15,49,204,38,0,0,10,3,1,169,19,0,0,0,0,0,0,0,0,0,20,7,P
9,3,16,0,14,44,104,24,0,0,1,2,2,21,95,0,0,0,0,0,0,0,0,1,2,0,P
2,25,53,0,4,36,153,11,0,0,11,10,8,129,43,0,0,0,0,0,2,4,0,0,5,1,P
4,2,16,0,10,11,28,5,0,0,0,2,0,15,85,0,0,0,0,0,0,0,0,0,0,2,P
0,0,7,0,6,0,4,7,0,0,0,0,2,0,94,0,0,0,0,0,0,0,0,0,0,0,P
12,20,79,1,54,10,60,39,0,0,6,11,8,41,248,0,0,0,0,0,0,2,0,2,1,12,P
6,20,46,0,14,65,154,26,0,0,1,4,1,48,140,0,0,0,0,0,0,0,0,0,0,6,P
25,28,58,3,42,8,45,43,0,0,5,5,26,12,318,0,0,0,0,1,0,1,0,1,1,25,P
1,2,27,0,5,1,13,10,0,4,4,0,6,12,93,0,0,0,0,0,0,0,0,0,1,4,P
7,32,114,0,21,46,186,42,0,0,2,4,2,94,41,0,0,0,0,0,0,0,0,2,0,1,P
3,18,37,2,7,60,203,28,0,0,1,6,2,170,25,0,0,0,0,0,7,1,0,1,2,0,P
15,19,32,1,14,43,144,38,0,0,22,6,10,53,189,0,0,0,0,0,2,0,0,4,3,7,P
9,27,56,0,21,55,202,16,0,0,12,11,26,158,10,0,0,0,0,0,0,4,0,2,4,4,P
6,23,67,0,18,37,130,19,0,0,5,6,6,94,104,0,0,0,0,0,0,0,1,1,6,3,P
10,6,62,0,10,0,10,40,0,0,4,0,10,14,372,0,0,0,0,0,0,0,0,0,0,6,P
18,20,57,5,40,49,120,12,0,0,0,3,10,47,169,0,0,0,0,0,0,0,0,0,2,6,P
14,16,62,0,26,36,94,20,0,0,0,4,6,48,172,0,0,0,0,0,0,0,0,2,2,6,P
28,45,72,6,50,52,166,48,0,2,5,13,12,70,216,0,0,0,0,0,0,3,0,0,0,17,P
40,88,160,0,66,84,269,50,0,0,20,9,25,127,302,0,0,0,2,2,4,8,0,3,2,16,P
4,3,35,0,16,4,11,4,0,0,0,2,10,8,232,0,0,0,0,0,0,0,0,0,0,8,P
13,9,49,0,10,11,47,11,0,2,9,4,12,28,95,0,0,0,0,0,0,0,0,0,0,3,P
26,33,125,5,64,98,318,75,0,1,20,21,19,133,290,0,0,0,0,0,0,0,0,2,2,2,P
18,30,72,12,48,74,280,56,0,0,4,8,8,155,296,0,0,0,0,0,4,0,0,2,12,16,P
25,65,123,0,38,45,145,63,0,0,3,18,6,85,266,0,0,0,0,0,0,0,0,1,2,5,P
14,34,47,3,45,58,140,30,0,0,4,7,8,22,181,0,0,0,0,0,0,0,0,4,0,11,P
1,10,58,0,3,2,20,8,0,0,0,2,0,7,140,0,0,0,0,0,0,2,0,5,0,7,P
0,0,0,0,0,0,0,15,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,P
3,8,33,0,6,20,67,14,0,0,5,4,1,49,9,0,0,0,0,0,4,0,0,0,1,0,P
16,28,26,0,23,25,110,14,0,0,12,2,6,53,106,0,0,0,0,0,6,2,4,2,0,0,P
18,22,68,1,31,42,115,36,0,2,3,7,13,41,183,0,0,0,1,0,0,0,0,0,2,8,P
4,11,13,0,6,19,92,9,0,0,0,1,2,73,69,0,0,0,0,0,0,0,0,0,4,2,P
14,42,48,1,16,69,228,33,0,0,8,11,8,164,11,0,0,0,1,0,0,1,1,5,4,2,P
11,20,40,2,17,26,131,32,0,0,0,0,7,75,142,0,0,0,0,0,0,2,2,0,0,3,P
20,40,60,2,25,64,208,20,0,0,8,10,12,80,188,0,0,0,0,0,0,0,0,0,3,12,P
0,3,5,0,0,15,64,6,0,0,0,7,0,57,7,0,0,0,0,0,0,0,0,1,2,0,P
24,8,12,0,2,0,8,2,0,0,0,0,0,4,194,0,0,0,0,0,0,0,0,0,0,0,P
12,18,51,0,6,54,150,22,0,0,0,3,3,65,119,0,0,0,0,0,0,0,0,2,5,6,P
8,16,36,0,21,46,138,22,0,1,4,10,14,49,168,0,0,0,0,0,0,0,0,4,0,8,P
3,8,15,0,2,5,49,10,0,0,0,1,3,60,39,0,0,0,0,0,0,0,0,0,0,0,P
9,14,32,0,13,40,117,18,0,0,10,7,10,30,134,0,0,0,0,0,0,1,0,1,0,3,P
