@relation 8yesSC_con_tra_sz3_it3

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

0,0,0,13,6,0,0,1,11,9,16,2,4,1,0,5,3,53,3,11,55,3,0,6,33,8,0,0,0,16,5,0,0,0,8,9,20,2,3,1,0,2,4,58,4,9,50,1,2,3,35,7,P
9,1,1,23,37,3,10,5,28,96,55,26,49,12,5,3,33,82,68,54,94,22,8,23,27,30,6,3,1,40,39,4,8,2,33,90,53,16,37,5,14,0,38,74,80,49,96,16,10,12,26,28,P
4,1,0,42,40,0,4,2,32,88,50,10,26,13,1,5,40,70,77,38,87,20,10,13,38,24,6,3,0,39,34,1,2,2,32,88,49,9,32,14,1,7,36,73,72,39,84,20,9,11,40,22,P
3,0,8,4,1,0,0,7,1,7,6,5,1,3,0,0,0,1,2,0,19,0,1,3,13,1,5,0,7,3,1,0,2,6,0,1,2,2,0,3,2,0,2,3,2,2,14,0,0,4,13,1,P
0,1,0,6,10,0,2,2,22,25,14,4,7,4,1,11,32,45,26,32,63,4,2,11,24,10,0,1,0,6,10,0,2,2,22,25,14,4,7,4,1,11,32,45,26,32,63,4,2,11,24,10,P
6,0,0,22,8,0,1,1,31,100,35,5,32,6,3,10,43,81,51,49,113,10,4,12,24,28,6,0,0,22,8,0,1,1,31,100,35,5,32,6,3,10,43,81,51,49,113,10,4,12,24,28,P
0,0,0,24,4,0,2,1,21,27,22,3,6,2,2,5,34,63,31,13,91,2,0,8,23,6,0,0,0,16,4,0,2,1,29,37,26,3,2,0,2,10,29,60,25,12,85,6,0,4,25,6,P
0,0,0,11,13,0,2,0,6,26,18,6,6,2,0,2,34,42,19,16,43,4,2,6,14,8,2,0,0,5,7,0,4,0,11,23,10,3,12,5,0,0,40,64,48,17,56,3,1,7,11,8,P
10,2,1,63,33,1,13,1,39,126,77,25,44,8,10,10,71,112,107,63,126,35,12,23,43,22,12,2,1,61,30,0,11,1,43,123,76,23,45,10,9,9,76,120,97,65,125,32,12,26,46,23,P
4,0,0,12,11,0,1,0,17,26,20,6,4,7,5,6,15,21,23,21,38,4,5,4,8,27,3,0,0,15,12,0,3,0,18,22,21,9,9,7,4,4,13,27,27,20,43,5,4,5,12,31,P
4,0,0,25,17,1,3,0,18,55,29,14,22,5,5,7,27,50,40,26,60,13,3,19,21,14,2,0,0,29,18,2,6,0,14,63,27,10,18,4,7,9,30,52,43,36,68,9,3,18,22,18,P
2,0,0,15,13,0,5,0,10,25,26,6,6,4,1,0,15,36,32,14,43,7,7,5,14,11,1,0,0,11,15,0,3,0,12,41,31,5,14,3,1,0,21,40,33,17,41,16,6,5,11,20,P
0,0,0,5,8,0,0,0,31,45,28,3,13,1,3,24,108,95,75,41,81,10,10,9,6,17,3,0,0,3,5,0,0,0,33,40,22,1,11,2,1,20,104,100,80,43,90,11,7,12,11,15,P
4,0,1,11,9,0,5,2,8,14,24,4,4,3,3,1,9,39,15,17,68,11,0,11,38,11,1,0,2,6,3,0,1,1,5,18,8,7,4,1,2,1,10,13,17,8,17,13,4,2,1,13,P
4,0,0,20,13,1,2,0,25,54,34,9,15,4,4,10,17,53,29,20,50,9,4,17,26,19,2,0,0,13,18,0,1,0,28,53,28,10,14,5,3,6,23,47,25,25,51,13,2,13,26,19,P
3,0,8,9,8,0,6,0,19,38,48,8,15,8,3,1,20,46,32,41,62,7,1,11,47,6,4,2,3,4,6,0,2,8,2,20,11,7,6,3,4,0,1,10,12,10,13,3,2,3,4,23,P
13,1,0,51,67,4,5,5,36,139,68,22,71,5,17,4,83,96,125,73,92,43,16,13,23,71,9,0,0,61,75,3,5,6,32,129,60,28,62,8,16,7,74,82,122,83,92,42,15,8,21,77,P
4,1,0,25,21,1,4,1,17,42,28,14,25,5,5,0,23,38,19,22,49,8,2,3,26,28,2,0,0,21,21,1,3,2,19,42,26,9,20,3,1,0,24,35,18,23,51,7,2,2,30,32,P
1,0,0,26,7,0,1,2,17,33,29,3,3,2,3,1,36,50,34,23,101,5,1,5,28,4,1,0,0,26,7,0,1,2,17,33,29,3,3,2,3,1,36,50,34,23,101,5,1,5,28,4,P
0,0,0,0,1,0,0,0,0,5,5,0,6,0,3,0,0,1,4,5,7,5,0,0,1,43,0,0,0,0,1,0,0,0,0,4,5,0,5,0,4,0,0,1,1,4,6,5,0,0,0,40,P
1,1,1,10,11,0,1,0,7,31,7,2,13,1,2,0,10,8,31,21,18,4,3,2,1,11,2,0,1,11,13,0,1,0,6,34,9,3,17,1,2,0,9,9,27,25,19,4,3,3,2,14,P
0,0,0,2,4,0,3,3,2,6,6,3,0,2,0,1,5,9,2,3,22,0,1,4,31,2,0,0,0,1,3,0,3,3,4,4,6,1,0,2,0,0,3,9,5,5,14,0,1,7,29,2,P
1,1,0,16,13,0,0,0,13,18,20,11,5,5,3,1,32,32,33,19,40,4,3,4,9,26,2,1,0,13,9,0,1,0,23,29,22,8,10,4,3,0,25,35,34,12,40,5,4,4,12,21,P
0,0,3,12,6,0,2,1,9,21,18,1,9,3,2,1,9,24,3,10,17,3,0,4,24,1,0,0,3,8,2,0,1,1,10,19,15,2,7,3,2,2,15,31,5,9,21,3,0,3,25,1,P
1,1,0,3,8,0,1,0,3,5,4,2,5,1,0,0,5,15,9,11,15,7,3,3,0,1,2,1,0,2,5,0,1,0,2,7,11,4,9,1,1,0,4,14,7,9,12,6,2,3,0,2,P
0,0,3,4,1,1,2,5,7,9,12,7,2,3,1,1,4,24,5,9,20,0,0,5,16,0,1,0,4,4,1,0,3,3,6,9,16,2,1,3,0,2,3,23,10,12,23,0,0,7,23,0,P
3,2,0,13,4,0,1,0,6,14,15,2,4,4,3,4,11,15,11,14,34,10,2,6,22,5,2,0,0,13,3,0,2,0,5,10,19,5,8,4,2,3,19,15,9,9,36,10,1,5,20,5,P
3,1,1,31,31,1,7,2,41,105,58,16,34,10,0,4,71,110,80,54,110,15,5,17,41,33,2,2,1,25,23,1,8,3,47,125,77,15,34,12,0,6,75,109,83,53,130,15,7,19,47,35,P
0,0,0,0,4,0,0,0,2,11,2,1,4,1,0,1,3,1,0,2,2,0,0,1,0,3,0,0,0,0,4,0,1,0,0,7,2,0,2,1,0,1,5,1,2,2,5,0,2,2,0,8,P
1,1,0,11,14,0,1,0,8,33,13,8,1,4,1,1,16,25,16,11,29,10,2,8,16,12,3,2,1,12,10,0,2,1,10,30,20,7,9,3,2,2,17,27,22,14,29,8,0,3,18,16,P
2,1,0,4,6,0,2,0,3,8,9,3,8,0,1,0,4,13,7,9,13,5,3,3,1,1,1,1,0,3,7,0,2,0,3,5,5,3,6,1,0,0,4,15,7,11,14,6,4,3,0,0,P
6,2,0,14,10,0,1,0,12,28,13,8,10,3,5,3,12,29,15,16,32,4,2,8,14,15,6,2,0,14,10,0,1,0,12,28,13,8,10,3,5,3,12,29,15,16,32,4,2,8,14,15,P
2,0,1,11,7,0,3,0,13,30,14,4,6,0,0,1,18,25,8,10,31,2,1,9,11,5,2,0,2,11,7,0,3,1,13,30,14,4,6,2,0,0,17,24,9,11,28,3,1,7,11,7,P
2,0,0,20,32,0,4,0,5,41,11,2,21,0,2,1,9,14,28,21,21,3,7,2,0,60,1,0,0,19,18,0,3,2,7,48,13,4,22,1,2,1,7,12,30,23,19,5,8,1,0,67,P
1,1,0,4,8,1,0,0,1,7,11,2,2,6,1,0,5,18,6,11,20,6,2,9,16,7,1,1,0,6,10,0,1,1,3,2,15,6,0,7,2,0,2,12,7,9,24,5,0,7,19,3,P
6,1,0,11,7,0,5,3,11,17,21,6,5,3,1,4,12,49,13,19,29,6,2,12,19,8,4,1,0,12,8,0,5,2,11,15,17,7,5,3,1,4,12,42,19,25,31,6,3,13,15,8,P
6,1,2,34,54,1,4,1,45,113,34,19,40,7,5,9,54,71,117,55,64,20,14,9,9,43,6,0,3,25,19,0,0,2,13,90,21,6,26,0,3,1,18,25,52,36,41,15,10,5,1,25,P
3,0,1,11,10,1,4,4,12,14,15,5,11,4,2,1,12,27,16,4,24,6,1,6,12,5,2,1,0,13,7,0,4,5,12,19,7,3,12,3,2,1,10,28,14,9,33,9,2,7,15,7,P
8,2,0,31,25,1,4,3,24,69,41,14,30,5,6,1,16,61,33,35,67,27,5,15,30,17,4,2,0,31,28,0,3,3,21,64,43,9,18,8,3,2,18,53,39,31,67,28,8,20,28,15,P
2,2,0,22,20,1,4,3,25,79,32,20,28,8,2,3,44,55,43,28,68,17,7,12,11,32,5,2,0,27,15,1,5,3,20,70,24,20,26,9,2,4,36,49,38,27,62,14,6,10,11,27,P
4,0,0,9,8,1,5,1,5,11,25,7,6,12,1,1,13,35,10,17,60,9,0,13,38,3,0,0,1,6,4,0,2,1,7,13,6,6,5,5,1,0,4,18,3,9,16,1,0,8,10,1,P
2,0,3,7,5,0,3,5,8,20,14,6,5,9,0,1,20,29,17,14,51,15,3,14,14,6,2,0,3,7,5,0,3,5,8,20,14,6,5,9,0,1,20,29,17,14,51,15,3,14,14,6,P
0,0,0,7,2,0,1,2,2,11,16,7,4,7,1,0,5,12,5,11,21,4,0,5,13,1,0,0,0,7,2,0,1,2,2,11,16,7,4,7,1,0,5,12,5,11,21,4,0,5,13,1,P
4,0,0,11,14,0,1,0,3,17,14,1,11,3,3,0,4,8,13,12,27,3,2,3,3,15,2,0,0,11,11,0,1,0,4,23,14,2,12,6,1,0,4,11,14,9,25,4,2,3,2,11,P
0,0,0,8,4,0,1,0,3,14,17,4,4,4,1,0,5,16,11,3,28,0,1,4,16,2,1,0,0,5,3,0,2,0,7,12,20,5,5,3,1,0,6,17,9,4,29,0,0,3,14,3,P
0,0,1,4,2,0,1,2,8,11,6,1,7,3,0,1,16,14,18,13,26,3,0,2,7,5,0,0,2,0,3,0,4,0,8,10,5,0,2,1,0,4,24,14,19,12,23,4,1,3,6,5,P
0,0,0,13,2,0,0,0,9,28,23,4,18,9,0,0,10,28,25,18,44,6,3,7,17,9,0,0,0,10,4,1,4,0,7,26,24,5,13,7,2,0,10,24,21,11,36,4,2,8,11,6,P
2,0,0,13,12,0,3,5,14,29,23,5,11,5,1,0,10,30,9,21,53,4,2,2,30,12,3,0,0,14,10,1,2,5,15,27,29,6,10,5,1,0,9,30,10,20,57,4,1,1,31,15,P
1,0,0,4,3,0,2,5,3,12,11,8,7,2,2,0,22,9,29,10,23,5,2,5,2,24,1,0,0,1,3,0,4,5,8,16,7,3,8,0,0,0,12,9,30,10,22,5,1,7,2,21,P
1,0,0,2,7,0,0,0,2,11,7,9,6,0,0,2,10,14,15,11,14,4,1,3,5,5,0,1,0,5,8,0,4,0,1,12,6,4,6,1,1,2,13,15,17,8,14,6,1,6,10,8,P
2,2,0,19,16,1,3,0,21,52,35,4,13,6,1,2,29,52,42,27,57,12,4,10,13,24,3,1,0,28,24,0,3,1,16,47,30,5,14,8,1,2,25,45,45,26,46,12,5,10,10,16,P
