@relation 7yesSC_con_tra_sz2_it3

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

0,0,24,0,3,0,2,1,0,0,3,1,2,2,4,0,0,0,0,1,1,0,0,1,1,16,1,1,25,0,2,0,1,1,0,0,1,0,1,2,5,0,0,0,0,1,0,1,0,0,0,13,P
6,3,0,8,10,2,12,2,1,5,13,5,8,35,3,0,0,3,0,0,6,2,0,5,18,16,7,2,0,10,16,1,14,4,0,3,15,5,11,29,4,0,0,1,0,0,4,1,0,3,18,16,P
15,3,1,36,52,0,19,6,2,34,42,13,33,33,21,1,3,17,9,11,42,7,6,9,23,68,10,2,1,40,53,0,21,5,3,32,42,13,31,34,19,1,3,14,11,12,45,7,7,9,23,73,P
10,0,0,7,27,2,10,1,0,24,16,2,17,3,8,0,2,1,9,4,11,4,0,5,2,91,11,1,2,12,35,0,7,1,3,14,17,2,12,1,4,0,0,0,6,8,13,9,1,2,1,93,P
5,0,1,13,11,0,13,1,1,16,42,6,10,57,7,0,2,11,7,7,40,1,0,7,25,22,5,0,1,13,7,0,12,1,1,16,44,7,9,57,7,0,2,12,7,7,44,1,0,7,25,24,P
19,1,2,50,41,3,33,7,6,46,64,15,44,30,19,0,5,11,14,18,37,18,6,12,36,61,21,1,2,48,45,4,33,8,8,44,62,20,38,33,19,0,2,14,13,15,36,15,7,12,36,58,P
4,2,2,21,24,0,10,1,0,24,51,13,17,18,11,0,5,7,7,11,30,8,0,6,10,23,4,0,1,18,20,0,12,2,1,23,52,12,19,17,12,0,4,9,8,10,34,7,0,7,10,23,P
18,2,1,19,47,2,10,5,8,61,38,5,42,7,13,0,4,15,32,15,47,9,5,0,4,159,21,1,5,31,66,1,6,4,6,58,39,7,35,8,14,0,6,14,31,17,44,12,5,4,1,157,P
1,1,1,7,5,1,8,0,0,5,22,5,3,43,2,0,0,5,1,4,12,1,1,4,20,1,3,0,0,3,3,0,4,1,0,7,22,6,3,41,0,0,1,7,2,5,17,2,1,4,21,2,P
