@relation 7yesSC_con_tra_sz3_it3

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

9,6,5,10,23,1,30,6,0,20,68,24,15,53,8,0,1,10,9,4,41,13,0,13,29,44,1,0,2,7,13,0,7,1,2,9,19,10,13,13,12,0,0,1,1,1,13,2,0,4,10,31,P
35,3,3,53,98,3,33,3,6,78,77,25,61,29,26,0,7,24,23,21,57,23,6,14,33,163,25,4,2,54,97,1,30,8,6,84,94,33,60,24,27,0,8,22,25,13,54,21,5,13,33,161,P
13,3,1,23,47,0,23,4,10,49,62,6,24,15,14,0,1,13,21,18,41,8,1,10,46,76,17,3,2,19,46,0,15,3,9,44,66,8,26,13,16,0,2,14,23,17,45,8,1,12,49,82,P
8,1,2,37,35,1,19,1,4,32,61,9,13,52,8,0,4,14,15,2,45,4,5,8,21,52,9,1,0,19,31,2,20,3,6,41,67,6,21,50,5,1,7,6,13,1,51,8,2,7,13,44,P
7,1,6,13,20,1,26,8,6,20,57,14,14,36,10,0,6,10,5,5,46,5,2,11,44,19,6,2,5,4,4,0,7,3,0,5,6,1,2,10,5,0,1,0,5,1,11,5,0,5,13,5,P
9,2,3,28,44,2,22,5,5,42,59,14,29,19,12,0,2,4,8,10,23,7,1,10,40,58,8,3,4,25,37,0,20,2,5,35,56,14,37,12,12,0,5,6,6,12,19,7,1,12,43,61,P
8,2,16,16,37,1,42,14,0,16,45,19,25,66,11,0,1,5,0,3,19,11,0,8,41,15,8,4,27,9,21,1,22,13,0,10,42,17,12,44,14,0,5,15,10,7,42,12,1,10,30,8,P
32,5,3,29,65,4,46,1,1,43,102,19,44,116,34,0,8,10,20,14,63,14,3,15,42,63,34,4,4,39,56,4,41,2,1,41,107,21,54,111,38,0,7,14,24,17,64,16,3,16,47,60,P
11,4,1,22,33,0,24,6,4,30,44,4,18,49,14,0,3,13,5,6,29,7,2,7,39,55,13,5,1,20,31,0,22,6,4,31,43,4,17,48,13,0,3,13,5,6,33,7,2,7,37,56,P
11,3,1,27,23,1,24,3,3,17,39,5,9,30,10,0,0,6,2,6,45,3,1,2,30,28,10,2,3,32,21,0,28,1,0,15,35,4,10,29,9,0,0,8,2,5,45,3,2,3,29,29,P
15,2,0,25,25,1,19,1,4,32,51,6,12,45,10,0,1,9,5,5,44,0,3,5,14,48,15,2,0,26,32,1,16,3,2,27,52,7,15,43,8,0,0,10,7,5,47,2,2,4,14,47,P
23,1,1,51,50,3,36,4,8,55,79,11,35,38,12,0,3,18,21,26,46,15,4,9,38,94,23,1,1,40,45,1,27,5,10,59,87,14,39,34,13,0,3,19,23,23,46,11,4,8,39,96,P
18,6,2,19,40,0,17,10,7,28,62,10,23,18,13,0,2,20,15,20,41,16,9,8,12,124,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,P
1,0,0,4,17,2,0,0,0,14,5,0,8,0,9,0,1,2,7,3,7,3,1,2,0,76,0,0,0,5,15,2,0,0,0,13,5,0,7,0,9,0,1,2,6,4,9,4,1,2,0,77,P
10,7,18,0,16,7,32,8,0,0,6,5,11,20,144,0,0,0,0,0,4,1,0,1,2,6,5,3,5,0,3,10,52,5,0,0,4,2,1,41,34,0,0,0,0,0,0,0,0,1,4,1,P
15,5,0,12,34,0,22,0,4,41,47,16,24,40,12,0,3,20,16,7,44,14,2,10,31,59,13,2,0,18,33,0,28,0,4,48,50,15,28,38,12,0,1,16,12,6,41,13,4,12,31,56,P
6,2,5,6,11,0,6,0,4,18,24,7,17,11,5,0,0,2,4,7,6,9,3,2,1,42,9,2,7,2,16,0,7,1,0,19,21,7,14,7,4,0,1,6,5,7,7,8,2,2,1,42,P
