@relation 8noSC_con_tra_sz3_it1

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

0,1,4,0,1,3,21,0,0,2,8,4,0,78,1,0,0,0,0,0,3,0,0,7,10,4,2,3,4,0,5,1,23,3,0,0,2,1,0,79,2,0,0,0,0,1,1,3,0,5,12,4,P
8,3,3,0,14,3,10,3,0,3,9,2,11,1,83,0,0,0,1,0,2,4,0,4,1,17,6,4,3,0,10,2,5,3,0,0,8,2,11,2,85,0,0,0,0,0,1,3,0,4,2,14,P
19,9,14,0,40,3,31,15,0,0,16,11,20,34,100,0,0,1,3,5,24,26,9,11,10,30,19,9,14,0,40,3,31,15,0,0,16,11,20,34,100,0,0,1,3,5,24,26,9,11,10,30,P
4,4,0,1,11,3,11,2,0,6,3,8,8,42,46,0,0,0,0,0,0,0,0,1,5,11,4,4,0,0,11,3,12,3,0,7,3,8,8,33,44,0,0,0,0,1,0,0,0,1,7,12,P
2,2,4,1,1,3,16,1,0,0,9,3,3,55,1,0,0,1,0,0,6,1,1,4,10,4,0,2,3,1,2,3,25,2,0,0,6,1,3,61,4,0,0,1,0,0,6,0,1,5,8,2,P
7,8,9,1,10,3,29,5,0,6,11,19,12,93,19,0,0,0,0,1,3,1,0,3,20,6,8,8,10,1,11,4,26,5,0,4,13,19,10,90,19,0,0,0,0,0,2,1,0,2,23,7,P
6,6,18,0,27,7,95,13,0,6,37,45,20,252,36,0,0,1,0,3,35,7,5,35,68,12,6,6,18,0,29,8,99,13,0,5,35,44,18,248,36,0,0,1,0,3,35,7,5,36,69,12,P
17,7,9,5,47,5,51,9,0,8,20,21,21,115,113,0,0,1,5,2,20,13,2,10,14,20,17,7,9,5,47,5,51,9,0,8,20,21,21,115,113,0,0,1,5,2,20,13,2,10,14,20,P
8,5,7,4,23,6,38,6,0,0,13,7,15,79,56,0,0,0,7,1,9,2,0,9,15,15,9,4,7,3,27,7,41,7,0,4,11,9,15,72,59,0,0,0,4,2,7,2,0,9,16,11,P
11,8,5,4,20,3,28,8,0,1,15,9,8,60,68,0,0,0,4,0,7,7,3,5,6,10,14,10,5,4,18,4,31,8,0,1,14,8,8,60,68,0,0,0,4,0,7,7,3,5,5,10,P
1,0,6,1,6,4,16,1,0,2,12,2,5,23,23,0,0,2,4,1,15,7,2,1,10,8,1,1,5,1,6,4,18,1,0,4,9,2,6,19,22,0,0,1,3,1,14,9,1,1,10,8,P
30,16,10,17,63,10,22,14,1,31,29,2,51,12,151,0,3,6,26,4,15,60,2,5,1,50,29,13,10,13,60,8,23,11,2,44,29,4,59,9,144,0,4,8,21,3,16,52,1,9,4,52,P
0,0,3,0,2,1,9,0,0,1,5,1,2,28,9,0,0,0,0,0,0,1,0,2,6,4,15,8,3,1,12,3,46,8,0,1,5,7,7,119,67,0,0,0,0,0,6,2,1,6,15,18,P
6,4,4,10,27,3,29,2,0,5,16,5,22,62,67,0,0,0,4,2,8,13,3,3,9,29,3,3,4,10,36,5,34,4,0,4,13,5,15,60,71,0,0,0,3,2,6,14,1,5,9,25,P
27,17,10,4,62,8,47,20,0,7,22,16,47,37,253,0,0,1,2,1,6,25,4,14,6,54,30,19,8,2,60,7,45,19,0,4,21,20,49,44,260,0,0,1,3,1,4,19,3,11,4,57,P
0,2,0,0,4,1,21,2,0,0,9,2,4,88,1,0,0,0,0,0,11,1,0,4,20,7,0,2,0,0,3,2,28,1,0,0,6,3,4,81,3,0,0,0,0,0,9,0,0,4,18,6,P
3,5,3,0,6,1,15,2,0,0,5,4,4,41,14,0,0,0,0,1,3,2,0,6,12,8,3,6,2,0,7,0,12,3,0,1,4,4,3,43,12,0,0,0,0,1,2,2,0,6,12,9,P
7,7,12,2,13,4,36,6,0,1,9,14,9,65,41,0,0,0,0,0,8,3,3,5,16,6,9,7,12,2,12,4,37,6,0,1,8,14,11,65,41,0,0,0,0,0,8,3,2,5,16,6,P
