@relation 8noSC_sum_tra_sz2_it1

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute Class {P,N}

@data

14,8,28,0,21,4,12,9,0,1,5,8,18,25,139,0,0,0,0,0,5,9,2,3,5,32,P
8,5,3,0,9,3,52,9,0,3,15,13,10,160,3,0,0,0,2,5,12,3,0,1,9,5,P
30,19,17,8,60,6,59,13,0,16,56,32,64,114,148,0,0,0,0,0,11,14,0,13,28,40,P
8,13,33,2,27,13,53,12,0,2,18,11,19,77,108,0,0,0,0,0,9,23,8,9,8,29,P
3,3,1,2,14,9,35,2,0,0,2,8,4,84,22,0,0,0,2,0,0,2,0,2,19,11,P
1,7,3,2,16,8,47,18,0,0,7,3,3,114,17,0,0,0,0,0,4,3,0,4,18,16,P
2,4,1,2,11,8,41,2,0,3,5,10,7,92,52,0,0,0,1,0,2,0,0,9,10,6,P
14,18,20,2,25,4,10,13,0,0,8,9,6,10,126,0,0,0,0,0,0,14,0,8,2,25,P
2,2,2,1,9,6,48,8,0,1,6,11,6,144,12,0,0,1,1,0,2,2,0,2,13,8,P
26,5,4,1,17,1,7,2,0,0,5,0,26,2,145,0,0,0,0,0,0,4,0,2,2,10,P
4,18,4,0,20,18,112,2,0,0,36,48,32,384,2,0,0,0,0,2,66,8,16,26,66,14,P
23,18,21,6,47,11,77,11,0,5,20,41,25,110,165,0,0,0,0,1,11,2,1,19,35,17,P
