@relation 8noSC_con_tra_sz1_it1

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

7,0,2,0,7,1,2,4,0,0,1,0,2,1,72,0,0,0,0,0,0,0,0,2,0,7,7,0,2,0,4,0,0,0,0,0,1,0,5,2,63,0,0,0,0,0,0,0,0,1,0,12,P
24,23,19,8,76,25,96,9,0,6,26,32,29,128,133,0,0,4,2,1,13,22,2,13,19,34,22,23,18,8,78,23,94,10,0,6,25,32,30,127,131,0,0,4,2,1,13,23,2,13,20,35,P
4,2,3,0,5,5,24,6,0,1,4,6,1,65,8,0,0,0,0,0,3,0,1,7,15,4,8,12,24,3,16,5,39,25,0,0,14,11,13,126,26,0,0,0,0,0,7,5,1,18,37,14,P
5,2,6,1,8,0,17,8,0,0,9,3,4,48,18,0,0,0,0,0,6,2,0,2,14,5,5,3,8,0,6,1,22,6,0,0,4,3,3,42,16,0,0,0,0,0,3,1,0,4,10,6,P
2,0,0,0,1,0,1,1,0,0,0,1,0,2,86,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,2,0,0,0,1,0,2,86,0,0,0,0,0,0,0,0,0,0,7,P
3,1,3,1,4,1,19,2,0,2,7,5,5,76,5,0,0,0,0,1,5,1,0,1,9,3,3,1,3,1,7,2,20,2,0,0,7,3,7,83,7,0,0,0,0,1,4,1,0,0,6,2,P
14,7,4,1,37,2,8,1,0,1,2,4,14,1,164,0,0,0,0,0,0,11,3,2,1,39,15,9,4,1,36,1,7,4,0,1,2,5,15,1,163,0,0,0,0,0,0,12,3,3,1,43,P
14,13,6,2,17,5,28,11,0,3,11,9,16,54,75,0,0,0,1,2,2,9,0,10,16,18,17,11,7,3,22,6,37,8,0,3,11,11,14,49,77,0,0,0,0,1,4,7,0,10,19,15,P
8,12,6,2,18,1,26,8,0,1,9,7,17,63,76,0,0,0,0,0,4,4,2,1,22,18,12,14,11,1,16,1,24,7,0,1,12,6,19,60,79,0,0,0,0,0,4,8,1,1,23,17,P
