@relation 7noSC_sum_tra_sz3_it3

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute Class {P,N}

@data

6,0,14,0,0,9,29,0,0,0,2,0,0,9,40,0,0,0,0,0,0,0,0,0,1,0,P
9,18,63,0,8,52,132,24,0,0,0,6,9,82,32,0,0,0,0,0,6,2,0,0,3,6,P
6,8,62,1,11,8,50,19,0,1,1,3,3,26,124,0,0,0,0,0,0,2,0,1,1,0,P
14,31,50,2,22,55,152,39,0,0,5,4,1,50,164,0,0,0,0,0,0,1,0,2,5,6,P
4,17,63,0,23,18,78,23,0,0,4,4,4,79,146,0,0,0,0,0,0,2,0,2,0,12,P
22,23,69,4,50,51,187,40,0,0,3,5,10,107,279,0,0,0,0,0,0,2,0,1,2,14,P
15,34,85,6,60,64,226,60,0,0,12,12,12,147,387,0,0,0,0,0,2,2,2,4,6,10,P
11,20,52,0,25,53,146,28,0,0,5,5,5,27,163,0,0,0,0,0,0,0,0,0,2,7,P
36,46,76,4,80,96,300,56,0,0,22,24,14,148,234,0,0,0,2,0,6,4,0,2,12,26,P
1,9,47,0,0,3,15,5,0,0,0,0,0,9,29,0,0,0,0,0,0,0,0,0,1,1,P
10,5,11,0,7,4,12,16,0,0,0,3,1,5,152,0,0,0,0,0,0,1,0,0,0,6,P
8,16,48,0,30,45,176,27,0,1,6,8,10,97,143,0,0,0,0,0,0,2,0,1,4,4,P
10,12,36,0,7,45,119,15,0,0,0,1,3,37,142,0,0,0,0,0,0,0,0,0,0,5,P
2,7,34,0,5,15,48,10,0,0,0,3,1,37,38,0,0,0,0,0,0,0,0,0,2,1,P
11,16,43,4,45,55,199,26,0,6,12,8,16,126,263,0,0,0,0,0,8,0,0,5,11,6,P
0,7,37,0,4,9,57,8,0,0,4,0,2,74,13,0,0,0,0,0,1,0,0,1,1,1,P
6,18,86,0,11,21,82,37,0,0,0,4,2,49,10,0,0,0,0,0,0,0,0,0,1,3,P
4,0,26,0,2,5,58,20,0,0,0,0,0,44,56,0,0,0,0,0,0,0,0,0,1,0,P
4,28,63,0,20,52,164,27,0,2,4,7,5,109,21,0,0,0,0,0,0,0,0,0,6,2,P
25,23,61,3,30,5,36,28,0,0,3,4,16,23,450,0,0,0,0,0,0,2,0,0,3,14,P
4,4,62,0,8,0,10,38,0,0,2,2,10,12,368,0,0,0,0,0,0,0,0,0,2,8,P
1,8,24,0,8,18,83,10,0,0,0,1,0,75,38,0,0,0,0,0,0,0,0,0,1,2,P
13,2,48,0,2,46,112,30,0,0,4,2,6,20,80,0,0,0,0,0,0,0,0,0,2,0,P
12,18,29,1,14,31,115,20,0,0,5,6,6,84,129,0,0,0,0,0,1,1,0,1,4,2,P
4,5,9,0,4,0,4,9,0,0,0,0,0,1,116,0,0,0,0,0,0,0,0,0,0,1,P
3,7,15,0,1,30,122,4,0,0,2,4,2,79,19,0,0,0,0,0,2,0,0,0,2,2,P
9,10,38,0,13,31,133,34,0,0,5,5,7,103,152,0,0,0,0,0,0,0,0,0,0,2,P
8,8,26,0,1,24,59,23,0,0,0,2,0,21,62,0,0,0,0,0,0,0,0,0,0,4,P
3,33,41,0,7,40,172,18,0,0,5,14,9,130,35,0,0,0,0,0,0,1,0,0,2,0,P
16,25,55,0,23,47,162,27,0,2,14,15,30,59,190,0,0,0,0,1,2,2,2,2,3,10,P
4,24,23,0,1,86,219,21,0,0,0,7,2,121,33,0,0,0,0,1,4,1,0,0,0,0,P
10,15,99,2,27,34,203,41,0,0,12,13,6,177,15,0,0,0,0,0,2,0,0,2,7,0,P
28,38,83,4,38,65,216,36,0,2,14,31,26,73,261,0,0,0,0,0,0,4,0,3,1,13,P
9,8,28,2,10,37,118,8,0,2,12,3,8,36,150,0,0,0,0,0,2,2,0,4,0,2,P
17,18,49,1,24,12,81,39,0,0,0,1,2,52,166,0,0,0,0,0,0,0,0,0,2,7,P
20,23,41,1,29,60,156,19,0,0,1,5,5,42,154,0,0,0,0,0,0,0,0,0,4,9,P
27,42,97,6,64,89,260,40,0,2,5,13,24,109,342,0,0,0,0,0,4,1,1,7,4,27,P
26,15,36,0,24,58,154,45,0,0,2,0,4,35,120,0,0,0,0,0,0,0,0,0,2,8,P
0,9,15,0,7,32,132,15,0,0,0,1,0,92,11,0,0,0,0,0,0,0,0,0,0,1,P
16,27,57,3,35,58,149,42,0,1,1,2,11,16,174,0,0,0,0,0,0,2,0,2,0,10,P
1,1,68,0,6,13,66,9,0,0,2,2,2,44,8,0,0,0,0,0,0,2,1,2,2,0,P
17,46,122,3,42,69,256,33,0,0,10,15,10,206,309,0,0,0,0,0,0,2,0,3,4,10,P
8,4,18,0,0,16,92,2,0,0,0,0,0,60,36,0,0,0,0,0,0,0,0,0,0,0,P
22,39,73,1,34,68,202,48,0,0,5,13,8,61,242,0,0,0,0,2,0,3,0,1,3,18,P
29,48,73,4,45,37,154,49,0,5,10,15,20,119,285,0,0,0,0,0,2,0,0,7,9,17,P
10,35,57,0,6,60,203,24,0,0,2,5,0,119,9,0,0,0,0,0,0,0,0,1,1,3,P
1,0,42,0,3,13,59,13,0,0,2,2,0,20,33,0,0,0,0,0,0,0,0,0,1,0,P
7,10,25,0,4,30,90,8,0,0,0,0,2,11,98,0,0,0,0,0,0,0,0,2,0,4,P
7,43,40,5,33,46,179,31,0,0,6,13,14,66,239,0,0,0,2,0,0,2,0,4,2,16,P
