@relation 7noSC_con_tra_sz1_it1

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

1,6,25,1,20,33,74,11,0,0,1,8,5,9,94,0,0,0,0,0,0,1,0,1,0,5,1,7,25,1,21,27,67,11,0,0,2,8,4,16,95,0,0,0,0,0,0,1,0,1,0,5,P
0,0,7,0,0,0,1,2,0,0,1,0,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,3,29,0,0,0,0,0,0,0,0,0,0,1,P
11,10,27,3,14,32,82,8,0,0,1,4,2,14,92,0,0,0,0,0,0,0,0,1,3,6,10,11,23,3,11,29,79,9,0,0,1,4,2,17,91,0,0,0,0,0,0,0,0,0,2,6,P
7,10,22,0,9,24,105,12,0,0,3,4,6,68,46,0,0,0,0,0,0,0,0,0,1,4,5,15,19,3,12,25,106,6,0,0,3,3,4,63,48,0,0,0,0,0,0,0,0,1,1,4,P
4,3,18,0,4,25,76,6,0,0,0,6,1,59,16,0,0,0,0,0,0,0,0,1,0,0,4,3,18,0,4,25,76,6,0,0,0,6,1,59,16,0,0,0,0,0,0,0,0,1,0,0,P
2,4,30,0,0,7,21,16,0,0,0,1,0,11,28,0,0,0,0,0,0,0,0,0,1,1,0,4,30,1,3,8,25,16,0,0,0,0,0,10,27,0,0,0,0,0,0,0,0,0,1,2,P
3,7,6,0,5,9,54,8,0,0,1,1,0,45,59,0,0,0,0,0,0,0,0,0,1,2,3,8,9,0,5,9,48,8,0,0,1,1,0,44,59,0,0,0,0,0,0,0,0,0,1,2,P
0,0,3,0,0,10,33,0,0,0,1,2,0,24,10,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,10,29,0,0,0,1,1,0,25,10,0,0,0,0,0,0,0,0,0,1,0,P
11,5,15,2,16,37,108,13,0,1,2,2,0,27,62,0,0,0,0,0,0,1,0,0,1,4,10,7,13,2,20,28,98,13,0,1,1,4,3,36,63,0,0,0,0,0,0,1,0,0,1,4,P
4,18,31,1,7,16,96,14,0,0,2,3,1,97,11,0,0,0,0,0,0,0,0,1,1,1,13,8,45,0,35,12,41,18,0,0,5,3,11,20,159,0,0,0,0,0,0,2,0,0,1,6,P
7,11,28,2,20,28,74,22,0,0,1,2,7,11,86,0,0,0,0,0,0,1,0,0,0,5,7,12,27,1,17,29,77,22,0,1,1,2,8,10,86,0,0,0,0,0,0,1,0,0,0,5,P
3,5,13,0,4,14,52,13,0,0,3,0,4,47,20,0,0,0,0,0,0,0,0,0,1,0,6,6,13,0,4,14,47,16,0,0,4,1,2,50,18,0,0,0,0,0,0,0,1,0,0,0,P
5,10,8,1,7,1,10,3,0,0,2,2,1,4,109,0,0,0,0,0,0,0,0,1,0,2,4,5,10,0,2,1,6,4,0,0,1,1,1,5,110,0,0,0,0,0,0,2,0,0,1,4,P
1,1,18,0,6,7,20,7,0,0,3,3,3,2,36,0,0,0,0,0,0,0,0,0,0,2,8,19,44,0,15,8,27,25,0,0,0,4,3,30,104,0,0,0,0,0,0,0,0,2,2,4,P
4,6,10,3,17,19,48,8,0,0,3,1,5,10,66,0,0,0,0,0,0,0,0,0,0,3,5,7,11,3,18,20,48,8,0,0,3,1,5,9,66,0,0,0,0,0,0,0,0,0,0,3,P
5,19,42,0,11,19,104,21,0,0,2,9,1,88,108,0,0,0,0,0,0,0,0,0,0,0,6,15,42,0,10,21,111,24,0,0,2,9,1,87,104,0,0,0,0,0,0,0,0,0,0,0,P
5,7,25,0,12,10,28,12,0,0,3,1,3,17,103,0,0,0,0,0,0,0,0,0,1,4,8,11,16,0,9,11,30,16,0,0,3,1,3,15,112,0,0,0,0,0,0,0,0,0,0,2,P
8,3,9,1,8,19,48,10,0,0,1,0,2,11,52,0,0,0,0,0,0,0,0,0,2,2,9,3,9,1,8,19,47,10,0,0,1,0,2,11,52,0,0,0,0,0,0,0,0,0,2,2,P
11,7,9,0,9,2,11,17,0,0,2,2,3,10,116,0,0,0,0,0,0,0,0,0,0,3,13,7,13,0,11,2,9,16,0,0,2,1,2,10,116,0,0,0,0,0,0,0,0,0,0,3,P
2,2,0,0,4,0,1,4,0,0,1,0,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,P
4,6,18,0,8,25,72,13,0,1,2,4,1,30,48,0,0,0,0,0,1,0,0,1,2,1,5,7,21,0,7,26,74,11,0,1,3,6,2,28,52,0,0,0,0,0,1,0,0,1,0,0,P
10,7,18,2,18,34,101,10,0,1,2,5,2,32,68,0,0,0,0,0,0,1,0,0,1,4,11,10,17,1,16,31,105,16,0,0,3,4,1,31,64,0,0,0,0,0,0,1,0,0,0,4,P
2,4,30,0,3,16,55,10,0,0,5,7,3,51,12,0,0,0,0,0,0,0,0,1,1,1,1,4,26,0,4,15,54,9,0,0,5,7,3,52,11,0,0,0,0,0,0,0,0,1,1,1,P
6,2,9,0,8,0,4,4,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,2,5,3,8,0,7,0,4,4,0,0,0,0,1,0,81,0,0,0,0,0,0,0,0,0,0,2,P
14,25,39,0,16,49,128,19,0,0,9,7,6,43,120,0,0,0,0,0,1,1,1,4,2,13,8,23,45,0,21,46,123,11,0,0,9,9,6,54,117,0,0,0,0,0,0,0,1,4,2,7,P
6,6,18,0,9,20,46,12,0,0,0,0,1,7,52,0,0,0,0,0,0,0,0,1,0,1,7,6,18,0,8,20,45,12,0,0,0,0,1,8,52,0,0,0,0,0,0,0,0,1,0,1,P
23,29,103,4,46,135,462,121,0,1,9,25,4,103,38,0,0,0,0,0,2,0,0,4,3,1,23,29,103,4,46,135,462,121,0,1,9,25,4,103,38,0,0,0,0,0,2,0,0,4,3,1,P
3,8,31,0,2,2,22,9,0,0,1,2,2,7,114,0,0,0,0,0,0,0,0,1,0,1,5,7,31,0,3,4,24,9,0,0,0,2,1,6,112,0,0,0,0,0,0,0,0,0,0,2,P
13,16,46,2,27,32,104,23,0,0,4,6,5,25,168,0,0,0,0,0,0,0,0,1,0,6,11,16,49,4,28,33,99,23,0,0,3,5,5,21,168,0,0,0,0,0,0,0,0,1,0,6,P
5,12,17,0,6,7,49,9,0,0,1,0,1,50,56,0,0,0,0,0,1,0,0,0,0,0,4,10,21,0,8,14,55,8,0,0,2,0,1,42,56,0,0,0,0,0,0,0,0,1,0,0,P
0,0,3,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,P
7,8,13,0,6,21,72,4,0,0,3,1,4,29,72,0,0,0,0,0,0,0,0,1,0,1,7,9,12,0,8,17,68,4,0,0,3,1,3,32,72,0,0,0,0,0,0,0,0,1,0,1,P
0,4,12,0,4,9,44,5,0,0,0,4,0,44,28,0,0,0,0,0,0,1,0,0,1,1,0,5,11,0,3,12,41,5,0,0,0,4,0,42,27,0,0,0,0,0,0,1,0,0,1,1,P
8,21,50,0,6,46,132,19,0,0,5,4,6,70,20,0,0,0,0,0,0,1,1,1,1,1,7,18,47,1,11,49,132,15,0,0,1,4,5,76,22,0,0,0,0,0,1,0,1,0,1,1,P
19,19,24,3,37,30,102,17,0,3,8,5,14,69,232,0,0,0,0,0,1,2,0,5,7,10,21,21,28,4,32,29,101,16,0,2,8,5,17,73,233,0,0,0,0,0,1,1,0,5,5,10,P
3,3,21,0,8,2,6,2,0,0,2,0,9,4,113,0,0,0,0,0,0,0,0,0,0,5,5,3,20,0,8,1,5,2,0,0,2,0,11,5,114,0,0,0,0,0,0,0,0,0,0,5,P
11,10,14,0,13,19,55,7,0,0,0,4,2,33,76,0,0,0,0,0,0,0,0,1,1,1,6,10,15,0,15,11,69,13,0,0,1,1,5,39,74,0,0,0,0,0,0,0,0,0,1,2,P
24,30,61,1,21,53,131,21,0,2,4,8,11,45,212,0,0,0,0,0,1,1,1,1,7,3,18,26,60,5,23,50,125,14,0,1,2,10,8,50,212,0,0,0,0,0,3,0,0,1,5,6,P
0,0,2,0,0,0,1,2,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,2,2,0,0,1,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,P
2,3,6,0,0,13,41,4,0,0,0,1,1,14,31,0,0,0,0,0,0,0,0,0,4,2,2,3,6,0,0,13,42,6,0,0,1,1,1,13,29,0,0,0,0,0,0,0,0,0,3,3,P
2,12,23,0,4,26,115,13,0,0,1,2,3,87,14,0,0,0,0,0,0,0,0,0,0,0,1,10,29,0,4,27,112,14,0,0,1,3,2,85,14,0,0,0,0,0,0,0,0,0,0,0,P
8,5,24,0,8,4,7,4,0,0,0,4,9,4,172,0,0,0,0,0,0,0,0,1,1,13,0,1,10,0,1,0,0,2,0,0,0,0,0,1,36,0,0,0,0,0,0,0,0,0,0,0,P
12,32,45,1,23,44,184,17,0,1,15,10,22,150,33,0,0,0,0,0,5,0,0,2,2,2,10,31,44,0,22,51,199,18,0,3,17,11,19,143,34,0,0,0,0,0,5,0,0,1,2,2,P
6,8,23,0,19,25,64,9,0,0,4,3,2,14,111,0,0,0,0,0,0,0,2,2,0,6,8,12,29,0,17,21,64,12,0,0,3,3,4,20,107,0,0,0,0,0,0,0,1,2,0,6,P
2,8,9,0,1,11,31,15,0,0,1,2,2,9,35,0,0,0,0,0,0,0,0,0,0,0,3,7,11,0,1,11,33,14,0,0,1,2,1,8,35,0,0,0,0,0,0,0,0,0,0,0,P
13,11,27,0,16,18,61,13,0,0,8,4,5,34,89,0,0,0,0,0,0,0,0,1,1,5,11,15,23,0,16,19,63,10,0,0,7,2,4,33,93,0,0,0,0,0,0,0,0,2,1,5,P
1,5,6,0,0,5,34,4,0,0,0,0,0,29,4,0,0,0,0,0,0,0,0,0,0,0,1,6,8,0,0,6,36,5,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,0,0,P
8,4,23,0,10,2,8,4,0,0,0,4,11,4,171,0,0,0,0,0,0,0,0,1,1,14,0,1,28,0,0,1,6,2,0,0,0,2,0,0,22,0,0,0,0,1,0,0,0,0,0,3,P
