@relation 7yesSC_con_tra_sz2_it1

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

15,0,4,70,74,2,31,7,12,102,143,26,62,61,24,1,23,43,38,35,109,25,10,22,64,116,20,1,4,70,81,1,35,7,14,85,131,25,60,59,15,0,27,42,41,36,107,20,11,20,61,120,P
24,2,4,26,70,1,13,5,1,22,31,11,20,4,17,0,0,1,5,2,19,6,1,4,4,116,22,2,4,24,74,1,11,5,2,26,24,6,19,6,15,0,0,2,6,2,27,10,0,4,4,118,P
12,5,4,22,26,3,26,6,1,26,74,17,15,85,9,0,1,17,3,5,38,5,1,16,46,4,13,5,5,24,30,3,26,7,4,24,70,14,17,82,11,0,1,15,4,6,41,6,1,13,48,4,P
14,1,2,35,34,4,25,1,5,24,61,8,12,61,8,0,2,8,14,0,43,4,5,7,16,50,7,2,1,21,28,1,17,2,8,43,72,7,22,55,5,1,7,9,13,3,40,9,3,7,16,45,P
26,6,8,40,41,4,51,2,2,33,75,18,28,84,15,0,3,11,4,11,69,6,3,12,60,35,26,6,8,40,41,4,51,2,2,33,75,18,28,84,15,0,3,11,4,11,69,6,3,12,60,35,P
1,1,0,0,2,3,9,1,0,3,11,4,2,25,1,0,1,0,7,2,11,0,0,2,17,1,2,2,0,2,1,4,7,0,0,2,15,3,3,24,3,0,1,0,5,2,9,2,0,2,13,0,P
25,4,2,32,74,2,19,7,1,20,29,12,41,10,20,0,0,6,4,6,22,7,3,1,6,125,35,3,2,31,67,2,22,9,4,24,24,14,36,11,19,0,0,6,5,6,16,8,2,1,5,120,P
18,3,3,39,67,7,35,7,1,47,77,17,26,56,14,0,2,11,11,12,34,17,4,4,36,82,18,4,2,37,61,6,34,7,3,46,76,16,27,51,17,0,0,9,13,10,38,14,2,4,36,83,P
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,65,P
12,7,7,16,43,6,37,3,4,45,66,28,43,24,25,0,0,20,26,17,44,16,14,7,18,142,15,5,2,13,30,1,21,8,1,29,51,18,37,16,12,0,2,15,10,16,40,19,6,6,12,125,P
13,2,0,15,35,1,10,0,2,33,22,9,25,5,27,0,4,8,17,9,12,7,2,0,0,54,0,0,0,6,5,0,3,0,2,9,20,3,6,9,0,1,1,4,3,6,14,4,0,3,13,12,P
19,2,2,24,76,2,28,3,3,44,40,15,52,11,26,0,2,6,9,6,32,7,2,4,8,136,11,2,1,22,22,0,11,3,2,22,36,6,21,21,13,0,0,10,6,5,16,3,1,6,30,36,P
13,3,1,16,29,2,25,2,3,23,33,11,20,25,9,0,0,12,4,7,18,5,0,5,22,59,9,1,1,19,27,1,20,2,2,23,33,13,23,24,11,0,0,10,6,9,19,5,0,4,22,56,P
10,2,1,31,15,2,30,3,10,45,82,22,19,105,5,0,5,12,10,11,56,5,4,16,32,2,10,2,1,31,15,2,30,3,10,45,82,22,19,105,5,0,5,12,10,11,56,5,4,16,32,2,P
27,4,5,35,80,0,16,5,4,40,30,11,32,3,25,0,1,6,7,8,19,7,3,3,3,150,27,4,5,35,80,0,16,5,4,40,30,11,32,3,25,0,1,6,7,8,19,7,3,3,3,150,P
13,0,0,15,29,0,12,0,5,15,19,6,10,21,14,0,1,13,2,3,18,7,1,2,16,70,18,0,1,12,27,0,11,2,4,15,25,9,9,21,15,0,0,8,2,9,19,5,1,3,17,72,P
10,2,1,39,49,4,24,6,10,45,68,23,27,38,15,0,3,19,16,17,43,1,3,15,42,44,8,2,1,44,45,2,28,3,9,52,81,25,35,39,18,0,3,18,17,17,43,8,3,16,41,47,P
2,0,0,4,1,0,1,0,1,2,14,4,1,18,3,0,0,3,0,3,16,1,2,2,11,4,1,0,0,7,10,0,4,1,1,9,16,1,2,10,3,0,0,4,2,2,16,4,2,4,11,26,P
24,6,5,57,93,5,50,3,10,86,84,16,53,43,27,0,8,28,15,25,58,27,5,20,25,166,23,6,5,55,94,5,47,3,11,82,87,15,53,44,29,0,8,26,18,26,57,27,5,20,26,171,P
21,4,1,36,51,1,20,0,10,48,48,11,45,30,18,0,4,18,15,6,40,13,7,5,25,73,15,3,2,36,51,4,22,0,5,58,48,14,38,37,20,0,3,16,18,6,42,13,8,4,23,75,P
12,4,0,26,22,0,22,3,6,31,83,10,33,54,7,0,2,20,11,19,56,18,2,16,45,31,14,4,3,23,22,2,19,3,6,30,89,11,29,61,8,0,2,21,12,16,60,20,4,15,50,30,P
6,0,1,21,22,2,17,2,4,31,60,7,15,51,8,0,5,12,22,7,66,5,8,5,22,42,6,0,1,21,22,2,17,2,4,31,60,7,15,51,8,0,5,12,22,7,66,5,8,5,22,42,P
3,0,0,7,8,0,7,0,0,8,9,1,4,20,3,0,0,3,1,1,3,0,0,3,10,18,2,0,0,13,6,0,6,0,1,6,18,2,4,20,1,0,0,2,2,0,3,0,1,3,10,20,P
25,1,2,24,59,2,23,3,6,35,58,19,37,20,19,0,5,20,16,13,49,16,1,2,21,118,21,1,2,29,55,0,23,4,7,38,47,13,37,23,16,0,7,19,18,17,51,20,2,4,20,126,P
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,7,0,0,14,4,0,0,4,0,1,4,0,0,2,16,13,P
6,1,6,18,26,1,8,5,4,23,26,8,20,8,4,0,2,1,9,2,23,9,6,3,3,79,6,1,3,18,27,1,8,4,4,22,22,10,20,9,3,0,2,3,9,3,24,11,6,3,3,80,P
2,1,0,15,11,0,11,4,5,8,25,3,9,24,4,0,2,7,5,5,14,0,0,5,21,8,4,1,0,13,9,0,12,5,5,8,24,2,11,24,4,0,2,7,5,5,14,0,0,5,21,8,P
16,5,0,29,36,0,22,4,4,41,48,13,36,26,13,0,0,12,18,7,48,13,6,8,23,73,15,3,1,33,58,0,22,3,2,38,58,12,33,22,11,0,1,11,25,8,38,12,5,9,23,77,P
17,2,4,39,52,2,30,5,9,29,70,13,29,56,16,1,6,20,12,5,87,8,1,7,39,52,18,6,3,33,47,2,30,6,10,39,84,11,21,52,19,1,6,20,5,7,79,7,2,8,40,48,P
22,6,0,32,45,2,24,8,5,28,56,10,13,29,13,0,2,15,13,9,39,6,1,11,35,57,21,12,1,31,41,2,21,6,4,34,56,15,18,25,15,0,1,17,12,8,44,6,1,8,36,57,P
31,7,1,49,106,2,36,3,5,58,85,20,47,43,29,0,1,14,24,16,56,19,2,7,26,162,32,7,1,45,103,3,30,2,4,51,91,23,61,47,31,0,2,16,21,13,47,18,3,8,24,164,P
11,4,3,30,20,1,8,0,7,53,63,14,21,50,6,0,5,11,11,9,38,4,2,8,22,58,12,3,3,22,33,0,17,2,3,25,61,7,12,48,8,0,3,9,18,2,48,4,4,9,20,50,P
37,5,4,49,78,3,42,5,8,46,94,22,47,60,16,0,7,20,23,21,46,24,5,10,43,109,31,8,7,45,62,2,35,4,1,50,108,22,48,56,15,1,10,22,24,20,55,23,6,10,42,109,P
8,0,1,28,28,0,15,3,4,48,63,11,25,38,6,2,7,21,17,12,60,14,4,6,35,46,10,0,1,29,29,0,14,2,4,45,65,11,22,35,6,1,5,21,13,9,53,18,4,6,32,43,P
