@relation 8noSC_con_tra_sz1_it2

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

0,0,11,5,12,4,17,1,0,4,7,1,10,36,19,0,0,0,3,2,6,3,1,4,10,10,2,2,7,4,20,1,6,3,0,5,9,2,14,11,46,0,0,0,0,1,1,4,0,1,4,20,P
3,7,4,0,13,4,52,6,0,1,15,23,14,195,4,0,0,0,0,2,27,2,7,7,27,6,3,7,4,0,13,4,52,6,0,1,15,23,14,195,4,0,0,0,0,2,27,2,7,7,27,6,P
18,20,32,11,65,17,79,23,0,5,11,26,30,138,146,0,0,1,2,0,12,14,3,10,22,14,19,19,33,11,64,13,77,24,0,5,14,26,34,134,144,0,0,1,3,0,17,15,3,12,23,16,P
11,10,4,1,31,14,59,18,0,1,16,7,15,116,70,0,0,0,0,1,7,7,3,10,16,14,13,19,4,1,27,11,57,18,0,2,12,6,14,118,72,0,0,0,1,2,6,8,2,8,19,15,P
4,4,3,0,17,2,4,2,0,0,2,3,7,5,86,0,0,0,0,0,1,2,0,5,2,13,4,2,5,0,21,2,6,4,0,0,1,5,6,0,97,0,0,0,2,0,0,2,0,1,1,11,P
0,0,8,0,0,0,0,3,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,1,0,1,0,0,0,0,1,0,1,14,0,0,0,0,0,0,0,0,0,0,8,P
16,15,18,2,34,6,75,20,0,2,17,14,19,131,169,0,0,0,0,0,5,7,2,6,23,19,14,23,20,1,31,7,62,19,0,3,14,14,21,134,161,0,0,0,0,1,6,11,1,9,22,20,P
1,4,7,2,10,1,12,3,0,2,5,8,2,44,31,0,0,0,0,0,4,2,0,3,9,10,4,3,6,2,8,1,12,5,0,1,4,8,1,43,31,0,0,0,0,1,5,1,0,4,8,9,P
10,4,11,0,29,2,7,1,0,2,5,4,20,3,100,0,0,0,0,0,1,10,1,0,0,6,10,4,12,1,28,2,7,0,0,1,4,3,19,3,100,0,0,0,0,0,1,10,1,0,0,7,P
