@relation 7yesSC_sum_tra_sz2_it3

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute Class {P,N}

@data

8,4,3,13,37,2,9,0,7,29,39,11,16,23,16,0,3,8,8,5,28,6,0,4,26,99,P
5,0,17,10,12,0,12,3,0,10,27,7,10,77,9,0,0,1,0,0,17,0,1,3,13,4,P
15,6,5,22,34,5,28,4,1,26,59,23,17,50,6,0,5,17,10,13,42,2,1,12,42,16,P
34,6,2,84,105,9,58,6,7,78,121,23,91,60,16,0,5,30,32,40,75,28,10,9,52,208,P
0,0,6,8,24,0,14,4,0,10,22,6,8,60,12,0,0,3,0,9,14,6,0,7,26,50,P
33,4,11,47,97,1,22,4,4,78,74,22,89,17,33,0,4,34,37,27,75,33,13,5,8,250,P
10,1,2,36,32,0,22,6,3,15,74,16,17,80,4,0,4,5,3,2,35,4,0,10,48,50,P
56,10,0,140,183,6,91,9,23,148,236,36,104,224,30,0,13,48,37,30,191,39,12,32,91,169,P
23,4,16,31,43,2,35,7,0,13,56,20,30,78,20,0,0,5,4,10,30,8,4,22,42,220,P
12,4,36,2,14,1,16,7,0,3,15,10,6,64,4,0,0,5,1,3,5,4,0,9,28,1,P
30,9,14,39,66,9,85,12,9,56,110,18,40,196,22,0,5,28,13,20,96,22,8,29,74,61,P
6,0,0,10,21,0,11,4,2,10,39,23,20,30,8,0,0,6,5,7,34,2,0,8,30,44,P
11,0,0,28,27,0,31,0,16,53,91,15,16,58,15,0,9,36,9,16,113,16,1,10,65,4,P
14,3,3,16,19,3,30,5,1,22,59,14,17,95,17,0,3,17,10,8,34,5,4,8,28,18,P
2,3,22,2,10,0,16,40,0,6,9,14,7,6,32,0,1,2,4,2,5,5,1,8,4,76,P
23,3,0,57,55,4,39,6,2,75,101,16,37,98,6,2,8,22,26,14,87,21,7,4,32,119,P
5,1,9,8,7,2,7,5,0,18,41,16,7,71,2,0,3,12,1,10,45,4,4,16,41,7,P
9,2,0,8,16,0,18,3,3,10,44,11,12,78,4,0,2,9,5,5,20,3,0,7,37,28,P
52,26,14,82,116,6,68,6,18,110,192,60,44,174,40,2,22,56,40,30,168,26,8,34,132,150,P
30,2,2,42,82,12,64,10,14,73,122,27,58,71,26,0,8,37,23,25,91,16,6,15,61,103,P
22,2,2,50,56,7,65,8,10,75,158,25,51,71,21,0,15,39,38,20,111,14,6,18,61,77,P
41,1,13,83,130,2,88,8,14,73,169,42,44,143,25,0,6,48,19,18,130,17,2,16,80,146,P
22,5,7,49,75,7,61,7,10,42,143,34,41,94,26,0,4,28,26,29,139,19,2,31,81,24,P
12,4,18,9,22,1,24,0,1,16,38,10,16,42,18,0,1,2,6,5,21,3,1,1,13,76,P
8,1,2,33,35,3,28,6,7,32,69,18,25,51,13,0,4,26,26,16,71,7,4,16,43,16,P
16,3,6,32,48,2,20,10,7,16,69,11,13,59,17,0,0,8,11,12,63,16,1,7,44,63,P
31,5,4,74,98,6,60,9,12,80,140,46,67,92,23,0,4,21,25,18,84,13,6,20,73,108,P
22,8,2,32,34,8,32,2,4,20,90,22,14,170,12,0,2,8,4,6,70,8,6,20,60,24,P
33,3,7,44,69,4,51,11,8,93,115,15,78,76,20,0,3,20,33,21,72,22,1,19,55,143,P
31,6,2,29,52,4,44,0,5,35,66,11,20,51,7,0,1,10,8,9,45,15,2,6,50,60,P
5,2,1,27,19,0,22,0,1,15,45,10,10,55,12,0,0,13,5,2,47,5,0,1,48,3,P
0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,116,P
22,4,1,21,48,3,15,5,0,48,26,3,39,4,26,0,0,4,9,4,25,13,2,6,1,145,P
50,12,29,67,146,8,94,24,12,91,207,63,60,126,35,0,2,39,26,24,212,23,7,40,140,171,P
62,2,3,79,93,7,25,8,17,78,155,39,83,49,31,0,8,34,16,30,104,40,6,20,63,189,P
41,12,2,78,127,7,35,6,21,140,167,27,93,96,27,0,15,55,39,39,91,21,6,16,85,199,P
21,6,4,15,51,4,34,7,1,17,29,8,34,19,32,0,0,4,7,3,12,13,0,9,23,76,P
25,0,0,82,91,3,38,7,15,125,131,24,83,89,19,3,15,34,27,21,116,32,3,20,34,146,P
7,2,1,9,17,0,6,1,0,17,10,9,13,8,10,0,0,4,2,3,8,2,2,1,4,76,P
42,8,8,70,96,0,32,4,2,52,80,24,56,92,22,0,4,16,10,10,46,18,4,6,40,162,P
12,2,1,5,22,0,1,1,1,16,11,2,14,3,10,0,1,3,11,7,14,2,2,0,0,131,P
7,0,1,15,20,1,34,2,1,24,72,11,18,98,10,0,0,16,2,7,42,5,4,12,56,16,P
38,4,2,84,98,0,50,7,20,111,187,23,88,49,28,1,17,48,39,37,149,19,11,13,66,210,P
18,8,2,52,52,1,24,6,4,67,110,10,28,93,14,0,2,18,12,10,86,2,6,8,28,108,P
22,2,10,177,193,0,48,7,27,186,272,46,124,142,37,1,41,85,61,51,201,46,18,41,127,261,P
53,6,1,134,169,8,40,6,24,178,220,29,135,127,33,0,15,42,55,40,133,38,10,29,81,380,P
46,9,8,75,102,6,48,6,14,58,179,36,39,169,60,0,4,20,7,6,74,14,4,17,99,77,P
38,7,16,139,156,8,87,11,18,153,255,72,116,157,25,0,12,85,39,62,261,40,15,27,78,195,P
27,6,0,96,123,7,53,5,29,122,171,32,76,84,23,0,16,34,30,57,124,36,2,14,76,119,P
0,0,1,12,20,3,11,2,4,25,49,12,14,81,4,0,3,7,13,4,57,7,3,13,38,2,P
6,0,3,11,18,3,26,5,4,12,21,8,13,22,6,0,3,2,3,2,6,3,2,1,7,17,P
9,3,0,38,79,0,6,1,2,41,40,11,32,15,0,0,2,9,14,15,29,6,9,3,6,192,P
1,2,5,12,16,0,3,2,0,13,5,2,8,6,5,0,2,3,3,5,9,4,1,1,3,117,P
12,2,2,20,38,0,38,0,0,8,50,4,8,80,8,0,0,0,2,14,16,10,0,4,56,42,P
21,14,1,42,64,15,85,5,6,104,239,49,92,200,8,0,3,66,38,38,181,9,18,43,124,8,P
14,4,1,37,57,1,38,3,8,49,70,24,29,44,12,2,7,20,8,22,59,10,3,16,61,132,P
16,4,4,71,58,0,23,2,21,115,135,12,58,45,28,0,5,36,31,13,83,34,14,17,67,150,P
42,3,11,119,191,8,103,5,28,146,215,42,117,161,41,0,9,69,48,39,171,37,12,26,125,184,P
9,2,8,26,27,2,43,2,8,28,63,7,17,94,7,0,8,20,12,19,63,9,4,15,62,28,P
19,2,8,19,42,0,16,2,8,44,83,11,16,36,6,0,10,27,15,15,28,6,4,12,36,122,P
20,6,0,54,74,6,47,4,10,90,131,27,66,95,16,0,6,22,11,16,81,27,6,33,73,75,P
7,1,0,5,5,2,17,4,0,10,16,5,5,43,1,0,0,0,0,0,14,4,1,6,23,8,P
46,6,3,43,126,3,33,3,5,61,53,16,75,17,33,0,0,3,8,8,36,14,2,1,10,225,P
31,8,0,27,46,4,32,7,3,41,65,11,39,27,8,0,2,6,3,17,39,17,1,5,58,96,P
37,7,5,35,56,2,36,4,7,42,77,20,39,80,24,1,4,26,17,17,52,15,4,11,51,102,P
16,9,5,91,57,2,37,8,22,91,109,24,47,54,12,0,0,35,34,11,60,12,4,12,62,134,P
10,0,2,10,23,0,4,0,3,26,26,10,29,17,10,0,1,9,10,11,14,16,6,4,5,79,P
17,5,4,72,75,0,54,10,4,64,116,33,60,53,22,0,5,16,35,21,63,10,1,21,57,200,P
93,8,7,141,259,13,115,13,23,152,262,73,160,123,90,2,11,51,51,62,149,50,9,25,137,369,P
48,7,4,92,110,5,54,8,15,105,162,39,49,126,36,2,6,29,27,17,89,32,5,19,88,124,P
8,1,11,2,20,0,9,10,0,10,15,2,11,9,4,0,0,5,5,7,12,4,5,0,3,64,P
62,9,8,55,96,10,81,13,10,53,94,36,53,97,43,0,1,7,10,7,56,21,7,21,66,154,P
19,2,6,15,17,1,20,4,3,9,82,25,5,117,6,0,0,12,3,12,50,9,3,25,72,6,P
12,2,5,75,54,3,17,1,6,74,103,5,50,50,20,0,7,18,23,11,78,19,8,14,47,149,P
8,4,0,20,28,0,22,2,0,22,68,8,38,82,10,0,2,14,2,10,34,6,2,20,46,42,P
31,5,4,32,86,0,14,0,7,87,69,4,86,15,33,0,5,13,45,14,52,20,16,2,10,288,P
52,6,12,112,118,6,90,16,14,110,230,44,78,188,52,0,4,30,18,16,126,28,4,28,118,190,P
11,0,0,18,31,0,6,2,1,18,34,7,11,35,5,0,0,2,2,0,26,4,0,7,21,45,P
16,2,0,20,24,2,31,4,8,85,74,4,27,73,6,0,13,23,35,14,113,10,4,12,17,83,P
37,3,0,59,80,1,46,6,17,124,121,20,67,73,36,1,15,39,39,37,74,21,2,18,59,181,P
26,4,6,14,32,2,24,8,7,32,67,13,21,56,13,0,1,12,9,9,33,4,1,9,39,38,P
18,1,0,17,28,2,22,4,6,30,46,10,22,40,19,0,1,13,11,5,50,9,5,9,27,53,P
17,1,2,38,42,4,22,2,4,50,71,22,42,25,19,0,0,15,15,7,30,5,4,6,31,73,P
1,2,0,3,11,0,7,1,5,12,31,9,7,39,8,0,0,2,1,2,8,3,2,6,24,20,P
18,6,8,13,19,7,38,3,3,13,67,22,23,101,12,0,1,21,10,20,128,19,10,27,42,43,P
6,4,9,30,27,0,35,9,4,27,45,13,16,74,4,0,1,9,4,6,33,10,0,13,33,68,P
14,0,0,24,55,0,6,2,4,39,33,11,37,4,19,0,1,8,11,11,27,9,3,6,2,175,P
36,2,12,50,93,3,22,5,6,86,72,23,86,16,23,0,8,38,42,33,76,30,15,3,9,256,P
19,4,2,30,26,2,59,8,0,34,108,22,27,145,4,0,1,9,7,8,48,11,5,19,81,39,P
15,4,4,54,25,1,25,2,19,81,150,31,31,168,9,2,14,80,36,25,176,13,9,24,59,10,P
14,2,10,23,28,1,16,5,1,11,23,12,14,13,8,0,1,1,5,3,14,3,1,1,14,56,P
13,2,1,63,54,2,26,6,11,37,61,17,29,39,30,0,1,14,8,17,46,8,2,16,49,87,P
1,0,0,1,2,0,0,0,6,12,5,3,7,2,3,1,9,4,9,6,8,4,0,4,3,15,P
34,3,8,99,108,7,92,16,20,127,270,79,85,220,20,0,10,53,43,40,159,22,10,29,141,168,P
46,9,27,54,73,2,114,33,12,70,184,39,67,218,42,1,7,34,15,36,129,15,2,26,149,44,P
24,2,5,32,29,2,28,5,11,57,61,12,22,18,16,0,5,9,11,6,24,10,4,0,45,105,P
7,2,4,3,12,0,0,1,0,14,7,3,25,2,7,0,0,0,11,4,11,3,1,0,0,146,P
26,6,10,26,43,2,60,18,6,26,136,48,33,184,40,0,0,14,10,8,90,16,6,36,160,127,P
11,0,14,4,11,0,11,2,2,10,14,2,10,6,3,0,0,2,7,5,5,2,0,1,0,100,P
25,1,5,51,113,9,42,7,10,87,104,29,73,73,26,1,2,19,19,15,48,20,7,12,36,182,P
48,4,3,52,121,6,61,9,2,56,139,23,66,46,37,0,2,16,9,21,82,15,5,12,68,164,P
30,4,6,52,56,4,40,10,10,76,116,12,36,44,18,2,8,36,24,20,70,16,0,12,54,76,P
59,9,12,46,96,4,49,9,9,60,103,30,50,38,23,0,3,16,2,7,56,21,1,12,64,128,P
6,5,0,7,18,4,18,0,0,16,26,17,10,37,10,0,0,5,4,9,9,11,0,6,19,15,P
14,0,10,41,41,3,25,5,17,79,160,19,32,121,6,0,16,74,27,33,200,16,2,32,168,4,P
44,4,6,61,77,5,47,11,16,87,118,29,53,86,32,0,3,22,25,31,78,18,1,17,97,107,P
18,3,3,45,59,4,27,4,7,82,89,23,41,42,22,0,4,21,21,17,74,13,2,3,39,124,P
66,15,7,65,172,2,84,18,11,159,225,47,155,60,62,0,16,65,105,103,205,82,36,48,57,557,P
13,1,1,23,41,2,40,4,1,20,104,28,20,131,9,0,0,10,11,8,46,8,1,15,91,27,P
18,3,2,49,75,0,15,0,14,75,102,16,54,45,31,4,12,23,27,24,82,36,3,22,65,90,P
36,11,9,46,79,7,41,13,17,66,80,18,39,54,27,0,10,18,31,26,90,33,6,21,53,164,P
13,1,21,16,42,2,50,19,0,17,46,19,23,76,17,0,2,5,1,5,21,13,1,11,44,16,P
7,1,0,19,39,2,30,6,2,32,44,17,36,39,33,0,7,20,19,9,32,12,3,6,23,87,P
22,3,2,48,47,2,26,2,17,88,127,22,36,98,12,1,13,20,28,10,91,15,5,13,34,99,P
34,11,9,75,113,4,79,6,11,86,107,39,77,56,43,0,8,37,16,44,119,28,9,33,80,197,P
17,3,6,18,28,3,19,5,3,37,56,18,47,19,15,0,3,10,12,16,47,21,8,5,7,157,P
14,3,10,24,35,0,46,5,3,38,93,19,27,157,15,0,2,8,12,9,81,13,5,20,75,57,P
37,6,9,65,113,3,62,9,14,56,157,21,52,94,33,1,13,42,13,16,166,19,4,17,90,102,P
10,2,11,46,41,3,24,7,6,40,73,6,28,21,11,0,1,13,9,10,34,7,0,1,51,102,P
29,3,0,36,36,0,37,1,7,61,128,27,46,45,20,0,8,33,33,16,71,25,7,13,50,100,P
45,8,2,54,110,2,33,4,7,81,105,39,70,45,25,0,3,18,16,16,55,31,3,21,54,172,P
41,4,0,38,58,3,31,7,3,32,63,12,24,48,32,0,0,8,7,7,37,16,0,4,18,86,P
17,2,2,20,15,0,19,6,2,12,75,25,7,118,5,0,0,13,3,10,43,8,2,23,73,6,P
49,13,6,61,92,8,55,23,9,63,123,26,65,90,36,0,3,16,14,16,75,24,4,14,60,88,P
33,14,4,70,77,3,114,8,17,109,278,76,79,227,19,0,4,67,25,56,203,50,7,62,147,31,P
10,2,4,19,19,2,10,4,6,21,38,7,14,33,11,0,3,12,12,4,23,6,0,1,22,49,P
38,6,2,16,52,2,32,16,0,46,60,22,42,58,32,0,0,14,10,12,54,16,2,16,46,132,P
42,11,24,70,153,4,55,22,9,157,113,27,123,37,36,2,16,16,60,25,90,37,11,7,21,305,P
