@relation 8noSC_con_tra_sz2_it1

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

0,1,4,2,9,0,5,8,0,0,1,1,2,3,21,0,0,0,0,0,0,7,0,1,0,4,0,1,6,2,6,0,4,6,0,0,2,1,3,3,16,0,0,0,0,0,0,8,0,1,1,7,P
2,2,4,1,11,1,13,3,0,1,10,2,6,33,43,0,0,1,2,0,10,2,0,1,3,5,3,1,4,1,7,2,9,3,0,0,8,4,6,32,40,0,0,0,6,0,13,3,1,0,3,9,P
11,4,1,0,28,3,7,6,0,0,0,0,4,0,107,0,0,0,0,0,0,0,0,1,0,8,12,5,1,0,26,1,5,5,0,0,0,0,4,3,105,0,0,0,0,0,0,0,0,0,0,11,P
9,7,12,2,19,1,16,10,0,5,19,13,40,28,127,0,0,3,2,1,13,20,6,5,10,30,0,0,9,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,P
10,8,14,5,32,7,51,10,0,7,21,20,17,216,34,0,0,1,0,2,18,14,3,21,33,16,10,8,14,5,32,7,51,10,0,7,21,20,17,216,34,0,0,1,0,2,18,14,3,21,33,16,P
17,11,6,5,36,8,57,2,0,7,18,13,22,106,109,0,0,0,0,1,21,7,3,5,17,38,21,10,6,5,29,10,60,5,0,6,17,9,25,96,107,0,0,1,1,1,18,6,3,5,17,42,P
9,7,7,5,43,8,39,6,0,6,18,11,14,63,62,0,0,1,1,4,3,6,1,10,17,28,9,8,7,5,42,8,40,6,0,6,20,10,14,63,65,0,0,1,1,3,3,4,1,10,17,27,P
9,10,14,6,47,11,61,8,0,11,30,21,24,76,88,0,0,0,1,3,9,16,3,11,16,23,12,9,13,6,48,10,54,7,0,10,32,22,22,79,91,0,0,0,1,2,8,17,3,10,17,20,P
5,0,2,0,3,1,4,2,0,0,0,0,3,0,20,0,0,0,0,0,0,0,0,1,0,6,8,17,3,3,27,5,28,13,0,0,5,16,6,38,55,0,0,0,1,3,5,8,2,4,14,7,P
