@relation 8yesSC_sum_tra_sz2_it3

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute Class {P,N}

@data

6,2,0,10,18,0,4,2,16,41,21,1,12,12,10,0,36,36,38,19,70,14,1,6,17,24,P
2,0,5,17,24,0,9,5,42,72,31,8,18,5,3,19,66,83,61,33,90,4,7,25,28,23,P
2,0,0,81,48,0,18,5,81,185,79,18,57,19,11,9,142,157,153,80,166,32,14,22,76,66,P
7,3,0,24,43,2,13,2,30,110,39,3,50,13,10,0,29,64,46,39,102,26,8,21,16,56,P
18,8,0,83,58,3,5,0,61,158,88,41,64,17,5,7,87,185,161,127,185,44,14,32,34,101,P
17,1,0,77,58,1,7,0,47,176,120,46,62,21,4,8,93,169,123,103,183,41,13,59,65,52,P
0,0,9,12,10,0,4,9,5,25,4,4,9,0,2,0,2,18,10,3,13,10,0,4,0,17,P
4,0,0,19,31,1,9,0,7,49,29,5,23,7,3,2,13,54,31,17,78,17,4,11,44,32,P
6,1,0,26,12,1,10,0,33,51,63,9,11,14,0,3,30,119,31,35,146,18,5,15,60,5,P
6,2,6,32,44,2,4,2,30,144,50,36,72,4,8,2,82,28,114,34,48,8,4,12,0,56,P
5,1,0,0,7,0,1,0,0,6,7,1,5,1,4,0,0,11,9,8,9,2,2,0,0,15,P
2,0,0,49,42,2,6,2,76,129,87,37,31,9,9,16,63,120,82,68,133,29,4,18,63,26,P
5,2,9,19,19,1,5,8,2,20,13,8,18,9,4,0,4,18,18,20,27,10,2,8,12,21,P
0,0,0,9,7,0,3,0,14,23,13,5,9,1,2,3,5,35,14,25,56,7,3,0,8,13,P
4,0,85,0,0,0,17,33,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,2,P
5,2,0,30,24,3,6,5,35,95,53,14,31,7,5,6,54,93,86,33,111,5,11,20,27,18,P
9,3,1,49,36,1,6,2,45,117,63,20,36,7,4,9,93,135,107,64,117,26,9,18,20,24,P
2,0,0,29,15,2,12,0,36,77,43,20,35,11,3,4,55,88,71,39,106,5,3,22,32,23,P
8,2,3,49,25,0,8,17,25,78,58,31,25,13,6,2,40,75,65,55,109,23,13,27,32,44,P
5,1,0,36,22,1,5,5,37,68,63,18,27,13,9,11,67,102,84,38,100,10,4,12,33,51,P
10,1,4,36,52,1,12,4,25,103,45,25,32,7,3,5,74,98,81,48,134,26,7,21,28,43,P
4,0,0,56,29,2,1,2,44,120,67,14,33,10,2,7,71,120,155,88,132,33,16,14,39,32,P
26,5,0,112,109,3,21,1,57,258,145,47,133,39,36,11,99,192,202,126,280,56,34,53,50,115,P
17,2,14,48,49,2,20,5,39,104,77,30,50,28,13,8,50,106,97,75,188,21,5,33,89,80,P
2,2,0,10,18,0,2,2,14,28,46,6,2,12,2,0,26,80,34,42,172,22,4,20,66,4,P
14,5,0,34,45,2,6,4,26,66,69,10,28,11,11,5,41,95,61,59,83,23,10,21,26,34,P
2,0,0,8,3,0,1,0,4,14,2,3,9,0,2,0,2,14,14,8,19,6,4,5,3,8,P
