@relation 8yesSC_sum_tra_sz3_it1

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute Class {P,N}

@data

2,0,0,10,23,0,6,0,48,92,58,12,37,13,0,13,62,98,72,39,101,27,8,4,25,35,P
1,0,0,45,17,0,6,1,23,55,26,11,17,8,0,9,44,99,41,31,116,14,0,16,38,17,P
4,0,1,76,25,2,10,9,45,109,43,21,24,11,7,11,68,121,69,97,104,26,4,47,44,28,P
2,0,1,27,43,1,6,4,27,48,51,18,47,20,13,3,28,57,56,31,72,29,4,18,45,22,P
6,1,0,43,44,1,7,1,47,196,53,9,92,2,7,6,75,78,160,59,93,36,26,9,2,75,P
8,1,0,19,21,2,3,4,16,74,54,12,25,5,5,10,54,95,76,41,115,10,11,5,16,32,P
4,2,10,17,15,0,12,13,22,62,53,17,19,13,3,5,28,62,46,48,88,12,2,11,44,18,P
0,0,1,14,7,0,7,0,15,26,24,6,8,12,1,2,14,59,15,6,68,10,0,11,46,4,P
0,0,0,0,6,0,2,2,22,35,11,5,13,1,5,6,39,12,35,14,28,4,4,6,1,40,P
0,3,4,4,12,0,4,4,8,30,9,10,10,5,2,1,8,20,19,23,23,9,2,5,12,24,P
7,0,0,53,25,0,3,0,45,110,67,27,31,7,6,15,106,155,130,76,92,31,13,28,43,21,P
0,0,0,32,31,0,6,0,28,50,39,11,16,4,8,0,39,65,50,39,56,8,7,15,45,16,P
8,3,1,87,62,1,13,8,95,227,129,38,77,13,4,18,151,197,215,104,239,57,23,28,65,61,P
9,3,0,17,26,0,7,3,22,74,50,18,33,12,10,1,44,56,55,44,66,17,7,10,18,40,P
2,0,0,8,14,0,3,3,31,61,29,9,25,2,2,0,29,35,69,29,39,9,6,0,3,40,P
0,0,0,30,22,0,12,4,52,112,78,36,40,40,16,10,58,192,64,70,230,40,6,44,120,18,P
3,0,0,38,26,0,2,2,24,88,62,15,32,8,9,5,35,78,83,30,77,18,12,5,20,44,P
7,0,1,54,49,2,15,2,53,117,66,27,33,15,7,8,90,129,64,58,99,38,6,30,36,43,P
2,1,0,27,9,1,6,0,11,36,26,12,5,0,0,6,18,61,9,9,116,9,2,21,46,2,P
7,0,0,50,46,0,3,2,82,187,111,29,58,17,3,5,127,218,177,91,254,22,20,28,71,71,P
8,1,0,64,54,3,11,0,50,205,156,33,69,18,6,3,81,152,136,96,237,50,22,47,58,30,P
1,1,1,16,16,1,10,5,7,27,32,18,6,9,10,2,20,65,33,20,91,19,6,24,63,23,P
6,0,0,52,38,4,21,17,41,111,67,34,33,8,23,8,67,142,86,78,192,37,5,39,79,42,P
3,0,0,19,20,2,7,2,29,101,51,7,34,3,0,18,68,100,76,55,102,10,15,13,20,16,P
4,4,0,62,22,6,14,0,30,58,56,12,22,22,4,2,46,110,48,50,178,4,0,56,34,0,P
1,0,2,9,5,0,4,9,15,36,23,6,10,3,7,3,16,26,15,10,42,8,3,8,11,26,P
6,0,0,23,19,0,7,5,25,68,75,22,20,30,4,4,23,112,73,62,190,20,14,34,66,6,P
11,1,0,27,32,2,4,2,18,58,26,7,27,3,6,2,28,21,50,27,47,16,7,3,3,58,P
11,3,0,34,39,0,13,4,15,80,67,23,48,12,15,3,42,73,65,52,121,12,8,19,23,67,P
2,2,9,89,54,0,14,2,40,135,45,31,62,15,5,5,68,101,116,60,113,29,11,23,31,29,P
1,1,10,15,9,0,15,8,7,15,27,15,3,1,4,1,8,37,12,13,33,8,3,15,27,13,P
6,2,1,28,30,3,9,3,45,111,63,16,32,13,6,16,78,120,68,42,119,36,3,26,57,19,P
2,1,0,3,26,0,0,0,0,15,4,1,8,0,0,0,0,5,3,5,4,0,0,0,1,39,P
5,1,3,25,12,3,5,3,29,59,59,10,19,11,1,5,44,102,60,45,172,13,5,23,58,5,P
4,0,0,77,62,1,9,0,77,234,120,40,64,21,6,13,97,160,140,102,225,40,18,37,70,48,P
6,2,0,15,19,3,8,3,16,45,39,12,13,6,1,2,23,41,34,28,58,12,8,14,31,9,P
1,0,0,0,4,0,0,1,14,23,7,3,10,0,1,0,15,31,38,35,26,2,4,14,4,21,P
0,0,0,38,24,0,10,4,20,82,52,16,28,2,6,6,36,80,46,50,116,4,10,22,20,22,P
3,1,0,22,13,0,4,0,17,51,29,4,14,11,0,0,36,54,52,32,75,6,0,17,24,10,P
4,0,0,8,9,1,3,3,19,60,44,6,17,4,1,10,68,93,71,38,109,11,5,15,27,15,P
12,4,2,43,33,0,8,0,67,179,81,29,82,5,2,24,141,145,190,69,162,30,23,33,19,50,P
5,0,5,7,16,1,13,16,6,29,39,31,11,9,11,1,14,40,10,11,43,14,2,17,43,9,P
0,0,5,9,9,0,1,4,5,19,12,5,8,2,3,4,21,46,21,19,36,11,8,10,23,17,P
0,0,2,60,14,0,12,2,50,86,72,30,16,8,2,2,38,106,40,36,138,18,6,42,62,4,P
3,2,0,17,16,1,12,5,9,39,44,15,24,12,9,1,25,36,26,24,62,23,0,20,34,7,P
12,1,5,59,73,1,4,3,58,203,55,25,66,7,8,10,72,96,169,91,105,35,24,14,10,68,P
6,7,2,33,46,0,11,4,24,118,59,16,40,13,20,6,57,74,89,38,109,18,9,26,31,61,P
4,0,0,14,17,0,8,0,19,59,36,9,20,5,0,2,67,96,63,33,111,7,3,15,31,22,P
8,2,2,49,25,0,8,18,25,78,59,31,27,13,6,2,38,75,64,55,109,23,13,27,32,44,P
4,0,0,14,2,0,3,0,33,43,8,4,17,0,6,8,15,48,33,31,54,8,6,20,17,13,P
0,0,1,3,8,0,1,1,3,10,5,3,8,0,11,0,6,1,8,6,7,3,1,4,0,42,P
11,0,0,85,50,0,5,1,40,166,77,18,91,10,3,8,65,108,114,88,135,42,24,25,25,77,P
4,0,0,14,12,0,4,0,9,48,18,4,13,0,0,4,13,42,14,11,37,3,1,10,25,20,P
11,4,1,43,51,3,10,2,45,106,56,19,53,9,6,9,63,84,81,75,103,32,8,16,29,27,P
0,0,0,11,12,0,10,7,11,26,14,4,21,4,4,12,48,64,42,31,47,9,4,19,20,25,P
5,0,0,67,34,0,10,4,60,171,46,21,70,7,3,10,75,136,152,76,162,23,4,27,19,33,P
1,0,0,23,19,0,0,0,10,82,28,4,33,0,0,3,28,32,48,41,48,16,9,7,2,23,P
2,0,0,21,18,0,3,6,2,42,13,1,18,4,3,0,8,18,48,26,24,9,8,5,0,42,P
3,0,0,85,65,3,3,0,74,230,145,17,74,11,4,14,119,157,111,145,199,59,25,54,47,39,P
1,0,0,18,10,0,3,1,11,43,36,9,9,2,1,4,15,50,29,27,75,10,6,10,35,8,P
12,1,0,37,44,0,4,6,13,86,53,29,36,2,17,0,12,38,13,18,49,25,7,6,36,40,P
2,0,0,16,23,0,4,2,10,46,29,11,27,2,3,0,9,45,31,14,53,13,9,9,10,57,P
2,2,2,27,24,0,16,13,14,26,42,12,12,5,10,2,22,30,30,23,56,10,8,7,23,14,P
2,2,0,10,5,0,0,0,37,94,21,10,25,2,0,0,15,35,56,32,37,2,3,3,0,23,P
4,0,0,8,6,0,0,14,11,43,13,4,18,2,4,0,16,19,30,32,24,5,6,4,0,21,P
3,0,0,1,1,1,2,2,2,6,27,5,5,10,2,0,1,20,6,11,76,3,0,5,42,3,P
2,0,0,0,2,0,2,0,0,4,8,8,8,6,2,0,6,14,14,8,26,6,4,8,20,2,P
14,4,0,80,60,0,5,2,40,186,106,12,66,9,8,8,111,187,162,102,197,21,18,29,66,76,P
