@relation 7noSC_con_tra_sz2_it1

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

0,10,17,1,3,37,103,15,0,0,1,3,1,74,11,0,0,0,0,0,3,0,0,1,0,0,0,9,17,1,3,37,102,14,0,0,1,3,2,76,11,0,0,0,0,0,2,0,0,0,0,0,P
11,35,51,0,34,38,124,32,0,0,5,3,5,44,142,0,0,0,3,0,0,4,0,3,2,8,14,35,45,0,28,40,124,29,0,2,6,3,8,41,139,0,0,0,2,0,0,4,0,4,3,9,P
5,12,17,0,9,22,63,6,0,0,2,1,1,39,60,0,0,0,0,0,0,0,0,0,0,0,6,8,12,0,7,13,60,9,0,0,4,0,5,38,69,0,0,0,0,0,0,1,0,2,1,1,P
1,2,3,0,3,18,33,4,0,0,0,3,0,22,15,0,0,0,0,0,0,0,0,1,1,2,1,2,3,0,3,18,33,4,0,0,0,3,0,22,15,0,0,0,0,0,0,0,0,1,1,2,P
6,21,30,0,7,31,107,14,0,0,1,4,1,75,7,0,0,0,0,0,0,0,0,0,1,1,6,21,30,0,7,31,107,14,0,0,1,4,1,75,7,0,0,0,0,0,0,0,0,0,1,1,P
3,13,25,0,11,30,81,11,0,0,3,3,4,22,88,0,0,0,0,0,0,0,0,0,1,2,6,11,22,0,12,31,87,13,0,0,2,2,4,26,88,0,0,0,0,0,0,0,0,0,1,2,P
3,8,12,0,3,3,23,3,0,0,2,1,1,20,68,0,0,0,0,0,0,0,0,0,1,1,3,7,12,0,2,3,22,4,0,0,2,2,3,20,71,0,0,0,0,0,0,0,0,0,1,1,P
12,7,21,0,20,30,70,12,0,0,1,2,1,30,121,0,0,0,0,0,0,0,0,1,0,3,11,7,21,0,21,29,70,12,0,0,1,2,1,30,121,0,0,0,0,0,0,0,0,1,0,3,P
8,13,64,0,13,35,109,20,0,1,2,4,0,84,51,0,0,0,0,0,0,1,0,0,1,0,8,13,64,0,13,35,109,20,0,1,2,4,0,84,51,0,0,0,0,0,0,1,0,0,1,0,P
1,3,9,0,5,0,4,9,0,0,0,0,0,3,74,0,0,0,0,0,0,0,0,0,0,1,1,4,8,0,3,0,6,8,0,0,0,0,0,5,77,0,0,0,0,0,0,0,0,0,0,0,P
0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,9,17,29,0,7,20,81,19,0,0,1,4,1,67,18,0,0,0,0,0,0,0,0,0,1,0,P
0,12,16,0,8,17,84,11,0,0,2,4,3,77,14,0,0,0,0,0,0,0,0,0,1,0,0,13,18,0,7,14,82,7,0,0,2,4,1,80,15,0,0,0,0,0,0,1,1,0,1,0,P
8,0,9,1,9,0,2,10,0,2,0,2,1,1,85,0,0,0,0,0,0,1,0,0,0,4,6,11,28,0,6,34,106,16,0,0,2,4,3,66,54,0,0,0,0,0,0,0,0,2,1,0,P
1,2,9,0,6,2,7,2,0,0,0,0,3,12,8,0,0,0,0,0,0,0,0,0,1,1,1,1,9,0,6,2,8,2,0,0,0,0,3,12,8,0,0,0,0,0,0,0,0,0,1,1,P
3,7,14,0,2,16,48,5,0,0,2,1,1,17,24,0,0,0,0,0,0,0,0,0,1,0,3,6,15,0,2,16,48,5,0,0,2,1,1,17,24,0,0,0,0,0,0,0,0,0,1,0,P
7,11,20,0,12,24,76,5,0,0,8,3,5,38,62,0,0,0,0,0,1,0,1,2,0,2,7,14,21,0,6,22,69,10,0,0,0,4,2,39,66,0,0,0,0,0,1,0,0,1,0,2,P
4,6,35,1,5,18,44,10,0,0,0,2,3,2,66,0,0,0,0,2,2,1,0,2,0,5,1,6,21,0,6,7,26,9,0,0,0,2,0,22,14,0,0,0,0,0,0,0,0,0,1,1,P
19,20,24,2,33,23,85,27,0,0,4,4,8,27,139,0,0,0,0,0,0,1,1,0,1,6,19,16,23,1,39,26,87,27,0,0,4,4,7,30,141,0,0,0,0,0,0,1,1,0,1,5,P
9,10,19,0,9,33,95,9,0,0,5,4,3,34,76,0,0,0,0,0,1,0,0,0,2,3,8,12,19,0,13,36,97,12,0,0,4,5,3,33,74,0,0,0,0,0,1,0,0,0,2,3,P
6,3,11,0,4,22,52,15,0,0,0,1,1,5,44,0,0,0,0,0,0,0,0,0,2,1,5,2,13,0,3,23,52,14,0,0,0,1,1,5,45,0,0,0,0,0,0,0,0,0,2,0,P
0,5,18,0,4,11,43,1,0,0,0,0,0,40,7,0,0,0,0,0,0,0,0,0,0,1,0,4,10,0,1,8,42,3,0,0,0,0,0,39,5,0,0,0,0,0,0,0,0,0,0,1,P
2,5,11,0,7,13,46,6,0,0,1,4,1,41,6,0,0,0,0,0,0,0,0,0,7,1,5,6,14,0,7,9,39,7,0,0,1,3,1,47,6,0,0,0,0,0,0,0,0,0,6,1,P
5,5,10,1,8,8,57,3,0,0,2,1,4,49,64,0,0,0,0,0,0,0,0,0,1,1,5,5,10,1,8,8,57,3,0,0,2,1,4,49,64,0,0,0,0,0,0,0,0,0,1,1,P
7,20,33,1,19,47,124,23,0,0,10,12,10,96,19,0,0,0,0,1,2,1,0,2,6,0,7,22,36,1,14,47,136,21,0,0,9,12,11,93,19,0,0,0,0,1,2,1,0,2,5,0,P
0,1,17,0,3,0,3,10,0,0,0,0,1,3,81,0,0,0,0,0,0,0,0,0,0,1,1,2,11,0,2,0,2,6,0,0,0,1,1,3,77,0,0,0,0,0,0,1,0,1,0,3,P
8,39,41,5,17,54,181,22,0,9,21,15,28,107,18,0,0,0,0,0,3,1,1,1,4,1,4,6,15,1,4,22,50,22,0,0,1,1,0,20,32,0,0,0,0,0,0,0,0,0,0,2,P
13,12,23,0,23,4,18,25,0,0,0,4,6,9,184,0,0,0,0,0,0,0,0,0,0,5,15,14,25,0,22,4,20,31,0,0,0,4,4,9,173,0,0,0,0,0,0,0,0,0,0,5,P
6,2,10,2,14,8,38,7,0,0,3,3,2,22,51,0,0,0,0,0,0,0,0,1,0,1,7,6,12,1,10,5,30,6,0,1,4,3,3,22,51,0,0,0,0,0,0,0,0,1,1,1,P
3,8,14,0,0,18,63,10,0,0,0,0,0,45,4,0,0,0,0,0,0,0,0,0,0,0,2,7,12,1,0,20,65,8,0,0,0,0,0,41,5,0,0,0,0,0,0,0,0,0,0,0,P
0,10,58,0,8,11,52,20,0,0,0,4,0,39,10,0,0,0,0,0,0,0,0,0,0,1,2,9,35,0,7,24,96,17,0,0,1,2,4,52,12,0,0,0,0,0,0,0,0,0,0,0,P
6,6,15,0,1,14,54,12,0,1,4,5,4,16,60,0,0,0,0,0,1,1,0,1,0,1,6,7,15,0,2,14,52,12,0,0,4,5,5,16,60,0,0,0,0,0,0,0,0,1,0,2,P
0,5,12,1,4,9,42,6,0,0,0,0,0,43,20,0,0,0,0,0,0,0,0,0,1,2,0,6,10,0,2,9,39,3,0,0,0,0,2,46,22,0,0,0,0,0,0,0,0,0,0,2,P
4,6,21,0,5,21,46,9,0,0,0,1,1,8,87,0,0,0,0,0,0,0,0,0,0,3,3,8,21,0,5,21,45,7,0,0,1,1,1,8,86,0,0,0,0,0,0,0,0,0,0,3,P
15,3,5,0,14,0,2,5,0,0,2,1,8,3,145,0,0,0,0,0,0,0,0,0,0,2,15,5,5,0,14,0,2,6,0,0,1,0,7,3,143,0,0,0,0,0,0,0,0,0,0,3,P
3,5,22,0,6,5,22,24,0,2,1,6,10,5,97,0,0,0,0,0,0,0,0,0,0,3,6,8,23,0,5,4,17,20,0,2,0,1,3,11,97,0,0,0,0,0,0,0,0,1,0,4,P
