@relation 8yesSC_con_tra_sz2_it2

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

4,1,0,32,35,1,5,1,32,76,62,17,34,6,4,2,36,54,51,29,83,14,8,20,20,30,2,0,0,42,34,1,5,1,24,81,53,17,32,10,3,1,37,55,58,28,81,15,11,19,17,30,P
1,0,0,14,25,0,9,3,27,86,38,11,22,5,2,4,36,48,54,30,59,19,5,10,15,15,1,0,0,14,25,0,9,3,27,86,38,11,22,5,2,4,36,48,54,30,59,19,5,10,15,15,P
0,1,0,6,6,1,2,0,3,10,10,3,3,6,3,0,4,22,4,3,35,5,0,5,22,10,2,0,0,6,2,0,2,2,2,12,10,7,7,7,0,0,5,16,6,6,31,5,0,6,17,7,P
1,0,8,9,14,1,7,1,18,33,37,9,8,7,1,5,22,60,32,37,81,7,2,13,45,10,7,2,1,7,11,0,4,9,2,16,9,4,5,2,3,0,3,4,11,10,15,4,3,2,6,19,P
0,0,1,3,2,0,1,1,2,6,2,1,1,1,2,1,3,13,2,4,17,4,0,4,14,0,0,0,0,3,2,0,0,0,3,3,1,2,2,2,2,0,3,8,4,5,23,4,0,5,14,0,P
2,1,2,2,6,0,5,3,4,10,16,6,9,5,1,0,4,38,10,14,56,2,1,9,32,8,3,0,2,2,8,0,5,4,8,8,23,5,3,7,2,0,8,31,8,15,40,4,1,8,32,7,P
0,0,0,0,0,0,1,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,23,0,0,5,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,33,P
2,0,1,29,25,0,3,6,20,71,38,12,21,4,1,6,54,61,68,28,69,8,3,13,18,29,3,0,1,31,22,0,3,6,22,76,43,15,26,5,1,6,46,71,59,33,79,10,4,12,22,29,P
0,0,0,4,1,0,0,0,13,17,6,1,6,0,0,16,62,52,35,15,33,5,0,5,2,3,0,0,0,4,4,0,1,0,12,21,6,1,7,2,0,12,54,54,30,11,35,4,0,5,5,3,P
0,0,1,17,7,0,2,1,10,39,24,13,3,1,3,5,18,54,30,16,70,3,7,12,26,3,0,0,1,14,9,0,1,0,13,38,30,14,4,3,4,4,14,48,27,20,66,3,5,12,29,2,P
6,1,0,7,19,0,1,0,7,24,15,4,19,0,3,0,14,9,38,8,17,7,6,3,0,50,3,0,0,15,10,0,0,0,7,25,6,4,18,2,0,0,5,9,32,4,17,11,7,2,0,34,P
0,0,3,0,3,0,5,3,1,1,6,2,2,4,1,0,0,2,0,2,11,3,0,3,20,3,0,0,3,0,3,0,5,3,1,1,5,1,3,5,1,0,0,1,0,2,8,5,0,8,16,5,P
0,0,0,3,6,0,0,0,0,10,3,1,8,0,1,0,1,2,7,1,4,0,2,2,1,21,0,0,0,1,1,0,0,0,1,19,4,0,11,0,1,0,0,2,7,1,5,0,1,2,0,16,P
0,0,0,1,1,0,0,0,0,4,5,0,2,0,0,0,0,5,3,1,4,3,0,1,13,7,0,0,0,1,1,0,1,1,1,1,4,0,3,0,1,0,0,5,4,2,2,2,0,2,13,4,P
2,1,1,27,23,1,11,4,15,50,28,7,23,10,6,2,20,53,42,23,77,23,9,20,18,20,2,0,1,23,23,0,11,5,17,40,28,7,14,13,7,1,21,59,45,25,76,24,7,15,14,9,P
2,0,1,10,7,0,2,4,8,20,8,6,4,4,1,0,6,13,9,6,30,2,3,6,10,7,1,0,4,12,7,0,3,5,5,18,13,5,4,2,1,0,6,14,5,8,28,2,3,4,10,6,P
1,0,0,22,8,0,3,2,18,61,38,8,24,7,1,5,40,41,51,15,59,10,7,9,20,17,1,0,0,18,9,0,3,0,14,46,32,8,18,6,2,7,43,45,56,16,53,8,7,12,19,14,P
2,1,0,39,18,2,6,0,18,46,51,15,14,10,0,6,29,99,40,31,133,14,6,26,48,11,5,2,0,32,13,1,8,0,22,54,61,15,16,21,1,5,35,91,36,31,137,11,5,25,48,8,P
1,1,0,10,9,0,0,0,4,32,33,4,14,5,0,2,24,47,29,25,67,8,2,12,18,18,0,0,0,10,12,0,6,0,16,48,39,7,17,8,0,3,11,40,11,16,56,4,2,8,23,28,P
