@relation 8noSC_con_tra_sz2_it2

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

1,2,8,0,1,0,15,11,0,0,4,4,6,37,12,0,0,0,0,1,3,4,1,3,10,9,5,5,5,4,23,4,28,7,0,2,6,6,13,46,48,0,0,0,0,1,0,2,0,4,9,12,P
16,6,13,3,41,7,27,9,0,8,21,5,32,42,109,0,0,1,0,0,5,9,0,3,10,29,3,6,10,1,20,7,38,4,0,2,9,6,17,54,17,0,0,0,0,1,8,4,0,2,8,16,P
15,16,10,2,44,1,20,4,0,6,2,4,15,15,120,0,0,0,0,0,3,2,2,6,2,50,15,16,10,2,44,1,20,4,0,6,2,4,15,15,120,0,0,0,0,0,3,2,2,6,2,50,P
17,16,15,10,62,17,82,19,0,9,38,29,31,105,109,0,0,0,2,4,20,8,3,16,24,29,18,16,15,12,58,22,83,22,0,5,34,22,31,105,116,0,0,0,2,5,19,10,2,16,24,29,P
1,0,10,0,2,1,8,0,0,0,2,1,0,49,6,0,0,0,0,0,1,0,0,2,13,6,0,0,4,0,2,0,15,0,0,1,0,1,1,43,11,0,0,0,0,0,3,0,0,2,11,3,P
6,1,37,0,5,2,29,15,0,1,7,9,15,86,23,0,0,0,0,0,0,6,0,5,15,2,3,6,18,1,11,2,36,12,0,0,2,13,1,95,24,0,0,0,0,0,1,2,1,5,13,4,P
1,0,10,0,0,1,7,7,0,0,4,5,3,46,23,0,0,1,0,1,2,0,0,5,7,0,3,1,7,0,3,1,9,6,0,1,3,6,4,44,23,0,0,1,1,0,1,0,0,6,6,0,P
1,0,13,0,3,0,5,4,0,0,2,5,0,5,50,0,0,0,0,0,0,1,0,3,3,18,0,0,9,0,1,0,0,1,0,1,1,1,1,0,40,0,0,0,0,0,0,0,0,1,0,6,P
14,14,4,4,40,11,49,5,0,2,26,13,18,75,82,0,0,0,1,1,4,7,0,11,26,26,11,8,6,6,42,12,46,7,0,2,26,16,18,71,87,0,0,0,1,2,7,9,3,11,26,24,P
4,3,1,4,18,3,8,5,0,1,4,9,3,22,39,0,0,0,1,0,3,1,1,3,6,10,2,4,0,4,14,1,7,4,0,1,4,9,6,19,40,0,0,0,0,0,7,1,2,2,7,10,P
4,3,0,1,10,6,30,5,0,0,6,5,4,55,14,0,0,0,1,0,5,0,2,2,6,4,3,3,1,1,8,6,27,6,0,1,6,6,6,55,12,0,0,0,0,0,6,0,2,2,7,4,P
5,5,7,3,28,8,47,12,0,5,6,19,20,158,69,0,0,0,0,1,7,6,0,13,15,27,10,4,10,1,33,8,50,14,0,4,8,20,19,156,70,0,0,0,0,1,7,5,0,13,14,29,P
22,7,8,2,27,3,36,2,0,4,7,12,18,71,78,0,0,1,2,4,4,18,0,4,13,15,22,9,4,3,23,5,43,2,0,4,13,15,13,80,78,0,0,1,2,1,5,19,0,3,10,13,P
2,1,4,0,15,0,14,1,0,0,4,8,5,52,27,0,0,0,0,0,4,6,1,3,7,6,4,2,5,0,14,0,14,1,0,0,4,7,6,55,30,0,0,0,0,0,3,4,1,2,6,5,P
