@relation 8noSC_con_tra_sz3_it2

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

9,8,4,1,5,0,13,4,0,3,9,7,7,25,43,0,0,0,0,0,1,4,0,1,9,9,10,7,4,1,5,0,15,4,0,3,8,6,7,27,45,0,0,0,0,0,2,3,0,1,10,9,P
2,5,15,0,6,1,7,7,0,1,3,0,4,15,59,0,0,0,0,0,2,2,0,2,2,12,2,4,15,1,12,8,46,18,0,7,20,18,16,142,20,0,0,0,1,0,15,4,2,11,33,9,P
5,1,4,0,9,3,15,6,0,1,8,5,12,35,35,0,0,0,1,1,7,4,0,3,6,12,3,0,4,0,12,4,15,5,0,1,6,6,12,32,28,0,0,0,1,1,4,6,0,4,7,18,P
1,0,2,0,5,0,18,1,0,0,3,5,2,77,31,0,0,0,0,0,1,1,0,1,11,7,1,1,2,0,8,1,14,2,0,0,4,3,2,79,30,0,0,0,0,0,2,2,0,2,11,7,P
0,0,6,0,1,0,12,4,0,0,1,4,2,28,27,0,0,0,0,0,0,0,0,3,4,1,1,0,7,0,2,0,15,4,0,0,1,3,1,29,24,0,0,0,0,0,0,0,0,3,4,3,P
5,1,3,3,11,3,22,6,0,0,2,5,4,28,46,0,0,0,0,0,0,0,0,2,5,9,6,3,2,2,8,3,18,6,0,0,3,4,2,27,43,0,0,0,0,0,0,0,0,1,5,9,P
6,6,3,6,20,3,35,9,0,3,10,14,10,54,60,0,0,0,0,0,9,5,1,5,15,16,10,5,2,4,24,3,30,8,0,3,8,12,13,58,61,0,0,0,0,0,5,3,1,5,15,17,P
8,5,6,5,31,11,41,6,0,7,18,8,20,61,83,0,0,2,2,2,3,15,4,3,5,16,10,5,5,2,25,9,37,7,0,7,14,7,18,61,71,0,0,2,2,3,5,12,4,2,8,19,P
1,3,3,0,1,0,15,2,0,1,0,7,0,38,41,0,0,0,0,0,0,0,0,2,11,5,5,3,13,0,5,0,2,1,0,0,2,1,1,0,110,0,0,0,0,0,0,0,0,0,1,12,P
14,8,6,5,54,3,63,6,0,3,15,19,15,148,100,0,0,1,1,2,18,17,3,6,18,26,14,9,6,2,59,1,61,6,0,4,16,21,14,149,110,0,0,2,2,2,12,14,4,8,19,29,P
0,0,5,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,2,15,7,1,2,33,3,34,11,0,1,22,18,20,94,93,0,0,0,0,0,6,18,2,8,18,29,P
7,6,3,2,12,9,27,5,0,1,7,4,4,32,44,0,0,0,0,0,0,4,2,2,7,7,6,6,4,2,12,9,29,6,0,1,7,4,4,29,42,0,0,0,0,0,0,6,2,3,8,7,P
20,22,15,0,43,9,59,13,0,3,17,20,35,79,152,0,0,1,2,1,7,10,0,8,25,33,3,4,4,1,8,4,36,7,0,0,5,11,7,82,20,0,0,0,0,0,6,3,1,8,21,10,P
12,2,8,0,25,1,4,4,0,0,6,4,17,5,83,0,0,0,0,0,2,2,0,1,0,14,12,1,19,2,24,1,6,4,0,0,6,5,17,3,83,0,0,0,0,0,1,4,0,2,0,11,P
5,4,21,0,15,1,23,6,0,2,9,8,9,26,68,0,0,2,4,1,8,13,1,6,8,15,0,0,3,0,1,0,0,0,0,0,0,1,0,1,26,0,0,0,0,0,0,2,0,0,0,9,P
7,5,2,0,5,5,37,9,0,0,14,9,5,157,12,0,0,0,0,0,1,3,1,10,20,6,4,4,1,0,1,1,23,2,0,0,5,1,4,79,4,0,0,0,0,0,0,2,1,5,13,4,P
