@relation 7yesSC_sum_tra_sz2_it2

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute Class {P,N}

@data

19,6,3,48,44,1,26,3,7,80,118,19,34,99,12,0,8,23,18,14,76,8,6,12,35,111,P
37,9,6,47,92,10,60,14,9,68,163,43,56,153,39,0,12,21,26,32,107,29,5,23,83,126,P
54,24,2,164,208,4,102,22,16,170,212,72,130,102,54,0,6,44,42,48,142,48,8,24,78,328,P
48,6,10,67,83,4,44,10,12,116,174,44,67,71,15,0,10,34,48,34,132,37,8,33,80,194,P
10,0,3,32,36,0,46,6,4,26,105,25,19,122,7,0,2,20,12,10,60,12,3,15,107,25,P
55,10,4,110,158,2,61,9,36,156,219,55,93,105,49,0,24,65,69,49,159,46,5,47,122,274,P
40,2,7,55,106,6,69,10,10,104,161,26,81,75,20,0,2,20,25,21,90,36,5,14,56,131,P
26,2,4,66,70,4,50,12,12,54,110,24,48,62,28,0,10,14,16,18,80,24,4,20,74,86,P
51,6,6,56,134,3,21,6,6,99,81,23,107,21,33,0,1,9,20,20,63,33,5,2,3,296,P
28,3,0,115,103,2,75,4,12,95,156,50,91,79,18,0,2,27,16,20,84,19,9,19,75,174,P
19,1,9,19,63,2,14,10,0,23,32,4,30,15,6,0,0,10,15,19,22,11,6,1,2,175,P
9,1,2,22,16,0,29,3,5,28,36,12,24,20,3,0,2,12,17,14,43,17,2,10,25,38,P
9,1,8,19,35,2,21,5,6,35,51,10,41,44,13,0,5,17,17,13,73,16,6,5,26,61,P
32,4,4,81,116,1,50,6,25,116,191,39,90,76,25,0,8,60,35,46,105,40,13,24,100,193,P
30,4,7,34,58,3,32,4,7,37,97,19,29,72,14,0,2,9,7,9,40,10,2,12,66,78,P
6,2,2,117,88,6,45,4,26,88,115,21,65,102,26,2,12,11,20,4,57,9,0,10,20,76,P
25,5,0,39,94,7,48,6,15,82,129,36,47,63,32,1,4,31,17,14,77,26,4,19,61,71,P
37,3,7,41,100,2,10,4,2,32,23,2,47,10,51,0,0,4,20,19,25,15,9,0,2,214,P
5,1,2,4,10,0,8,1,0,6,29,5,6,47,12,0,0,5,1,1,9,3,0,9,32,18,P
9,1,3,14,21,2,14,0,4,35,35,3,25,2,8,0,2,10,21,15,21,13,9,0,3,143,P
32,3,0,60,72,3,27,2,10,53,111,32,51,46,13,0,11,23,18,19,80,19,4,14,60,144,P
15,2,14,23,51,3,21,9,0,27,34,7,21,10,5,0,3,8,15,16,25,10,6,3,3,162,P
14,1,3,75,55,1,17,2,10,65,80,9,61,55,25,0,5,16,23,17,61,6,8,10,46,126,P
27,6,7,101,156,4,77,13,5,93,138,39,82,116,47,0,5,17,13,23,107,44,6,17,69,169,P
25,4,1,83,68,2,24,4,7,62,105,8,57,66,19,0,12,32,24,14,90,11,5,19,39,166,P
27,2,2,41,56,0,26,0,8,71,89,14,38,41,18,0,0,13,17,8,45,25,0,9,47,88,P
0,0,1,10,4,0,4,0,2,24,36,17,2,30,4,6,0,12,1,2,31,5,0,7,18,0,P
13,3,24,1,13,2,15,10,1,17,26,13,16,20,8,0,0,3,3,4,22,5,1,6,24,79,P
25,1,5,30,40,0,22,8,0,61,69,22,33,40,5,0,8,21,10,24,45,8,5,15,42,67,P
23,9,9,54,72,5,100,12,7,58,167,48,76,191,21,0,10,66,40,12,181,10,7,20,143,20,P
20,2,3,22,44,2,44,8,11,46,117,33,34,92,12,0,5,11,11,18,72,21,10,15,63,37,P
18,5,5,46,54,1,35,5,14,63,126,17,29,102,11,1,7,18,33,2,90,13,8,14,33,94,P
25,5,0,26,45,4,62,3,6,29,129,28,16,227,25,0,0,16,13,7,71,12,3,10,86,11,P
72,4,1,101,234,13,92,4,7,101,141,39,108,66,51,0,9,47,24,39,124,51,5,22,72,332,P
41,14,8,127,139,4,72,13,29,205,262,53,98,149,27,0,19,64,81,60,244,63,12,66,118,184,P
21,7,8,48,47,2,29,3,1,48,54,19,44,24,20,0,3,8,12,14,32,14,5,2,12,137,P
48,15,12,111,159,8,107,16,19,89,192,66,80,112,24,0,3,54,40,31,107,46,14,19,127,160,P
18,2,22,27,43,3,50,7,8,50,107,25,29,96,15,0,0,21,19,24,71,11,1,18,64,84,P
2,0,8,21,23,0,31,4,6,23,42,11,10,22,1,0,1,21,12,11,50,4,3,18,27,36,P
8,1,8,36,38,6,18,10,9,53,69,13,27,19,19,0,12,15,33,9,44,16,2,5,39,94,P
4,2,0,29,24,1,17,0,7,28,64,31,18,113,8,0,7,30,19,13,78,11,4,20,52,4,P
9,6,4,7,46,2,19,6,0,16,33,29,29,12,21,0,4,7,12,15,31,22,6,19,8,160,P
31,1,7,139,177,5,40,10,35,199,276,39,119,118,39,2,28,71,54,58,240,57,22,46,125,248,P
18,3,1,17,20,0,13,0,10,28,71,6,14,73,6,0,3,20,11,8,46,1,5,10,36,35,P
8,3,0,66,67,0,36,10,23,75,137,18,69,82,17,0,7,22,17,19,64,5,3,14,77,108,P
19,2,4,64,89,6,45,9,7,82,97,30,74,80,38,0,6,24,30,28,72,20,12,20,45,131,P
16,0,0,28,25,0,29,1,16,54,84,15,17,59,18,2,9,37,9,16,119,17,1,10,67,2,P
34,3,4,62,90,8,49,2,4,38,97,46,53,72,33,0,3,16,12,24,81,25,3,18,86,128,P
20,0,1,35,47,4,28,4,5,33,55,9,15,36,19,0,2,8,8,10,30,19,2,12,31,74,P
16,8,0,28,41,0,30,2,2,32,55,17,19,50,21,0,6,19,9,9,42,12,4,4,17,75,P
23,2,0,35,95,8,46,9,2,47,99,33,33,88,26,0,0,16,10,8,58,16,0,23,71,129,P
33,4,7,44,101,0,6,2,2,32,25,2,45,10,48,0,0,5,12,19,28,18,10,0,3,217,P
0,0,0,8,3,2,12,0,0,4,17,9,7,55,2,0,0,3,0,3,15,0,0,10,31,2,P
7,2,1,22,10,3,17,4,0,6,41,11,8,194,11,0,0,4,2,8,33,2,2,16,33,6,P
43,10,7,55,96,4,74,18,11,91,160,36,79,115,30,0,12,35,32,28,128,41,3,30,58,117,P
33,5,6,69,56,0,22,9,3,28,65,30,25,34,18,0,1,13,7,9,59,9,2,12,65,82,P
34,10,7,46,82,2,55,13,2,51,90,22,49,49,35,0,3,20,5,7,79,6,9,9,40,201,P
42,9,14,124,173,2,58,4,34,186,190,46,125,47,48,0,20,85,98,82,147,39,10,29,48,229,P
2,2,2,4,33,0,5,0,4,12,15,2,13,0,8,0,1,5,8,4,7,3,0,0,4,108,P
21,6,3,57,50,1,23,4,7,77,119,18,32,95,17,0,9,22,14,11,86,10,6,13,31,109,P
46,12,17,60,151,11,69,20,8,103,142,33,117,76,105,1,15,32,44,31,79,55,7,20,44,167,P
2,1,1,23,13,2,33,2,5,39,83,13,21,140,3,0,3,8,8,7,47,3,3,16,50,2,P
33,7,7,74,132,5,43,3,12,88,157,45,58,59,13,1,6,38,37,36,78,16,5,7,57,181,P
13,1,4,12,15,0,14,0,0,7,20,8,3,31,12,0,0,10,3,1,31,5,2,18,40,32,P
5,0,4,5,2,0,4,0,0,6,22,6,2,47,0,0,3,10,3,3,13,2,0,4,25,20,P
7,2,5,4,9,2,16,1,0,1,18,9,2,57,11,0,0,5,4,1,19,4,0,2,33,16,P
