@relation 7noSC_con_tra_sz3_it2

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

4,9,21,1,8,14,52,13,0,1,4,1,2,34,51,0,0,0,0,0,0,1,0,1,0,2,4,8,21,1,8,15,53,13,0,1,4,1,2,35,51,0,0,0,0,0,0,1,0,1,0,2,P
7,8,28,1,13,18,48,13,0,0,1,1,2,17,136,0,0,0,0,0,0,0,0,2,1,3,8,5,29,1,21,17,51,11,0,0,2,4,2,34,139,0,0,0,0,0,0,0,0,0,1,3,P
6,20,26,1,13,25,81,16,0,0,0,3,0,32,91,0,0,0,0,0,0,0,0,1,0,4,4,19,26,0,12,25,82,16,0,0,1,3,0,32,90,0,0,0,0,0,0,0,0,1,1,4,P
0,3,16,2,10,16,34,10,0,6,5,2,11,12,48,0,0,0,0,0,5,1,0,0,0,2,3,6,23,1,7,11,29,9,0,3,3,1,7,5,45,0,0,0,1,0,5,0,2,0,1,4,P
0,5,12,0,3,25,119,3,0,0,3,6,3,78,4,0,0,0,0,0,0,0,0,1,1,0,4,11,15,0,3,25,109,3,0,0,1,5,1,74,4,0,0,0,0,0,0,0,0,1,1,1,P
0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6,21,30,0,8,19,78,18,0,0,1,4,1,66,19,0,0,0,0,0,0,0,0,0,1,0,P
17,21,22,0,25,16,67,11,0,0,1,1,7,54,177,0,0,0,0,0,1,0,0,0,1,13,21,19,21,0,30,17,72,11,0,0,1,0,3,51,179,0,0,0,0,0,1,0,0,0,0,13,P
1,11,31,0,6,20,82,8,0,0,3,2,2,66,18,0,0,0,0,0,1,2,1,0,2,0,1,10,32,0,5,19,86,7,0,0,3,3,2,65,18,0,0,0,0,0,1,2,1,0,2,0,P
5,10,20,0,2,28,82,12,0,0,1,2,0,64,4,0,0,0,0,0,0,0,0,0,1,0,4,17,15,0,6,27,82,10,0,0,1,3,0,67,5,0,0,0,0,0,0,0,0,0,0,0,P
