@relation 8yesSC_sum_tra_sz2_it1

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute Class {P,N}

@data

4,0,0,41,39,0,2,2,31,136,57,15,44,1,2,2,87,132,139,54,121,26,6,11,18,22,P
7,0,0,22,12,0,2,0,29,56,56,24,22,11,6,2,35,70,36,30,120,11,4,17,77,6,P
20,0,0,44,56,2,12,3,37,139,68,22,62,8,10,18,72,110,94,44,174,32,12,28,46,64,P
7,0,0,20,25,1,5,4,13,48,47,26,19,19,5,3,18,86,21,18,181,10,2,13,75,10,P
7,3,2,23,16,1,12,4,12,43,45,13,26,4,7,0,25,53,25,24,73,12,2,13,33,14,P
0,0,0,13,11,0,4,1,14,43,43,9,12,6,1,4,17,43,27,25,63,10,3,8,25,5,P
10,1,0,19,22,0,3,2,18,77,30,5,34,3,4,0,27,24,61,36,34,7,11,2,2,34,P
3,0,0,41,49,2,12,5,86,157,110,44,64,30,0,18,184,242,176,115,274,30,26,18,85,50,P
15,4,1,63,56,2,3,9,78,209,82,16,47,10,8,2,118,163,144,137,213,42,18,46,41,38,P
0,0,0,14,3,0,1,0,18,32,19,7,2,1,2,3,19,31,13,18,37,7,2,7,13,10,P
11,2,4,36,31,2,8,7,25,87,74,22,40,9,7,11,81,99,81,56,97,20,10,10,35,44,P
4,0,0,7,10,1,8,0,7,23,22,9,7,10,5,1,7,33,15,9,68,6,3,11,35,7,P
2,0,0,42,34,0,4,0,48,142,46,22,60,6,2,10,72,174,112,72,196,32,14,40,50,68,P
4,0,2,40,32,0,12,2,60,146,72,30,44,6,6,12,86,106,92,68,172,34,10,46,56,22,P
13,0,2,154,160,4,11,7,70,319,73,31,140,4,7,4,80,80,168,83,119,42,28,13,1,92,P
20,0,0,74,79,0,16,8,43,151,94,27,79,26,3,10,75,152,116,106,220,34,15,38,55,39,P
2,0,0,48,21,1,7,3,31,129,49,15,35,5,1,2,69,104,106,72,129,14,14,9,31,21,P
5,2,0,22,16,1,4,1,3,26,27,11,15,6,2,1,13,24,14,16,32,4,3,12,18,7,P
14,3,5,67,82,6,16,7,42,216,107,29,82,18,10,4,101,131,187,88,228,53,21,28,78,75,P
12,0,0,70,51,1,12,2,35,119,60,22,57,9,5,0,52,114,89,64,150,20,11,32,44,72,P
