@relation 8yesSC_con_tra_sz2_it3

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

0,0,0,13,12,0,5,0,23,30,23,6,17,3,3,5,27,41,43,22,39,4,3,6,11,11,1,0,0,10,6,0,3,0,23,25,20,5,10,4,2,0,21,33,35,15,46,5,1,6,12,7,P
2,0,0,15,14,2,3,2,23,52,38,13,26,11,1,5,30,74,40,20,91,14,3,18,31,17,2,0,0,15,14,2,3,2,23,52,38,13,26,11,1,5,30,74,40,20,91,14,3,18,31,17,P
3,0,0,6,11,0,2,4,0,6,8,4,1,0,3,0,4,7,10,5,12,3,1,4,13,20,2,0,0,4,8,0,2,5,0,8,6,4,3,1,3,0,5,6,9,7,10,3,0,2,13,18,P
0,0,0,18,23,0,2,0,5,31,7,4,14,0,0,1,18,7,25,13,21,5,0,2,1,13,0,0,0,18,23,0,2,0,5,31,7,4,14,0,0,1,18,7,26,13,22,5,0,3,1,13,P
6,1,0,24,17,2,8,0,30,64,29,9,17,11,4,2,31,52,40,35,50,11,7,11,20,23,8,1,0,22,19,1,9,0,32,59,31,9,15,7,4,2,33,56,46,37,48,11,7,13,24,28,P
4,1,0,36,31,1,7,2,26,82,52,13,34,7,5,5,38,58,49,34,84,21,10,14,23,26,4,0,0,29,32,1,8,1,26,67,45,8,39,6,7,4,51,51,49,49,93,17,8,15,28,25,P
3,0,0,32,26,1,3,1,34,78,35,5,25,6,5,4,62,71,87,32,81,1,7,10,24,9,3,0,0,32,26,1,3,1,34,78,35,5,25,6,5,4,62,71,87,32,81,1,7,10,24,9,P
0,1,0,6,6,1,3,5,11,27,22,9,7,4,5,1,13,33,12,7,34,3,0,3,19,14,2,2,0,7,8,2,5,5,6,26,20,7,9,7,4,1,11,40,10,10,28,6,0,3,22,10,P
0,1,1,18,13,0,3,0,27,63,46,14,12,7,0,6,80,86,53,24,93,6,4,18,26,17,1,0,0,15,12,0,3,1,36,65,46,9,13,8,0,7,72,89,46,21,94,6,4,21,35,15,P
1,1,0,7,3,0,3,0,4,14,19,6,4,1,2,0,1,25,6,6,38,7,1,6,21,1,2,0,0,12,6,0,6,0,13,16,23,7,2,5,0,1,9,25,12,22,43,12,2,7,28,6,P
2,1,0,5,8,1,1,0,5,13,11,2,6,1,2,4,6,16,3,5,20,3,0,4,13,13,1,0,0,6,8,1,0,0,10,18,14,3,7,1,1,2,6,21,1,5,16,3,0,5,14,9,P
1,0,0,7,5,1,0,1,3,23,8,1,14,2,1,0,3,7,16,8,13,5,4,4,3,15,1,0,0,13,6,0,1,1,1,18,7,2,10,3,0,0,8,7,18,7,13,7,4,1,3,15,P
1,2,0,35,27,0,4,0,33,74,35,10,13,5,4,3,37,44,59,37,73,11,5,17,14,18,0,1,0,30,12,0,1,0,37,64,40,6,14,6,3,2,25,43,46,29,59,8,4,12,11,14,P
4,0,0,20,22,1,13,5,24,68,58,12,22,9,4,3,34,76,48,57,111,15,5,16,51,21,7,0,0,24,25,0,5,5,36,74,58,13,25,12,5,4,37,72,58,66,113,9,5,19,52,25,P
1,0,0,1,5,0,1,2,5,20,5,3,4,0,2,0,11,14,18,6,8,1,5,1,1,14,0,0,0,4,1,0,1,0,5,22,5,3,5,2,0,1,11,17,15,5,14,1,4,4,0,8,P
9,1,0,24,23,0,12,3,14,60,53,20,10,18,3,5,24,54,29,38,93,14,4,22,55,22,9,1,0,24,23,0,12,3,14,60,53,20,10,18,3,5,24,54,29,38,93,14,4,22,55,22,P
4,0,0,11,6,0,0,3,8,47,8,3,14,0,1,1,10,12,29,16,22,1,4,3,0,21,7,0,0,10,5,0,0,2,7,42,7,5,9,0,1,1,9,15,25,15,20,1,3,3,0,16,P
2,0,0,1,5,0,0,1,3,11,1,0,3,0,1,0,0,5,11,2,4,0,1,0,1,12,3,0,0,5,6,0,0,0,0,5,1,0,0,0,0,0,1,2,5,1,9,1,0,0,0,14,P
2,1,0,14,4,1,7,0,10,21,18,7,5,4,0,5,17,24,23,16,65,6,0,14,31,2,2,1,0,12,8,1,3,0,12,18,18,9,5,4,0,2,10,20,15,15,58,8,0,14,24,2,P
4,0,0,17,12,1,4,3,14,45,32,9,17,6,3,9,38,48,48,20,52,13,3,9,16,25,6,0,0,13,15,0,3,4,22,43,28,10,16,7,2,9,45,48,39,30,43,6,3,6,16,21,P
0,0,1,18,19,0,2,0,21,53,28,10,19,4,1,1,22,29,31,18,26,10,2,7,9,22,0,0,1,19,19,0,1,0,22,54,28,8,23,3,1,2,19,29,31,18,30,11,2,6,9,24,P
3,1,1,10,7,0,4,2,6,21,13,3,6,2,1,1,14,15,15,10,15,2,2,4,16,13,0,0,0,10,9,0,8,4,7,25,15,2,6,7,1,0,10,9,11,7,12,1,1,4,13,12,P
3,0,0,14,8,0,0,1,10,32,6,3,14,0,1,0,7,11,13,17,29,3,5,5,0,18,2,0,0,17,8,0,0,0,11,29,13,6,16,0,1,0,5,9,15,9,25,0,7,3,0,14,P
1,0,0,5,3,0,0,0,5,3,13,5,2,4,0,1,7,17,10,3,32,6,0,5,18,0,1,0,0,4,3,0,0,1,5,4,16,4,4,4,0,1,7,12,9,3,31,4,0,3,19,0,P
0,0,0,30,18,0,1,0,22,66,30,10,26,3,5,8,74,78,68,36,69,9,7,13,18,22,1,0,0,30,18,0,1,0,23,66,31,12,23,2,5,7,76,74,67,38,59,12,11,13,18,21,P
1,0,0,5,3,1,0,0,4,22,7,2,16,0,3,0,5,5,13,7,18,2,2,4,2,11,1,0,0,5,2,0,0,1,3,21,10,1,13,1,1,0,3,3,13,6,12,3,1,3,2,10,P
5,0,1,5,13,0,1,2,6,28,18,0,8,4,0,4,16,36,15,7,33,4,2,6,11,5,2,0,2,2,5,0,1,1,6,31,22,0,10,3,0,1,12,22,21,7,31,3,2,11,7,7,P
0,0,1,2,0,0,0,1,1,5,9,1,2,1,0,0,1,12,0,2,18,5,1,2,22,11,0,0,0,0,0,0,1,1,1,6,16,2,2,0,0,0,1,7,0,2,19,5,1,2,19,12,P
3,0,1,25,18,0,3,1,18,51,33,16,24,7,4,3,35,39,42,25,58,8,3,21,21,16,3,1,0,19,23,0,2,1,25,63,40,22,22,6,4,3,32,37,38,21,54,7,4,19,21,12,P
8,1,1,24,24,3,9,1,20,56,49,17,18,10,4,3,25,57,32,26,99,7,3,21,48,8,2,0,0,4,1,0,2,0,5,12,13,0,9,7,0,1,9,10,8,7,41,8,1,3,17,2,P
1,1,0,26,12,0,2,1,14,61,28,6,19,1,2,4,36,41,49,37,60,8,7,8,2,26,1,0,0,20,16,1,3,1,11,73,34,8,27,1,2,2,34,34,43,29,71,8,6,8,6,28,P
2,0,0,8,6,0,1,0,10,19,10,4,8,3,0,3,18,59,9,14,56,5,1,8,29,3,3,0,0,6,4,0,1,1,12,21,12,7,10,2,0,1,13,54,10,14,53,3,2,5,28,5,P
0,0,0,7,11,0,2,4,14,37,22,4,8,2,2,6,35,50,35,24,47,3,2,9,16,11,1,0,0,5,12,0,3,1,9,17,24,1,8,1,4,7,19,39,28,17,53,1,1,6,5,15,P
2,1,0,1,1,0,1,0,0,3,2,3,0,0,0,0,2,6,2,5,15,4,1,4,10,2,0,0,0,4,1,0,1,1,0,3,2,0,0,3,1,0,0,6,1,3,19,1,0,3,13,2,P
0,0,0,4,3,0,1,1,5,6,10,1,3,2,0,0,5,9,2,4,19,0,0,3,9,2,0,0,0,4,3,0,1,0,5,8,10,1,1,1,0,0,5,8,4,6,19,0,0,1,10,3,P
2,0,1,3,3,0,3,3,3,8,2,0,5,3,3,0,4,2,4,1,13,0,0,0,6,7,1,0,0,5,7,0,3,2,4,8,2,2,5,3,3,0,2,0,2,1,10,0,0,0,3,6,P
1,0,0,1,7,0,5,2,0,7,8,5,4,0,5,0,0,3,1,8,12,6,1,0,0,30,1,0,0,1,6,0,2,2,0,3,9,2,5,1,6,0,0,3,2,5,6,7,1,0,0,25,P
0,0,0,16,4,0,3,0,5,8,7,3,3,7,1,0,1,21,7,6,25,5,2,1,20,3,0,0,0,13,4,0,4,0,4,11,11,2,2,6,0,0,1,22,4,6,23,7,2,1,24,2,P
1,0,0,7,4,0,1,0,28,40,21,7,11,1,2,9,47,49,35,14,50,8,8,9,18,9,0,0,0,6,1,1,1,2,5,13,7,4,2,1,2,0,2,8,3,3,11,0,0,6,7,2,P
0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,0,0,1,0,0,0,5,0,0,0,13,5,0,1,1,8,21,20,8,9,3,4,1,11,36,13,6,32,1,0,5,18,4,P
4,2,0,12,17,0,4,2,4,19,26,9,9,9,0,1,18,29,13,12,86,3,2,10,38,5,6,2,0,15,16,0,5,2,5,15,27,9,11,8,1,1,20,38,9,9,79,3,3,7,48,7,P
1,0,0,1,4,0,0,1,1,7,1,3,8,0,4,0,3,1,6,2,2,3,1,3,0,20,0,0,0,2,5,0,1,0,0,8,3,2,2,0,8,0,1,2,5,2,4,2,1,2,0,16,P
3,1,0,29,21,0,6,1,30,94,65,16,27,7,2,2,32,93,67,30,100,13,9,17,45,18,3,1,0,32,27,3,9,2,29,81,58,14,17,6,2,6,42,81,62,26,107,13,10,15,36,16,P
6,0,0,53,38,0,16,14,16,65,66,24,24,6,7,2,16,64,31,39,74,19,2,25,60,15,6,0,0,53,38,0,16,14,16,65,66,24,24,6,7,2,16,64,31,39,74,19,2,25,60,15,P
1,0,0,13,16,0,3,0,8,32,15,5,16,3,1,3,23,22,32,24,28,1,4,6,11,17,1,0,0,9,13,0,3,0,7,31,15,7,15,5,2,6,24,36,31,26,30,2,4,7,8,16,P
