@relation 7noSC_sum_tra_sz2_it3

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute Class {P,N}

@data

5,24,59,0,9,33,144,21,0,0,4,6,2,104,31,0,0,0,0,0,2,0,0,1,1,2,P
38,60,132,1,43,42,206,101,0,0,3,9,6,143,550,0,0,0,0,0,1,4,1,0,2,12,P
9,31,79,0,29,68,319,49,0,0,6,18,15,233,95,0,0,0,0,0,2,0,0,4,5,6,P
18,27,65,1,27,34,154,42,0,0,3,4,0,107,191,0,0,0,0,0,0,0,0,2,4,14,P
37,48,66,8,66,53,198,50,0,6,13,6,29,137,440,0,0,0,0,0,1,10,0,5,5,11,P
9,12,19,2,21,22,87,6,0,2,2,2,7,56,81,0,0,0,0,0,10,0,0,5,5,6,P
11,28,66,0,21,34,120,25,0,0,4,6,2,94,105,0,0,0,0,0,0,1,0,0,4,2,P
11,15,33,1,21,50,220,18,0,0,5,7,12,125,82,0,0,0,0,0,0,0,0,1,1,7,P
10,20,37,0,13,41,119,18,0,0,4,8,4,71,62,0,0,0,0,0,0,4,2,0,6,3,P
8,14,53,0,23,34,121,23,0,1,2,10,4,85,74,0,0,0,0,0,2,2,0,4,2,2,P
2,10,47,0,6,15,59,10,0,0,1,8,1,31,189,0,0,0,0,0,0,0,0,0,1,3,P
14,21,28,1,15,27,128,14,0,0,5,0,10,81,132,0,0,0,0,0,1,1,0,2,3,2,P
22,34,83,2,28,77,268,40,0,2,17,17,15,222,70,0,0,0,0,0,0,0,0,5,5,1,P
23,43,87,0,37,38,140,53,0,0,6,17,6,73,415,0,0,0,0,0,0,0,0,4,4,17,P
34,16,112,6,64,14,30,78,0,0,2,2,6,14,706,0,0,0,0,0,0,0,0,0,0,14,P
6,8,18,0,4,31,86,4,0,0,2,0,2,26,64,0,0,0,0,0,0,0,0,0,3,2,P
4,3,15,0,4,0,9,8,0,0,0,6,2,9,96,0,0,0,0,0,0,0,0,0,0,4,P
27,29,58,4,38,7,44,46,0,1,5,6,28,12,318,0,0,0,0,0,0,1,0,1,2,24,P
5,11,22,0,11,7,64,18,0,0,0,2,0,63,45,0,0,0,0,0,0,2,0,0,6,2,P
24,6,26,0,34,26,48,16,0,0,0,0,0,18,138,0,0,0,0,0,0,0,0,0,0,10,P
8,14,27,1,24,72,203,32,0,1,5,5,4,63,94,0,0,0,0,0,0,1,0,3,2,0,P
9,15,32,0,7,46,138,15,0,0,2,6,6,68,102,0,0,0,0,0,0,0,0,0,0,0,P
6,10,33,2,14,38,105,13,0,1,3,8,5,104,7,0,0,0,0,0,0,0,0,1,4,0,P
15,23,103,2,29,22,77,41,0,0,8,10,12,62,312,0,0,0,0,0,0,0,0,2,3,12,P
31,49,87,9,67,49,123,31,0,4,7,11,21,77,263,0,0,0,0,0,0,2,0,5,6,16,P
20,16,66,0,40,70,266,50,0,0,12,20,24,168,14,0,0,0,0,0,2,0,0,6,12,2,P
24,38,58,3,45,49,169,46,0,0,15,24,34,85,226,0,0,0,0,1,6,6,2,2,4,11,P
65,37,152,0,97,17,59,238,0,0,2,4,11,19,1235,0,0,0,0,0,0,0,0,1,0,10,P
0,4,18,0,0,4,54,16,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,4,0,P
0,0,0,0,0,19,64,0,0,0,3,5,0,50,20,0,0,0,0,0,0,0,0,2,3,0,P
31,31,77,6,48,69,227,52,0,0,14,10,20,113,241,0,0,0,2,2,2,4,0,4,1,10,P
6,13,51,4,17,11,69,18,0,0,2,0,2,53,118,0,0,0,0,0,4,2,0,0,4,6,P
0,8,38,0,3,10,50,8,0,0,4,0,2,73,12,0,0,0,0,0,1,0,0,2,0,1,P
7,18,52,0,25,49,145,41,0,0,6,9,6,66,199,0,0,0,0,0,0,0,0,0,7,4,P
0,10,14,0,8,31,102,5,0,0,0,3,1,68,4,0,0,0,0,0,0,0,0,2,2,0,P
3,6,36,0,11,14,80,19,0,0,1,1,0,71,40,0,0,0,0,0,0,0,0,0,3,2,P
4,14,38,0,7,45,139,17,0,0,10,10,6,38,131,0,0,2,0,2,6,4,3,0,2,20,P
7,19,60,0,13,32,120,24,0,0,3,7,4,83,122,0,0,0,0,0,0,0,0,2,3,3,P
3,16,82,0,8,40,152,33,0,0,3,5,3,88,25,0,0,0,0,0,1,0,1,3,0,1,P
23,45,88,5,42,43,153,35,0,4,5,7,11,87,290,0,0,0,0,0,0,1,5,3,4,14,P
13,16,26,0,20,21,133,25,0,0,2,6,13,84,152,0,0,0,0,0,0,0,0,0,0,2,P
11,16,54,0,12,56,157,18,0,0,2,5,6,52,153,0,0,0,0,0,0,0,0,3,1,11,P
8,20,86,0,14,106,276,54,0,0,4,10,2,118,136,0,0,0,0,0,0,0,0,0,4,8,P
16,14,77,1,28,2,26,35,0,0,3,1,18,11,305,0,0,0,0,0,0,0,0,2,0,3,P
28,21,72,0,28,80,204,44,0,0,10,16,10,58,176,0,0,0,0,0,0,0,0,8,2,12,P
2,4,16,0,6,14,63,9,0,0,2,2,1,50,34,0,0,0,0,0,0,0,0,0,1,2,P
20,25,50,0,37,4,38,26,0,1,0,5,7,47,361,0,0,0,0,0,0,0,0,1,1,1,P
14,5,31,0,22,0,15,8,0,0,0,0,4,4,207,0,0,0,0,0,0,0,0,0,0,4,P
32,38,109,2,71,90,270,31,0,0,18,14,15,115,295,0,0,0,0,0,0,0,0,0,5,16,P
0,1,7,0,1,3,24,2,0,0,1,2,0,26,21,0,0,0,0,0,0,0,0,0,0,2,P
16,50,34,0,52,66,328,20,0,0,20,22,38,218,24,0,0,0,0,0,0,4,0,4,6,0,P
18,39,88,2,47,130,370,39,0,0,17,29,14,170,82,0,0,0,0,0,2,0,0,6,2,4,P
18,23,50,2,43,60,150,37,0,0,6,8,6,33,176,0,0,0,0,0,0,1,0,4,0,14,P
17,29,29,2,21,25,109,14,0,0,3,6,5,86,165,0,0,0,0,0,0,1,0,4,2,3,P
4,5,30,1,6,14,68,13,0,1,1,2,0,48,108,0,0,0,0,0,0,0,0,0,0,3,P
0,0,9,0,2,0,1,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,P
7,11,29,0,8,17,71,24,0,0,4,4,2,56,75,0,0,0,0,0,0,0,0,0,6,4,P
4,10,33,0,11,15,79,13,0,0,0,0,0,60,57,0,0,0,0,0,0,0,0,0,1,2,P
12,27,75,0,28,26,79,46,0,0,2,2,5,16,282,0,0,0,0,0,0,2,0,0,0,0,P
7,20,61,1,2,31,117,19,0,0,1,3,1,89,35,0,0,0,0,0,0,0,0,0,1,2,P
8,5,37,0,14,41,115,6,0,0,12,6,7,26,148,0,0,0,0,0,1,2,1,4,0,2,P
8,12,28,0,8,36,120,20,0,0,4,8,0,68,100,0,0,0,0,0,4,0,0,0,8,4,P
14,35,76,0,8,39,125,20,0,0,5,4,1,85,111,0,0,0,0,0,0,1,1,0,3,3,P
6,12,26,0,19,27,98,25,0,0,3,3,3,44,169,0,0,0,0,0,0,0,0,0,1,3,P
12,19,59,0,13,14,56,21,0,1,2,4,6,56,108,0,0,0,0,0,0,1,0,0,0,2,P
21,19,37,2,35,67,201,21,0,2,6,8,5,60,124,0,0,0,0,0,0,2,0,0,2,8,P
7,12,21,0,6,37,120,9,0,0,2,5,0,66,5,0,0,0,0,0,0,0,0,1,2,1,P
4,6,16,3,21,1,7,25,0,2,0,2,3,3,169,0,0,0,0,0,0,1,0,0,0,8,P
6,39,64,4,21,36,112,34,0,0,13,8,6,76,177,0,0,0,0,0,4,2,0,4,6,8,P
2,12,42,0,2,22,67,10,0,0,0,0,0,48,78,0,0,0,0,0,0,0,0,0,0,4,P
15,15,46,0,26,29,159,36,0,0,6,10,5,161,30,0,0,0,0,0,0,0,0,1,4,0,P
8,8,36,0,11,36,94,13,0,0,2,2,1,46,108,0,0,0,0,0,0,0,0,0,0,2,P
16,16,27,0,12,26,82,33,0,0,4,0,0,10,184,0,0,0,0,0,0,0,0,0,0,6,P
0,19,58,1,11,31,150,16,0,0,8,6,7,145,45,0,0,0,0,0,2,4,1,0,4,4,P
8,26,90,0,11,44,153,37,0,0,1,4,1,82,126,0,0,0,0,0,0,2,0,0,2,10,P
15,3,13,0,2,2,7,8,0,0,0,0,0,4,216,0,0,0,0,0,0,0,0,0,0,0,P
19,31,74,2,41,50,181,45,0,5,9,11,12,120,180,0,0,0,0,3,7,8,0,2,7,6,P
8,10,46,0,7,25,112,27,0,0,0,0,0,119,40,0,0,0,0,0,0,0,2,0,0,0,P
4,15,43,2,39,58,138,16,0,0,2,16,10,26,190,0,0,0,0,0,0,2,0,2,0,11,P
6,26,72,2,23,36,125,21,0,0,3,9,5,102,102,0,0,0,0,0,0,1,1,1,5,4,P
7,20,134,1,10,41,158,44,0,0,2,10,2,108,30,0,0,0,0,0,0,0,0,2,1,1,P
5,12,37,0,6,27,85,16,0,0,2,6,0,66,88,0,0,0,0,0,0,0,0,0,2,6,P
11,17,27,2,32,55,117,40,0,2,4,11,21,25,181,0,0,0,0,0,0,2,0,6,3,13,P
22,45,100,0,34,54,247,44,0,0,10,28,16,151,261,0,0,0,0,0,0,0,0,0,0,8,P
16,17,69,0,24,38,139,22,0,0,0,6,6,50,262,0,0,0,0,0,0,0,0,4,4,7,P
11,34,112,0,21,68,162,49,0,0,2,13,0,38,156,0,0,0,0,0,0,1,0,2,2,6,P
19,33,57,3,34,81,280,35,0,2,7,9,7,190,28,0,0,0,0,0,3,1,0,1,7,3,P
22,32,64,4,27,62,148,38,0,0,2,5,1,17,192,0,0,0,0,0,0,2,0,1,0,16,P
37,39,106,7,53,101,256,48,0,2,6,8,19,98,353,0,0,0,0,0,0,0,0,8,2,18,P
0,12,32,4,18,40,116,16,0,0,2,10,12,106,4,0,0,0,0,0,0,0,0,0,8,2,P
18,40,68,1,40,52,164,26,0,0,13,10,8,82,268,0,0,0,0,0,1,0,0,2,2,7,P
29,58,106,5,52,51,293,57,0,0,7,17,13,170,265,0,0,0,0,0,0,0,0,6,7,8,P
15,16,43,0,36,44,185,38,0,0,6,12,3,122,41,0,0,0,0,0,0,0,0,0,7,1,P
1,12,32,0,13,61,227,11,0,0,8,4,0,167,35,0,0,0,0,0,0,0,0,2,8,4,P
26,32,59,6,25,61,238,33,0,0,4,10,6,131,241,0,0,0,0,0,0,2,0,2,7,6,P
11,8,28,2,16,38,95,21,0,5,2,2,10,35,64,0,0,0,0,0,9,0,0,2,5,4,P
10,10,48,0,12,32,174,15,0,0,0,2,1,152,33,0,0,0,0,0,0,0,0,0,1,3,P
3,4,37,0,0,23,96,9,0,0,0,6,0,84,101,0,0,0,0,0,0,0,0,0,0,4,P
2,6,20,1,2,34,118,5,0,0,2,4,0,78,18,0,0,0,0,0,2,0,0,0,2,2,P
8,33,72,1,23,42,142,23,0,0,3,5,1,84,99,0,0,0,0,0,0,1,1,0,3,4,P
4,47,57,0,18,250,604,21,0,1,7,6,1,319,30,0,0,0,0,0,0,1,0,0,3,9,P
17,17,36,2,25,31,75,16,0,0,1,0,6,21,122,0,0,0,0,0,0,3,0,2,1,8,P
6,12,20,0,3,19,67,22,0,0,0,0,0,56,48,0,0,0,0,0,0,0,0,0,5,8,P
15,28,68,0,22,107,274,36,0,0,13,8,13,175,96,0,0,0,0,0,5,6,1,4,6,18,P
6,22,34,0,12,19,95,20,0,0,2,4,1,71,32,0,0,0,0,0,0,1,0,0,2,4,P
4,5,23,0,13,0,10,4,0,0,4,2,15,9,226,0,0,0,0,0,0,0,0,0,2,6,P
4,13,39,1,4,43,110,22,0,0,1,2,0,38,60,0,0,0,0,0,0,0,0,1,10,7,P
0,0,10,0,0,0,0,3,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,4,P
1,31,32,1,13,31,114,39,0,0,2,8,0,62,116,0,0,0,0,0,0,1,0,4,2,3,P
20,39,113,2,58,47,243,57,0,3,8,10,24,180,259,0,0,0,0,0,4,0,0,2,4,10,P
49,80,117,18,148,142,395,105,0,0,9,17,24,126,548,0,0,0,0,0,4,2,1,6,4,13,P
0,2,13,0,12,29,74,3,0,2,5,15,7,36,7,0,0,0,0,2,0,0,0,7,12,2,P
17,23,34,0,20,26,126,13,0,0,12,3,7,83,131,0,0,0,0,0,1,1,1,4,2,3,P
4,8,54,0,6,20,106,76,0,0,2,4,2,112,122,0,0,0,0,0,0,0,0,2,4,2,P
21,23,35,0,16,32,127,11,0,1,7,6,6,72,116,0,0,0,0,0,1,0,1,1,1,3,P
7,19,30,0,21,48,121,21,0,0,2,1,3,34,111,0,0,0,0,0,0,0,0,0,1,5,P
15,32,67,0,52,82,242,35,0,0,13,12,10,114,230,0,0,0,0,0,5,2,0,5,5,10,P
21,35,103,0,26,57,232,39,0,0,4,4,2,138,102,0,0,0,0,0,0,2,0,0,7,0,P
29,44,87,5,34,45,173,45,0,0,6,17,9,66,241,0,0,0,0,0,3,2,0,6,4,6,P
25,25,99,0,11,63,179,24,0,0,6,15,4,77,231,0,0,0,0,0,0,0,0,6,2,7,P
20,15,66,0,27,11,120,24,0,0,1,8,7,85,186,0,0,0,0,0,2,0,0,1,3,4,P
0,7,33,0,4,19,69,10,0,0,4,4,4,36,20,0,0,0,0,0,0,0,0,0,2,4,P
3,4,20,0,6,2,31,11,0,0,0,4,1,24,50,0,0,0,0,0,0,0,0,0,2,8,P
11,22,33,0,12,32,120,13,0,0,5,1,9,73,121,0,0,0,0,0,1,0,0,2,1,0,P
8,26,60,0,24,66,238,22,0,0,2,4,4,138,86,0,0,0,0,0,0,0,0,2,6,4,P
6,8,33,2,21,21,87,22,0,0,2,4,5,67,81,0,0,0,0,0,0,1,0,2,1,3,P
30,52,58,0,54,10,72,36,0,0,4,8,20,80,280,0,0,0,0,4,0,0,0,0,2,2,P
14,26,66,8,30,65,199,16,0,0,7,6,4,76,216,0,0,0,0,0,0,2,0,0,2,10,P
0,0,6,0,10,0,12,2,0,0,0,2,0,0,59,0,0,0,0,0,0,0,0,0,0,2,P
17,18,58,0,16,49,179,27,0,0,6,9,0,67,41,0,0,0,0,0,0,0,0,4,4,4,P
11,21,31,4,47,14,37,10,0,1,7,13,19,13,225,0,0,0,0,0,0,3,1,2,2,11,P
15,18,45,2,30,8,35,30,0,0,0,2,4,13,257,0,0,0,0,0,0,0,0,2,0,4,P
23,31,38,2,34,60,207,26,0,2,6,11,2,58,136,0,0,0,0,0,0,0,0,0,2,10,P
11,50,105,1,16,59,236,28,0,2,16,18,9,151,31,0,0,0,0,0,0,0,0,3,9,2,P
4,5,55,2,12,18,49,23,0,1,0,4,5,47,61,0,0,0,0,0,0,1,0,0,0,3,P
6,6,50,2,12,49,134,4,0,0,12,8,6,45,153,0,0,0,0,0,2,0,0,2,0,2,P
53,67,113,2,56,82,300,75,0,0,8,19,9,234,504,0,0,0,0,0,1,0,0,4,7,20,P
5,7,32,0,4,15,68,6,0,0,0,0,2,58,68,0,0,0,0,0,0,2,0,0,0,0,P
4,17,28,0,9,19,88,11,0,0,3,0,1,73,15,0,0,0,0,0,0,0,0,0,4,0,P
30,28,59,3,39,10,51,42,0,0,7,3,27,30,311,0,0,0,0,0,1,1,0,1,2,22,P
11,21,52,2,7,30,123,35,0,0,0,4,0,62,104,0,0,0,0,0,0,0,0,2,4,7,P
16,25,55,2,39,56,158,25,0,0,3,7,9,23,301,0,0,0,0,0,0,1,0,2,0,7,P
12,23,72,0,38,49,135,26,0,0,3,2,2,36,220,0,0,0,0,0,0,0,0,0,3,17,P
25,30,87,0,35,64,189,37,0,0,8,2,10,51,256,0,0,0,0,0,0,0,0,0,0,6,P
10,12,20,0,14,8,50,9,0,3,4,10,4,42,88,0,0,0,0,0,0,0,0,0,4,6,P
6,8,22,6,13,37,88,10,0,0,3,2,8,12,137,0,0,0,0,0,0,0,0,0,0,2,P
25,52,83,2,49,89,341,88,0,6,17,24,26,195,68,0,0,0,0,2,2,0,0,1,4,2,P
