@relation 7noSC_con_tra_sz1_it3

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

0,0,6,0,1,5,23,3,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,1,0,5,7,0,1,7,19,3,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,1,P
0,4,19,0,2,7,27,4,0,0,0,2,1,34,5,0,0,0,0,0,0,0,0,0,0,1,0,6,18,0,1,6,30,4,0,0,0,2,1,35,5,0,0,0,0,0,0,0,0,0,0,1,P
9,17,28,1,14,24,63,19,0,1,2,3,6,11,90,0,0,0,0,0,0,0,0,2,0,5,6,18,29,2,17,27,64,21,0,0,1,2,4,9,87,0,0,0,0,0,0,0,0,2,0,5,P
4,5,16,0,6,3,17,4,0,0,0,1,0,6,47,0,0,0,0,0,0,0,0,0,0,2,0,0,17,0,1,4,18,4,0,0,0,2,0,14,15,0,0,0,0,0,0,0,0,0,1,0,P
0,0,2,0,0,0,0,3,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,P
0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,22,0,2,11,46,7,0,0,1,3,1,69,24,0,0,0,0,0,2,0,0,1,2,1,P
3,6,22,0,3,17,47,8,0,0,1,2,0,55,3,0,0,0,0,0,0,0,0,0,2,0,0,8,17,1,6,11,34,6,0,0,2,3,6,35,3,0,0,0,0,0,0,0,0,0,1,0,P
5,12,37,0,13,22,67,14,0,0,0,3,0,34,120,0,0,0,0,0,0,0,0,1,1,2,8,12,45,0,10,23,65,13,0,0,0,4,0,38,117,0,0,0,0,0,0,0,0,1,1,2,P
10,10,55,0,10,24,100,19,0,0,6,3,3,90,53,0,0,0,0,0,0,0,0,0,3,1,10,10,55,0,10,24,100,19,0,0,6,3,3,90,53,0,0,0,0,0,0,0,0,0,3,1,P
