@relation 7noSC_sum_tra_sz1_it1

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute Class {P,N}

@data

10,4,4,2,8,0,8,13,0,0,0,0,4,6,118,0,0,0,0,0,0,0,0,2,0,0,P
8,10,57,0,5,28,121,22,0,0,1,4,0,75,71,0,0,0,0,0,0,0,0,0,0,0,P
17,24,36,1,18,30,128,16,0,0,12,3,7,83,128,0,0,0,0,0,1,1,1,3,1,3,P
9,15,32,2,17,47,147,3,0,0,8,5,4,103,56,0,0,0,0,0,0,0,0,2,2,3,P
6,7,29,0,14,29,106,30,0,0,4,2,2,70,0,0,0,0,0,0,0,0,0,6,2,0,P
6,13,45,2,40,58,144,18,0,0,2,15,10,26,192,0,0,0,0,0,0,2,0,2,0,10,P
12,18,44,6,16,42,150,10,0,0,6,6,12,82,132,0,0,0,0,0,6,0,0,4,2,2,P
12,41,51,1,16,42,165,48,0,0,0,16,6,83,121,0,0,0,0,0,0,0,0,4,4,1,P
58,68,142,6,68,110,332,84,0,2,10,22,12,190,350,0,0,0,0,0,6,2,0,6,8,22,P
0,6,32,0,9,28,60,9,0,0,2,4,3,18,122,0,0,0,0,0,0,0,0,0,0,6,P
18,35,70,7,60,54,180,40,0,1,10,15,15,68,306,0,0,0,0,0,4,0,0,0,3,12,P
0,0,16,0,0,0,4,11,0,0,0,0,0,1,197,0,0,0,0,0,0,0,0,0,0,0,P
2,8,15,1,24,33,137,20,0,0,24,9,12,115,10,0,0,0,0,0,1,1,0,1,7,2,P
2,22,38,0,8,33,106,17,0,0,0,4,1,64,46,0,0,0,0,0,0,0,0,0,1,0,P
18,41,73,0,26,52,164,34,0,0,1,1,2,123,151,0,0,0,0,0,0,0,0,2,6,9,P
23,4,43,0,23,4,21,8,0,0,4,0,23,12,251,0,0,0,0,0,0,0,0,0,0,8,P
14,22,57,1,17,34,147,26,0,0,6,10,1,125,24,0,0,0,0,0,1,0,0,0,7,0,P
2,6,5,0,0,11,51,7,0,0,0,2,0,39,21,0,0,0,0,0,0,0,0,0,2,0,P
21,43,85,0,26,72,187,42,0,0,6,5,4,57,165,0,0,0,0,0,1,2,0,0,2,4,P
23,42,114,1,47,13,48,61,0,0,4,12,17,38,420,0,0,0,0,0,0,1,0,2,1,53,P
32,48,72,3,47,111,312,46,0,0,16,17,10,84,203,0,0,0,0,0,2,2,0,0,6,14,P
13,23,40,0,9,62,184,21,0,0,18,8,12,95,42,0,0,0,4,0,4,2,0,6,2,0,P
14,18,56,0,14,48,132,30,0,0,4,4,0,42,108,0,0,0,0,0,0,0,0,2,0,4,P
1,0,12,0,5,0,8,14,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,1,P
1,7,15,0,7,0,11,12,0,0,1,2,0,6,138,0,0,0,0,0,0,0,0,0,0,0,P
35,47,69,8,40,62,190,26,0,0,8,14,22,102,299,0,0,0,2,0,2,2,2,2,6,13,P
24,25,56,3,51,10,44,47,0,0,5,5,26,25,356,0,0,0,0,0,1,1,0,1,2,23,P
0,5,14,0,2,8,63,2,0,0,0,0,0,59,73,0,0,0,0,0,0,0,0,0,3,3,P
4,8,26,1,15,14,74,9,0,0,7,5,5,84,19,0,0,0,0,0,0,0,0,1,4,0,P
3,10,18,0,3,37,112,5,0,0,2,5,0,71,18,0,0,0,0,0,2,0,0,0,1,2,P
5,10,48,2,10,21,62,24,0,0,1,2,1,36,42,0,0,0,0,0,0,0,0,0,2,0,P
6,5,21,0,8,5,34,14,0,0,0,1,0,28,146,0,0,0,0,0,0,0,0,0,0,1,P
50,44,74,4,58,92,304,32,0,2,36,14,18,154,170,0,0,0,0,0,10,4,2,16,20,8,P
0,0,10,0,0,14,51,7,0,0,0,0,0,71,18,0,0,0,0,0,0,0,0,0,3,3,P
20,29,108,1,26,63,178,47,0,4,4,8,6,75,261,0,0,0,0,0,0,6,0,0,1,15,P
4,12,38,0,8,28,102,10,0,0,0,6,0,74,48,0,0,0,0,0,0,0,0,0,0,4,P
0,4,39,0,6,32,139,14,0,0,2,4,2,110,28,0,0,0,0,0,0,0,0,0,0,0,P
12,26,59,1,15,38,177,18,0,0,2,6,3,140,32,0,0,0,0,0,0,0,0,1,3,1,P
18,28,40,6,40,53,150,37,0,0,3,4,8,26,179,0,0,0,0,0,0,2,0,4,0,10,P
0,34,52,0,16,16,120,12,0,0,10,0,8,168,26,0,0,0,0,0,4,0,0,8,6,0,P
2,2,17,0,0,0,2,8,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,P
4,18,44,0,8,46,176,14,0,0,0,4,2,136,32,0,0,0,0,0,0,0,0,0,0,4,P
13,18,58,2,23,53,266,42,0,2,10,10,13,172,44,0,0,0,0,0,0,0,1,2,2,4,P
23,16,35,3,48,55,163,19,0,0,10,2,13,70,183,0,0,0,0,0,0,2,0,0,4,11,P
10,40,89,2,18,63,220,42,0,0,14,2,8,116,213,0,0,0,0,0,0,0,0,2,4,8,P
5,2,11,0,12,2,23,14,0,2,7,4,14,10,70,0,0,0,0,0,0,0,0,0,0,4,P
3,9,12,0,9,33,89,13,0,0,2,1,2,5,99,0,0,0,0,0,0,0,0,2,0,2,P
15,19,53,2,35,60,157,38,0,2,2,4,16,20,176,0,0,0,0,0,0,2,0,0,0,10,P
28,54,106,2,60,31,139,37,0,4,22,24,23,79,498,0,0,0,0,0,0,0,2,2,2,8,P
15,36,80,3,41,50,157,48,0,2,16,4,12,61,190,0,0,0,0,2,7,0,4,4,7,9,P
16,1,2,0,7,0,2,0,0,0,0,0,0,2,93,0,0,0,0,0,0,0,0,0,0,1,P
4,14,20,2,6,25,78,18,0,0,2,2,0,26,62,0,0,0,0,0,0,0,0,0,0,2,P
15,39,117,2,35,55,323,35,0,0,9,17,9,307,82,0,0,0,0,0,0,0,0,4,9,5,P
3,8,37,0,4,35,131,19,0,0,0,9,2,113,28,0,0,0,0,0,0,0,0,0,0,0,P
2,2,10,0,10,2,23,7,0,1,6,4,10,8,70,0,0,0,2,0,0,0,0,0,0,4,P
4,11,9,0,4,4,31,5,0,0,0,0,0,20,44,0,0,0,0,0,0,0,0,0,0,2,P
2,20,23,0,14,35,100,19,0,0,3,2,4,45,29,0,0,0,0,0,1,0,2,2,2,3,P
22,23,61,0,41,80,243,71,0,0,11,11,13,89,175,0,0,0,0,0,2,4,2,2,5,3,P
18,7,33,0,14,1,15,5,0,0,0,0,4,14,217,0,0,0,0,0,0,0,0,0,0,4,P
1,11,37,0,12,34,115,11,0,0,1,0,0,72,61,0,0,0,0,0,0,0,0,1,3,2,P
34,32,55,1,74,19,70,38,0,2,8,16,14,41,492,0,0,0,0,0,0,4,0,4,1,29,P
27,28,53,3,42,8,39,43,0,0,6,2,28,15,334,0,0,0,0,0,0,2,0,1,0,21,P
2,2,30,0,1,0,9,3,0,0,0,1,0,3,114,0,0,0,0,0,0,0,0,1,0,3,P
10,14,19,0,5,2,16,8,0,0,2,2,1,9,218,0,0,0,0,0,2,2,0,2,0,6,P
7,26,83,2,14,35,116,22,0,0,7,3,2,104,108,0,0,0,0,0,1,1,2,0,1,2,P
40,89,156,2,88,111,343,96,0,1,14,15,51,223,384,0,0,0,0,1,7,17,1,4,5,27,P
22,42,149,6,37,20,64,81,0,0,3,13,7,32,289,0,0,0,0,0,0,0,0,2,2,7,P
6,14,40,0,30,48,142,8,0,8,8,28,14,66,16,0,0,0,0,0,0,0,0,8,16,8,P
10,12,35,0,21,43,122,20,0,0,1,4,0,42,140,0,0,0,0,0,0,0,0,2,0,8,P
11,23,31,1,15,23,96,21,0,0,5,9,2,78,23,0,0,0,0,1,0,0,0,0,3,3,P
4,18,33,0,12,34,140,18,0,0,3,9,0,121,37,0,0,0,0,0,0,0,0,0,4,0,P
20,19,28,2,15,39,135,28,0,0,12,13,8,57,187,0,0,0,0,0,1,0,0,4,2,4,P
10,25,46,0,32,67,195,27,0,0,8,13,9,90,122,0,0,0,0,0,2,3,0,2,4,4,P
0,2,42,0,2,0,14,26,0,0,0,6,2,2,594,0,0,0,0,0,0,0,0,0,0,52,P
12,9,55,2,13,83,172,28,0,11,8,6,23,37,166,0,0,0,0,1,0,13,0,2,3,9,P
4,8,36,0,0,8,49,13,0,0,4,0,2,75,12,0,0,0,0,0,0,0,0,2,1,0,P
15,37,88,3,32,60,182,28,0,0,8,1,10,40,256,0,0,0,0,0,0,0,0,1,0,10,P
9,21,51,1,27,38,216,21,0,0,11,15,25,166,11,0,0,0,0,0,1,5,2,3,7,4,P
10,4,24,0,10,1,10,4,0,0,6,2,14,9,226,0,0,0,0,0,0,0,0,0,2,6,P
16,17,58,2,25,51,150,28,0,0,7,2,10,43,162,0,0,0,0,0,0,0,0,0,2,10,P
10,3,9,0,10,0,6,17,0,0,0,0,1,2,113,0,0,0,0,0,0,0,0,0,0,4,P
12,20,74,3,17,41,139,24,0,1,4,8,6,42,128,0,0,0,0,0,0,2,1,0,2,6,P
16,16,69,1,13,41,125,23,0,0,2,1,0,66,167,0,0,0,0,0,0,1,0,2,3,6,P
6,9,8,0,12,43,126,8,0,0,0,5,1,102,75,0,0,0,0,0,0,2,0,1,1,4,P
0,7,18,1,13,50,137,5,0,0,5,3,4,82,10,0,0,0,0,0,0,0,0,0,8,0,P
41,40,55,3,65,74,218,30,0,7,12,12,30,134,462,0,0,0,0,0,0,10,0,6,4,19,P
17,37,69,2,55,50,172,31,0,2,6,11,14,92,255,0,0,0,0,0,4,2,0,7,2,10,P
6,18,66,0,22,19,78,21,0,0,5,6,5,76,144,0,0,0,0,0,0,2,0,2,0,13,P
31,47,76,2,36,57,211,22,0,1,9,10,2,141,158,0,0,0,0,0,0,0,0,5,9,4,P
24,32,53,0,16,50,143,46,0,0,1,6,14,52,237,0,0,0,0,0,0,0,0,0,4,12,P
8,19,63,2,37,44,103,25,0,0,8,6,11,56,142,0,0,0,0,0,0,1,0,0,3,10,P
9,6,30,0,6,13,46,19,0,0,1,2,1,22,145,0,0,0,0,0,0,0,0,0,0,1,P
0,0,4,0,0,0,3,10,0,0,0,0,0,2,67,0,0,0,0,0,0,0,0,0,0,4,P
2,8,47,0,17,20,107,19,0,2,4,6,4,75,66,0,0,0,0,0,0,0,0,2,2,2,P
7,19,43,1,26,32,127,23,0,1,6,12,5,98,75,0,0,0,0,0,1,2,0,7,3,3,P
11,24,88,8,19,65,319,35,0,0,10,11,5,191,31,0,0,0,0,0,1,0,0,4,6,0,P
28,34,58,0,44,36,114,18,0,0,12,2,10,52,274,0,0,0,0,0,0,0,0,0,0,10,P
25,35,89,2,37,28,110,32,0,0,2,4,3,40,197,0,0,0,0,0,2,0,0,2,0,4,P
9,23,29,1,30,30,140,16,0,0,5,2,5,76,124,0,0,0,0,0,1,0,0,4,1,3,P
19,16,76,4,51,76,192,55,0,2,10,11,13,72,172,0,0,0,0,0,4,0,2,0,0,4,P
10,8,25,0,12,60,217,17,0,0,8,12,7,151,10,0,0,0,0,0,1,0,0,0,0,0,P
0,4,40,0,10,10,63,8,0,0,2,0,0,70,14,0,0,0,0,0,0,0,0,2,0,0,P
14,27,45,2,15,55,147,29,0,2,11,2,11,35,130,0,0,0,0,0,0,1,0,11,3,6,P
35,26,68,3,31,41,124,19,0,2,12,14,18,55,139,0,0,0,0,0,2,4,1,1,8,8,P
4,15,38,0,31,43,110,23,0,2,2,0,5,24,159,0,0,0,0,0,2,2,0,5,4,4,P
13,24,31,0,21,26,140,23,0,0,2,5,10,76,154,0,0,0,0,0,0,0,0,0,0,3,P
8,11,53,0,12,59,156,17,0,1,1,9,4,38,101,0,0,0,0,1,2,0,0,0,2,2,P
10,47,109,2,22,103,311,24,0,0,10,14,8,183,32,0,0,0,0,0,0,0,0,2,5,0,P
17,23,64,1,29,40,117,36,0,2,3,5,15,40,181,0,0,0,1,0,0,0,0,0,2,9,P
10,18,27,1,21,33,128,16,0,0,3,6,10,73,156,0,0,0,0,0,0,0,0,1,1,3,P
5,4,13,0,4,30,91,5,0,0,2,1,3,25,63,0,0,0,0,0,0,0,0,0,4,2,P
1,3,13,0,10,12,42,17,0,0,0,1,1,42,44,0,0,0,0,0,0,0,0,0,1,3,P
3,7,21,0,14,14,75,17,0,0,0,0,0,70,46,0,0,0,0,0,0,0,0,0,8,2,P
18,4,4,10,60,4,6,30,0,2,0,0,34,6,218,0,0,0,0,0,0,4,2,0,0,2,P
4,15,24,0,7,26,94,11,0,0,2,10,0,70,29,0,0,0,0,0,0,0,0,1,0,3,P
7,7,18,1,22,17,101,19,0,3,6,1,7,77,49,0,0,0,0,0,3,1,0,0,0,1,P
12,44,34,0,18,38,118,34,0,2,2,4,4,60,180,0,0,0,0,0,0,0,0,4,6,8,P
29,44,97,2,28,45,158,44,0,10,8,6,23,81,310,0,0,0,0,0,1,0,2,4,4,12,P
6,5,14,2,2,0,5,10,0,0,0,2,4,3,138,0,0,0,0,0,0,0,0,0,0,4,P
16,42,55,4,35,53,138,37,0,0,3,8,7,18,180,0,0,0,0,0,0,0,0,4,0,10,P
4,11,42,2,11,20,60,28,0,0,1,2,1,34,40,0,0,0,0,0,0,0,0,0,2,0,P
7,15,37,0,4,5,43,15,0,0,0,1,2,26,128,0,0,0,0,0,0,0,0,0,0,0,P
8,8,18,0,7,43,102,21,0,0,0,1,4,10,94,0,0,0,0,0,0,0,0,0,2,4,P
11,39,161,0,2,58,149,39,0,0,0,0,0,37,30,0,0,0,0,0,0,0,0,0,0,1,P
12,21,44,0,10,24,78,19,0,0,0,0,0,80,44,0,0,0,0,0,0,0,0,0,0,0,P
27,40,144,0,50,25,147,47,0,0,12,7,4,164,322,0,0,0,0,0,0,0,0,0,7,11,P
5,6,29,0,16,30,101,28,0,0,4,2,2,74,1,0,0,0,0,0,0,0,0,6,2,0,P
