@relation 7noSC_con_tra_sz3_it3

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

1,8,11,0,0,17,53,3,0,0,1,3,1,37,10,0,0,0,0,0,1,0,0,0,0,1,2,3,8,0,0,16,55,3,0,0,1,2,1,38,10,0,0,0,0,0,1,0,0,0,0,1,P
0,2,30,0,0,4,18,6,0,0,4,3,3,28,10,0,0,0,0,0,0,0,0,1,0,0,1,3,32,0,0,3,17,7,0,0,4,3,3,29,9,0,0,0,0,0,0,0,0,1,0,0,P
16,28,57,0,27,44,119,36,0,0,4,8,8,75,90,0,0,0,0,0,0,0,0,1,2,10,15,27,57,0,27,43,117,37,0,0,4,8,8,75,90,0,0,0,0,0,0,0,0,1,2,10,P
12,12,39,1,12,26,69,8,0,0,0,0,2,20,109,0,0,0,0,0,0,0,0,1,0,8,10,14,38,2,13,24,73,10,0,0,0,0,2,21,109,0,0,0,0,0,0,0,0,1,0,7,P
3,3,12,0,5,15,62,2,0,0,1,3,1,64,5,0,0,0,0,0,0,0,0,0,0,1,3,2,12,0,3,15,65,1,0,0,2,3,3,64,5,0,0,0,0,0,0,0,0,0,0,1,P
0,1,24,0,2,9,23,3,0,0,2,2,1,30,4,0,0,0,0,0,0,0,0,0,0,1,19,28,36,1,38,35,115,28,0,2,6,6,14,63,220,0,0,0,0,0,0,1,0,3,3,8,P
1,3,2,0,1,10,64,4,0,0,0,1,0,55,17,0,0,0,0,0,0,0,0,0,1,1,1,5,5,0,1,8,54,5,0,0,0,1,0,59,17,0,0,0,0,0,0,0,0,0,1,1,P
8,13,23,2,9,25,79,18,0,0,1,3,2,24,58,0,0,0,0,0,0,0,0,0,2,5,9,14,24,1,12,28,74,17,0,0,1,3,2,23,59,0,0,0,0,0,0,0,0,0,2,5,P
2,2,8,0,5,23,46,10,0,0,2,1,1,8,49,0,0,0,0,0,1,1,0,1,2,1,3,1,7,0,4,23,46,10,0,0,2,0,2,8,50,0,0,0,0,0,0,0,0,0,2,1,P
2,2,14,0,6,2,21,7,0,0,1,2,1,12,23,0,0,0,0,0,0,2,0,0,1,2,1,1,14,0,6,1,20,7,0,0,0,3,1,13,23,0,0,0,0,0,0,2,0,0,1,2,P
1,6,8,0,2,7,38,6,0,0,1,1,1,35,46,0,0,0,0,0,0,0,0,0,1,0,0,3,8,0,2,8,37,6,0,0,1,1,1,34,45,0,0,0,0,0,0,0,0,0,1,0,P
1,1,4,0,4,0,5,2,0,0,1,0,0,1,76,0,0,0,0,0,0,0,0,0,0,1,1,1,11,0,0,0,3,1,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,P
12,10,32,0,4,15,49,5,0,2,4,5,4,21,69,0,0,0,1,0,0,0,1,3,5,2,8,11,30,0,6,15,52,6,0,2,4,5,7,22,68,0,0,0,1,0,0,0,0,2,4,2,P
2,2,5,0,3,13,43,4,0,0,0,1,0,15,39,0,0,0,0,0,0,0,0,0,0,1,3,3,5,0,2,12,44,5,0,0,0,1,0,17,40,0,0,0,0,0,0,0,0,0,0,0,P
3,9,22,1,9,12,60,14,0,0,0,2,5,39,70,0,0,0,0,0,0,0,0,1,0,2,9,20,21,1,7,18,65,11,0,0,1,4,8,39,80,0,0,0,0,0,0,0,0,1,2,3,P
4,2,14,0,5,14,49,6,0,0,1,1,1,25,35,0,0,0,0,0,0,0,0,1,2,1,5,2,10,0,5,14,46,9,0,0,1,1,0,29,34,0,0,0,0,0,0,0,0,1,2,1,P
