@relation 7yesSC_sum_tra_sz3_it3

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute Class {P,N}

@data

10,1,5,11,16,2,12,1,5,19,60,5,13,74,19,0,1,10,7,7,29,10,2,3,61,15,P
4,1,3,12,16,0,14,1,5,36,44,11,25,19,12,0,1,5,12,8,18,18,3,9,7,46,P
2,0,7,0,0,0,1,4,0,0,5,0,0,23,3,0,0,0,0,0,1,0,1,0,7,1,P
16,6,7,46,73,0,22,11,6,41,52,13,39,23,34,0,0,10,7,13,30,17,4,4,29,111,P
47,14,5,163,199,15,85,6,9,230,323,59,172,156,50,0,17,73,44,56,208,39,16,27,141,243,P
8,0,0,35,35,4,53,5,0,13,98,17,29,127,7,0,2,18,10,13,54,9,0,15,95,22,P
20,0,3,34,24,0,28,3,3,16,49,12,17,28,5,0,1,5,2,7,24,1,0,8,40,66,P
34,6,2,49,92,3,33,8,10,62,102,39,58,75,31,0,4,35,23,30,63,26,1,13,69,94,P
32,1,0,83,93,3,23,9,6,66,109,29,55,52,31,2,11,38,16,18,107,30,13,17,54,139,P
24,8,5,87,90,1,49,6,20,163,191,29,85,84,24,0,20,48,54,58,136,41,16,26,86,145,P
13,2,2,8,12,3,15,2,11,20,46,8,21,41,13,2,4,31,13,12,79,8,4,6,33,31,P
14,7,6,22,52,3,34,3,4,41,60,26,41,27,35,0,0,24,21,31,46,16,5,8,23,163,P
9,2,6,13,24,1,15,8,4,15,20,9,16,7,22,0,2,2,8,9,6,2,1,5,4,97,P
6,3,2,13,55,3,16,7,1,17,28,5,18,10,20,0,2,6,6,8,7,5,1,3,16,56,P
14,10,18,77,94,4,42,11,20,89,145,26,82,42,33,0,17,29,25,19,81,14,7,11,65,155,P
24,2,0,19,28,0,21,0,2,25,35,12,24,34,13,0,4,15,15,16,24,24,7,11,38,76,P
21,2,0,63,93,0,28,0,15,73,80,23,58,41,20,0,4,11,24,18,70,26,13,11,58,143,P
9,5,0,25,25,0,16,1,5,41,81,24,18,111,8,1,8,27,18,15,80,14,4,22,63,2,P
19,5,3,64,59,6,40,3,9,65,113,19,36,102,12,0,8,21,25,3,79,11,5,16,37,105,P
33,6,7,54,65,1,36,7,8,73,105,14,57,38,9,0,3,27,19,21,105,26,10,14,54,164,P
51,10,1,33,106,9,76,5,6,90,143,22,75,88,21,0,4,32,9,33,82,24,5,14,51,161,P
34,2,7,52,105,1,31,10,2,74,63,20,97,22,29,0,7,36,42,34,72,29,15,4,7,255,P
7,6,1,10,18,0,12,4,0,10,34,3,10,22,7,0,0,15,6,7,32,8,2,8,33,57,P
9,2,2,14,9,1,9,1,0,14,57,7,15,46,7,0,3,8,3,7,46,4,1,9,31,34,P
6,2,16,26,46,2,28,0,14,78,60,22,42,14,2,0,2,8,26,4,74,12,6,10,22,116,P
71,3,0,69,107,0,50,4,10,89,142,36,87,62,34,0,4,27,14,23,94,23,11,23,70,183,P
18,1,14,28,46,1,43,11,10,46,104,31,25,101,13,0,5,27,15,27,68,12,5,14,63,75,P
45,6,9,47,84,4,54,18,8,67,104,28,65,75,31,0,2,10,11,29,63,39,6,30,36,110,P
40,7,5,98,102,3,46,6,13,56,152,39,66,99,48,1,10,17,7,27,46,13,4,17,65,122,P
12,3,0,25,55,2,2,8,0,39,22,7,45,0,84,0,5,3,2,17,25,41,4,5,0,179,P
29,12,10,45,70,14,58,10,4,46,119,46,40,103,16,0,7,25,14,19,80,5,2,27,77,28,P
27,10,0,37,61,2,51,6,2,41,116,16,50,82,30,0,1,24,18,19,133,18,14,20,51,126,P
6,3,6,37,37,1,16,4,5,57,66,15,19,17,9,0,4,11,36,14,50,8,0,9,25,85,P
18,5,4,32,53,1,18,8,0,51,31,21,32,10,25,0,0,1,7,13,20,14,0,7,4,116,P
12,1,0,15,14,2,20,0,4,4,45,14,8,90,4,0,0,8,4,2,12,0,0,16,45,10,P
21,4,9,12,45,2,37,8,4,37,82,22,19,112,7,0,7,24,7,16,81,16,3,16,62,27,P
35,7,13,60,86,9,38,10,12,72,117,30,44,52,17,1,6,28,18,27,88,26,7,19,65,121,P
74,17,19,79,176,18,114,14,12,125,182,84,101,90,69,0,6,13,49,36,107,73,14,40,51,224,P
5,0,2,8,38,2,5,2,2,27,14,7,17,10,10,0,2,8,9,15,16,10,2,2,2,131,P
31,4,5,52,98,1,33,5,5,42,103,20,51,51,16,0,10,33,18,15,72,23,6,12,69,148,P
4,0,0,5,14,0,12,1,12,27,26,4,5,46,9,0,5,8,17,4,45,2,6,4,14,40,P
2,0,2,14,18,1,17,0,1,5,33,5,20,25,1,0,1,9,3,8,26,4,2,12,25,53,P
1,0,12,0,1,0,2,3,0,2,2,2,4,1,3,0,0,1,0,0,1,0,0,0,2,68,P
18,0,2,39,43,4,44,0,7,86,107,8,38,90,9,2,23,28,34,26,103,13,8,15,26,121,P
10,2,3,14,30,4,32,2,0,13,61,8,14,77,11,0,0,5,1,5,27,4,1,1,64,39,P
14,2,5,10,8,1,13,0,2,6,22,8,8,43,13,0,0,7,1,0,32,6,2,14,33,32,P
1,0,6,0,5,0,4,0,0,0,1,0,3,3,8,0,0,0,0,0,0,0,0,0,1,9,P
22,4,0,26,34,2,43,9,0,19,94,29,26,124,7,0,1,8,11,4,54,10,1,17,97,23,P
9,0,7,5,9,0,6,10,0,7,10,3,12,5,7,0,0,2,10,5,12,4,3,0,2,122,P
4,2,13,4,12,0,16,0,1,14,19,9,14,29,25,0,2,6,5,7,14,9,1,1,7,33,P
23,14,0,69,60,2,44,4,19,79,174,26,51,184,15,0,7,50,15,31,110,26,7,30,95,69,P
45,12,12,81,156,2,51,10,9,134,178,69,83,83,18,0,12,60,60,51,180,38,6,37,81,260,P
18,9,4,46,61,6,34,9,9,64,84,17,19,95,27,0,2,15,3,11,28,10,0,12,64,74,P
12,0,0,21,13,0,22,1,4,36,66,16,5,114,4,0,4,14,3,20,49,18,4,18,49,22,P
19,8,5,19,40,6,28,4,1,22,55,22,14,50,7,0,4,15,12,12,44,2,0,11,42,16,P
2,2,0,12,20,0,9,1,2,4,32,7,3,32,8,0,0,0,4,2,3,1,2,8,32,18,P
6,2,0,23,26,0,22,2,2,34,93,19,26,97,11,0,0,16,11,18,57,6,6,26,54,20,P
19,3,2,84,81,0,31,4,13,92,107,27,50,40,12,0,10,34,29,29,95,13,1,26,73,157,P
0,0,40,0,0,0,1,4,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,P
4,6,16,6,5,1,15,8,0,9,34,7,7,42,4,0,0,5,0,1,26,5,0,10,42,4,P
66,14,2,118,175,5,93,8,18,129,228,40,93,234,34,0,10,42,31,21,175,28,12,28,105,174,P
9,5,0,15,41,1,17,0,1,33,24,6,32,9,21,0,3,4,15,6,25,12,7,2,1,120,P
58,11,2,137,181,3,95,10,6,125,238,60,104,160,48,0,15,33,52,66,180,55,11,55,114,184,P
34,6,2,36,58,14,98,4,8,42,162,24,16,228,20,0,0,70,20,12,230,14,6,26,110,8,P
28,3,2,20,33,2,12,4,0,45,24,3,42,8,31,0,0,6,12,3,29,11,3,3,1,141,P
38,0,0,72,101,5,58,8,11,78,145,40,67,86,9,0,1,27,24,19,86,24,2,20,67,145,P
3,0,0,9,16,0,9,2,0,11,38,0,15,15,7,0,10,20,10,14,30,4,1,11,33,29,P
27,7,1,59,58,0,22,6,9,50,117,30,51,72,16,0,17,32,44,24,82,8,6,12,74,100,P
14,4,1,41,38,0,12,4,2,28,48,8,26,48,17,0,0,0,10,4,20,4,0,10,38,114,P
90,12,18,90,214,2,48,12,4,156,128,42,154,24,68,0,16,12,50,38,126,44,6,16,6,618,P
6,2,3,18,15,0,15,3,0,14,59,7,24,41,9,0,4,15,6,11,45,9,1,10,32,35,P
53,8,0,93,124,4,59,4,17,128,155,44,110,64,42,2,13,57,53,46,137,33,11,28,100,209,P
43,8,7,41,111,3,25,12,8,53,54,20,65,18,35,1,1,10,16,14,51,21,3,5,9,231,P
7,0,15,4,12,0,16,4,0,17,38,4,13,57,10,0,0,3,1,5,26,5,0,8,33,4,P
0,0,0,0,2,0,0,0,0,2,3,0,0,2,7,0,0,0,1,2,6,3,1,2,0,77,P
5,5,1,6,17,0,13,2,0,0,19,7,3,21,36,0,0,2,0,2,3,0,0,2,18,110,P
30,4,6,47,94,4,28,13,5,53,85,25,39,49,40,0,0,3,11,20,51,21,8,18,48,136,P
25,4,2,48,80,8,46,6,3,43,116,43,39,99,23,0,0,8,17,13,68,23,3,27,53,74,P
8,2,4,27,52,2,54,10,3,55,81,10,30,86,13,0,1,7,15,19,45,12,0,3,27,50,P
34,3,2,45,66,0,17,8,0,29,56,21,33,62,26,0,10,19,2,14,36,18,3,12,55,67,P
6,1,16,11,17,0,9,10,7,40,34,16,24,19,12,2,7,21,27,25,44,12,6,7,22,74,P
37,4,6,95,116,6,41,10,15,110,178,39,77,79,41,0,11,49,42,47,124,44,9,34,80,133,P
