@relation 8yesSC_con_tra_sz2_it1

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

3,0,0,11,15,0,5,4,13,45,15,4,21,0,1,0,20,7,26,13,24,7,2,2,0,18,2,1,0,12,9,0,3,3,12,42,16,6,17,1,3,0,21,11,26,12,24,6,4,2,0,16,P
0,0,0,16,16,1,5,3,15,42,19,7,18,1,1,4,31,63,26,21,58,8,7,3,29,14,0,1,0,21,12,0,3,0,8,30,28,7,22,1,2,0,17,38,14,13,42,7,6,7,18,18,P
5,0,0,18,22,3,5,0,27,76,45,6,32,5,2,8,48,68,72,31,70,22,11,8,12,41,4,1,0,18,25,3,5,0,22,69,51,7,34,6,5,8,54,72,74,40,73,17,8,9,12,43,P
2,0,0,1,4,0,1,0,7,10,4,1,9,0,1,0,7,10,9,5,11,4,6,3,0,14,3,0,0,3,4,0,1,0,2,6,4,1,7,0,1,0,6,8,10,5,14,4,5,3,0,14,P
4,3,0,34,31,1,12,0,19,75,65,13,29,12,6,6,27,67,52,33,84,28,12,12,31,19,5,3,1,38,33,1,12,0,14,60,56,15,33,13,6,8,27,67,52,33,77,30,13,12,30,20,P
1,0,0,1,3,0,0,0,0,6,3,1,3,0,0,0,1,6,4,4,9,2,1,0,0,11,3,0,0,10,11,1,2,1,12,22,22,11,3,6,1,2,16,40,10,13,71,7,2,8,20,2,P
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,3,3,1,1,0,4,10,12,0,3,1,0,0,2,9,4,6,14,0,0,4,13,3,P
1,0,0,5,5,0,0,0,11,7,8,3,0,1,0,1,5,16,2,7,28,5,1,2,9,2,0,0,0,7,5,0,0,0,8,6,8,2,4,1,0,2,7,14,4,6,23,4,1,5,12,2,P
1,0,5,10,9,0,3,2,10,24,13,4,10,3,2,0,10,25,8,5,36,4,1,5,18,8,1,1,5,15,11,0,3,2,11,25,13,5,8,4,2,0,4,23,7,11,40,8,1,7,20,7,P
0,0,0,1,5,0,0,0,3,8,8,2,3,1,0,0,8,10,10,6,18,0,2,5,21,6,1,0,0,2,5,0,0,0,2,8,7,2,3,1,0,0,4,12,10,5,19,1,2,5,21,6,P
1,1,3,12,11,1,2,4,23,44,29,12,16,6,1,1,23,38,16,25,57,7,2,13,36,10,3,1,3,10,12,1,3,3,22,34,25,12,17,7,0,1,25,42,15,20,59,8,1,12,39,12,P
4,1,0,19,11,0,10,10,25,41,32,9,13,4,0,9,43,83,39,26,105,9,3,19,45,5,4,1,0,19,11,0,10,10,25,41,32,9,13,4,0,9,43,83,39,26,105,9,3,19,45,5,P
2,0,0,12,5,1,2,1,9,24,13,4,15,1,1,0,20,29,14,8,24,11,5,7,14,13,1,0,0,10,5,0,1,0,8,25,10,7,16,1,1,0,17,34,11,12,26,9,3,8,12,9,P
0,1,0,4,1,0,0,0,10,44,26,1,10,2,1,6,25,39,33,17,46,6,4,3,6,4,1,0,0,4,7,0,3,0,4,26,10,4,10,4,0,3,44,57,50,10,61,2,3,6,11,3,P
0,0,0,3,14,1,1,0,0,7,2,0,10,0,2,0,1,1,4,1,5,0,2,0,0,35,0,0,0,3,14,1,1,0,0,7,2,0,10,0,2,0,1,1,4,1,5,0,2,0,0,35,P
5,2,0,11,11,0,2,1,6,19,20,12,10,9,0,0,11,24,13,15,82,3,3,13,40,5,5,2,1,11,10,0,2,1,8,17,25,11,13,7,0,0,16,31,15,16,90,4,4,11,39,4,P
0,0,0,18,8,1,2,4,5,13,11,3,12,3,0,0,7,9,12,13,12,4,1,0,6,8,0,0,0,12,7,1,2,4,5,15,10,2,10,3,0,0,11,9,12,14,14,4,2,3,7,11,P
3,0,0,18,19,0,4,1,20,53,22,6,14,5,1,5,38,46,41,21,48,8,0,13,10,11,3,0,0,18,19,0,4,1,16,52,20,7,13,5,1,5,45,46,40,21,44,7,0,12,8,11,P
0,0,0,27,12,1,10,2,34,70,39,11,20,4,2,1,44,69,63,32,70,19,6,14,15,18,0,0,0,36,15,1,11,0,30,74,45,10,18,6,4,5,39,56,61,32,65,15,8,16,16,20,P
