@relation 8noSC_con_tra_sz2_it3

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

2,7,14,1,13,7,52,12,0,1,18,13,12,125,19,0,0,0,1,0,14,1,2,6,28,1,1,9,16,1,12,4,48,11,0,1,19,9,11,126,19,0,0,0,1,0,14,2,1,6,28,2,P
9,15,6,2,38,9,66,8,0,1,25,17,34,94,123,0,0,0,2,1,11,9,3,11,21,29,9,14,8,2,35,8,63,6,0,1,23,16,37,93,123,0,0,0,2,1,10,9,3,10,23,29,P
12,7,18,5,58,5,50,18,0,2,34,24,66,70,217,0,0,0,2,4,35,24,10,12,22,96,0,0,16,0,0,0,0,4,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,12,P
2,0,1,1,13,1,6,1,0,0,0,0,1,5,39,0,0,2,0,0,3,3,2,1,0,11,2,0,1,1,13,1,6,1,0,0,0,0,1,5,39,0,0,2,0,0,3,3,2,1,0,11,P
4,3,2,1,14,1,3,1,0,1,2,6,10,6,96,0,0,0,0,0,0,2,0,3,0,10,4,4,2,1,15,1,3,1,0,1,2,7,8,6,95,0,0,0,0,0,0,2,0,2,0,10,P
14,1,4,0,17,0,8,2,0,0,2,3,17,7,92,0,0,0,0,0,2,3,1,4,1,10,14,1,4,0,17,0,8,2,0,0,2,3,17,7,92,0,0,0,0,0,2,3,1,4,1,10,P
9,6,3,2,8,1,21,9,0,1,4,3,5,25,44,0,0,0,0,1,0,4,0,1,9,11,6,5,5,2,13,1,18,10,0,1,2,4,4,27,48,0,0,0,0,1,0,4,0,1,9,9,P
1,7,12,1,13,5,54,15,0,1,21,9,11,124,17,0,0,0,2,0,14,2,2,7,31,3,3,8,14,0,12,2,46,12,0,0,20,9,8,121,19,0,0,0,2,0,15,2,1,9,33,2,P
15,16,5,7,50,4,35,2,0,3,15,11,9,49,106,0,0,0,1,0,7,7,1,10,16,15,22,18,5,5,45,3,36,2,0,6,16,10,10,51,101,0,0,0,1,0,4,8,1,8,14,15,P
0,1,0,2,6,2,19,0,0,2,7,9,4,40,17,0,0,0,0,0,0,4,1,3,10,2,7,9,4,1,27,6,28,14,0,1,3,5,7,56,99,0,0,0,0,0,3,3,0,7,10,37,P
11,3,5,0,5,5,26,6,0,3,8,7,7,36,66,0,0,0,0,4,0,1,1,6,6,10,13,2,6,0,8,5,24,4,0,3,8,6,6,33,64,0,0,0,0,2,2,1,2,8,8,12,P
